fiscal_year,RPT_REC_NUM,PRVDR_NUM,NPI,FY_BGN_DT,FY_END_DT,PRVDR_CTRL_TYPE_CD,total_operating_costs,net_patient_revenue,total_charges,medicare_charges,medicare_payments,medicaid_charges,medicaid_payments,total_discharges,cost_per_discharge
2013,538521,210062,,12/17/2012,06/30/2013,4,110313341.0,117500007.0,48517.0,,2332701.0,15701.0,6379.0,8697.0,12684.068184431413
2013,538522,210063,,02/21/2013,06/30/2013,2,127995517.0,160704594.0,46725.0,,2217579.0,11280.0,1214.0,7554.0,16944.071617685993
2013,538802,193301,,01/01/2013,12/31/2013,2,,,,,,,,,
2013,538830,143302,,01/01/2013,12/31/2013,2,,,,,,,,,
2013,538831,243303,,01/01/2013,12/31/2013,2,,,,,,,,,
2013,538845,330387,,01/01/2013,12/31/2013,4,,,,,,,,,
2013,539147,364048,,10/15/2012,12/31/2012,4,653751.0,1149504.0,2418.0,,,491.0,66.0,106.0,6167.462264150943
2013,539168,223303,,01/01/2013,12/31/2013,4,,,,,,,,,
2013,539169,223304,,01/01/2013,12/31/2013,4,,,,,,,,,
2013,539170,333301,,01/01/2013,12/31/2013,4,,,,,,,,,
2013,539270,330409,,01/01/2013,12/31/2013,4,,,,,,,,,
2013,539304,450893,,01/01/2013,05/30/2013,5,3330421.0,6062151.0,2416.0,,22440.0,43.0,,64.0,52037.828125
2013,539950,324012,,01/01/2013,05/19/2013,4,6294417.0,5447567.0,20016.0,,,550.0,697.0,511.0,12317.841487279844
2013,540702,134009,,01/01/2013,04/30/2013,4,784599.0,1145305.0,2640.0,,,443.0,,131.0,5989.305343511451
2013,540815,362028,,04/01/2013,05/30/2013,4,3644983.0,3128047.0,2640.0,,,1266.0,138.0,73.0,49931.27397260274
2013,541584,334059,,01/01/2013,12/31/2013,4,,,,,,,,,
2013,541789,271330,,10/01/2012,06/30/2013,9,5540467.0,5808512.0,2730.0,8616.0,,544.0,7.0,97.0,57118.21649484536
2013,542060,452059,,01/01/2013,05/30/2013,4,14260228.0,11416951.0,9300.0,,,5212.0,,256.0,55704.015625
2013,542685,222025,,07/01/2013,06/30/2014,10,,,,,,,,,
2013,543103,054095,,01/01/2013,12/31/2013,4,23543955.0,20038648.0,29200.0,,,2303.0,2646.0,3258.0,7226.505524861878
2013,543415,034023,,07/01/2013,09/30/2013,2,276087.0,5858146.0,1472.0,,,285.0,,285.0,968.7263157894737
2013,543457,154008,,07/01/2013,06/30/2014,6,,,,,,,,,
2013,543458,154056,,07/01/2013,06/30/2014,3,,,,,,,,,
2013,543852,424013,,07/01/2013,06/30/2014,9,,,,,,,,,
2013,546719,363308,,01/01/2013,12/31/2013,5,,,,,,,,,
2013,547155,424003,,07/01/2013,06/30/2014,10,,,,,,,,,
2013,548241,521317,,10/01/2012,06/30/2013,2,16435724.0,16827060.0,6825.0,22272.0,,518.0,12.0,418.0,39319.91387559809
2013,548863,184013,,07/01/2013,06/30/2014,5,,,,,,,,,
2013,548883,184006,,07/01/2013,06/30/2014,4,,,,,,,,,
2013,548884,493303,,07/01/2013,06/30/2014,2,,,,,,,,,
2013,549014,493302,,07/01/2013,06/30/2014,2,,,,,,,,,
2013,549044,344001,,07/01/2013,06/30/2014,10,,,,,,,,,
2013,549115,431309,,01/01/2013,12/31/2013,2,3974669.0,4164741.0,5840.0,10782.0,,1222.0,369.0,144.0,27601.868055555555
2013,549178,042004,,10/01/2012,12/31/2012,1,1330160.0,1482066.0,2484.0,,,660.0,,48.0,27711.666666666668
2013,549214,503301,,01/01/2013,12/31/2013,2,,,,,,,,,
2013,549245,351307,,10/01/2012,09/30/2013,1,6343237.0,7001751.0,9125.0,9472.85,,1240.0,4.0,135.0,46986.94074074074
2013,549282,161324,,10/01/2012,09/30/2013,2,9741425.0,10049537.0,9125.0,14868.05,,1210.0,37.0,157.0,62047.29299363057
2013,549299,464011,,07/01/2013,06/30/2014,2,,,,,,,,,
2013,549334,444022,,11/20/2012,12/31/2012,4,,,,,,,,,
2013,549381,171349,,10/01/2012,09/30/2013,2,14214278.0,15218296.0,8030.0,46832.93,,2694.0,16.0,499.0,28485.527054108217
2013,549481,104057,,10/01/2012,09/30/2013,4,17617319.0,18152937.0,24090.0,,,15170.0,,2705.0,6512.8720887245845
2013,549482,104073,,11/01/2012,10/31/2013,4,15320164.0,13277277.0,31390.0,,,6722.0,,2548.0,6012.623233908948
2013,549499,351326,,01/01/2013,12/31/2013,1,8576975.0,8850324.0,5110.0,15970.0,,1699.0,29.0,196.0,43760.07653061225
2013,549558,292004,,05/31/2013,08/31/2013,4,7629231.0,5610954.0,5580.0,,,2965.0,,136.0,56097.28676470588
2013,549671,431317,,10/01/2012,09/30/2013,2,2856093.0,3754322.0,9125.0,4702.64,,395.0,6.0,65.0,43939.89230769231
2013,549863,054149,,07/01/2013,06/30/2014,2,,,,,,,,,
2013,550189,101311,,10/01/2012,09/30/2013,11,6095196.0,8706341.0,9125.0,30312.0,,3894.0,69.0,356.0,17121.337078651686
2013,550225,101305,,10/01/2012,09/30/2013,9,5026767.0,7632867.0,9125.0,16776.0,,583.0,100.0,257.0,19559.4046692607
2013,550228,101309,,10/01/2012,09/30/2013,11,17723790.0,28240033.0,9125.0,57716.55,,1080.0,356.0,830.0,21353.963855421687
2013,550324,351331,,07/01/2013,06/30/2014,2,9485287.0,9955837.0,7300.0,7988.0,,690.0,2.0,154.0,61592.77272727273
2013,550439,154051,,01/01/2013,12/31/2013,4,17924680.0,15403994.0,32120.0,,,11006.0,1487.0,3033.0,5909.884602703593
2013,550487,400131,,01/01/2013,12/31/2013,4,,,,,,,,,
2013,550529,171358,,10/01/2012,09/30/2013,2,6329164.0,7737015.0,8395.0,10116.0,,888.0,,185.0,34211.697297297294
2013,550545,444020,,01/01/2013,05/31/2013,4,1597475.0,1701098.0,7550.0,,,276.0,,337.0,4740.281899109792
2013,550644,524038,,10/01/2012,09/30/2013,1,14922273.0,17342495.0,29200.0,,,682.0,778.0,1697.0,8793.325279905715
2013,550715,034025,,07/01/2013,06/30/2014,2,28383070.0,28852944.0,5840.0,,,769.0,,805.0,35258.472049689444
2013,550724,351321,,01/01/2013,12/31/2013,2,6197915.0,6676915.0,8760.0,16532.0,,1011.0,4.0,252.0,24594.900793650795
2013,550816,491304,,10/01/2012,09/30/2013,2,28859131.0,27959754.0,9125.0,105358.0,,3401.0,107.0,1259.0,22922.264495631454
2013,550833,171357,,10/01/2012,09/30/2013,4,4838963.0,5058085.0,5475.0,9980.48,,861.0,1.0,139.0,34812.68345323741
2013,550951,451366,,10/01/2012,09/30/2013,11,1638141.0,3852128.0,6570.0,1464.0,,39.0,,35.0,46804.02857142857
2013,550980,234026,,10/01/2012,09/30/2013,10,,55614146.0,74095.0,,,4896.0,6048.0,431.0,
2013,551069,364049,,10/23/2012,12/31/2012,4,2193667.0,3895216.0,3360.0,,,205.0,,220.0,9971.213636363636
2013,551299,271307,,07/01/2013,06/30/2014,9,5933666.0,6808679.0,3650.0,9432.0,,557.0,18.0,145.0,40921.83448275862
2013,551360,294003,,11/01/2012,10/31/2013,4,13600773.0,12877385.0,34675.0,,,5507.0,1892.0,2346.0,5797.43094629156
2013,551380,104067,,07/01/2013,06/30/2014,2,43787194.0,48156246.0,20440.0,,,5545.0,,2977.0,14708.496472959356
2013,551406,171356,,10/01/2012,09/30/2013,11,8303002.0,8938778.0,3650.0,,,718.0,1.0,105.0,79076.20952380952
2013,551587,281330,,10/01/2012,09/30/2013,8,4320460.0,4912042.0,4380.0,153.28,,347.0,,4.0,1080115.0
2013,551672,351303,,07/01/2013,06/30/2014,2,8878501.0,8522607.0,8030.0,4240.0,,1318.0,9.0,60.0,147975.01666666666
2013,551741,454012,,01/01/2013,12/31/2013,4,28144061.0,20660272.0,44530.0,,,6964.0,2940.0,4161.0,6763.773371785628
2013,551746,351309,,07/01/2013,06/30/2014,2,7704218.0,8397633.0,9125.0,11937.0,,1126.0,27.0,283.0,27223.385159010602
2013,551780,670072,,01/01/2013,05/31/2013,4,8030139.0,8187459.0,13892.0,,,,1231.0,877.0,9156.372862029646
2013,551794,271321,,01/01/2013,12/31/2013,2,4484686.0,4971049.0,9125.0,3504.0,,691.0,3718.0,42.0,106778.23809523809
2013,551821,351322,,07/01/2013,06/30/2014,2,6486184.0,7046307.0,7300.0,4046.0,,661.0,,67.0,96808.71641791044
2013,551836,521314,,10/01/2012,09/30/2013,2,37122007.0,37237605.0,9125.0,14894.12,,3467.0,27.0,194.0,191350.55154639174
2013,551887,171301,,10/01/2012,09/30/2013,11,4927372.0,5721646.0,9125.0,12936.0,,1115.0,9.0,148.0,33293.05405405405
2013,551970,351301,,07/01/2013,06/30/2014,2,8682186.0,9861046.0,4015.0,2635.0,,289.0,,51.0,170238.9411764706
2013,551973,351312,,01/01/2013,12/31/2013,2,8916981.0,9626494.0,4380.0,5924.0,,1149.0,106.0,73.0,122150.42465753424
2013,551979,053310,,01/01/2013,12/31/2013,2,,,,,,,,,
2013,551980,054083,,07/01/2013,06/30/2014,2,,,,,,,,,
2013,552038,514001,,10/01/2012,09/30/2013,2,16551670.0,18196619.0,11315.0,,,2647.0,3669.0,1087.0,15226.927322907084
2013,552067,104032,,07/01/2013,06/30/2014,10,,,,,,,,,
2013,552077,351316,,10/01/2012,09/30/2013,1,8278885.0,8711608.0,8760.0,5160.0,,550.0,1235.0,76.0,108932.69736842105
2013,552329,424010,,01/01/2013,12/31/2013,4,28254330.0,17265291.0,40880.0,,,15764.0,11.0,3543.0,7974.690939881456
2013,552344,054089,,07/01/2013,06/30/2014,2,59430923.0,63766693.0,4745.0,,,2302.0,63.0,138.0,430658.8623188406
2013,552370,034004,,01/01/2013,12/31/2013,2,25220803.0,30966026.0,35040.0,,,1449.0,7675.0,4138.0,6094.925809569841
2013,552406,274004,,06/01/2013,05/31/2014,2,18783877.0,22637647.0,7300.0,,,,4411.0,709.0,26493.479548660085
2013,552428,192023,,01/01/2013,12/31/2013,2,489600.0,2972514.0,7665.0,,,158.0,3187.0,48.0,10200.0
2013,552429,352005,,01/01/2013,08/31/2013,4,4185856.0,5630587.0,7776.0,,,1751.0,727.0,118.0,35473.35593220339
2013,552450,042004,,01/01/2013,08/31/2013,1,3540755.0,3809080.0,6561.0,,,2475.0,,118.0,30006.398305084746
2013,552754,351304,,07/01/2013,06/30/2014,2,4224159.0,4242300.0,9125.0,2873.0,,657.0,,45.0,93870.2
2013,552773,351310,,07/01/2013,06/30/2014,2,10958729.0,10858425.0,9125.0,10158.0,,699.0,,141.0,77721.48226950354
2013,552833,414003,,10/01/2012,09/30/2013,4,,,,,,,,,
2013,552850,054150,,01/01/2013,12/31/2013,2,,,,,,,,,
2013,552877,094001,,10/01/2012,09/30/2013,12,,83413313.0,37230.0,,,829.0,2365.0,194.0,
2013,552900,522007,,01/01/2013,05/30/2013,4,9669676.0,9385436.0,9300.0,,,3047.0,948.0,142.0,68096.30985915494
2013,552912,462004,,02/01/2013,01/31/2014,4,21321163.0,17668132.0,19710.0,,,6034.0,485.0,388.0,54951.451030927834
2013,552913,053300,,10/01/2012,09/30/2013,2,501232284.0,432697877.0,124100.0,,,154.0,46327.0,12850.0,39006.40342412452
2013,552956,171374,,01/01/2013,12/31/2013,12,10859350.0,12482434.0,9125.0,32064.0,,1371.0,,427.0,25431.73302107728
2013,552982,261301,,11/01/2012,10/31/2013,11,7317216.0,7679978.0,9125.0,12648.0,,888.0,,148.0,49440.64864864865
2013,553002,500153,,02/21/2013,05/02/2013,1,942752.0,2163913.0,710.0,,5920.0,31.0,,17.0,55456.0
2013,553055,102021,,01/01/2013,12/31/2013,2,17217113.0,16747217.0,17520.0,,,6334.0,600.0,409.0,42095.63080684597
2013,553057,104070,,01/01/2013,12/31/2013,4,17998356.0,18389438.0,27375.0,,,20034.0,,1726.0,10427.784472769408
2013,553058,104071,,07/01/2013,06/30/2014,4,14926648.0,11821252.0,23360.0,,,4726.0,,2292.0,6512.499127399651
2013,553059,104072,,01/01/2013,12/31/2013,4,25936551.0,20926176.0,43435.0,,,8768.0,,5186.0,5001.263208638643
2013,553060,104076,,09/07/2013,12/31/2013,4,5457019.0,6160498.0,18980.0,,,8.0,,800.0,6821.27375
2013,553088,151305,,10/01/2012,09/30/2013,2,19519901.0,21305856.0,9125.0,40104.0,,1548.0,100.0,541.0,36081.14787430684
2013,553102,061328,,01/01/2013,12/31/2013,11,14079058.0,17080641.0,4015.0,16944.0,,493.0,114.0,243.0,57938.510288065845
2013,553110,451362,,10/01/2012,09/30/2013,9,4652364.0,6706020.0,9125.0,14712.0,,838.0,6.0,201.0,23146.089552238805
2013,553134,351300,,07/01/2013,06/30/2014,2,8159748.0,9279310.0,9125.0,9109.93,,656.0,2.0,121.0,67435.93388429753
2013,553137,501324,,01/01/2013,12/31/2013,11,10031531.0,12275561.0,9125.0,15667.0,,429.0,246.0,242.0,41452.60743801653
2013,553142,334055,,01/01/2013,08/31/2013,4,15077253.0,19350607.0,30375.0,,,1264.0,8526.0,1130.0,13342.701769911504
2013,553263,171304,,01/01/2013,12/31/2013,11,4812995.0,6326317.0,8760.0,4680.0,,702.0,,58.0,82982.6724137931
2013,553264,171332,,01/01/2013,12/31/2013,9,4286225.0,7625865.0,5475.0,5856.0,,481.0,,91.0,47101.37362637363
2013,553265,171342,,01/01/2013,12/31/2013,9,4792746.0,5402613.0,5840.0,6703.0,,977.0,4.0,99.0,48411.57575757576
2013,553268,192041,,01/01/2013,12/31/2013,4,3597978.0,3603025.0,5840.0,,,2694.0,,125.0,28783.824
2013,553273,362025,,01/01/2013,12/31/2013,2,9424165.0,8691635.0,10220.0,,,5790.0,441.0,292.0,32274.537671232876
2013,553281,334002,,01/01/2013,12/31/2013,4,44786107.0,45896756.0,63875.0,,,761.0,24199.0,4134.0,10833.601112723754
2013,553285,044007,,01/01/2013,12/31/2013,4,16256162.0,13926169.0,17885.0,,,1807.0,8551.0,2003.0,8115.907139291064
2013,553298,433300,,07/01/2013,06/30/2014,3,,,,,,,,,
2013,553300,271345,,07/01/2013,06/30/2014,2,25595408.0,27992997.0,9125.0,47640.0,,1654.0,235.0,679.0,37695.74079528719
2013,553307,044006,,10/01/2012,12/31/2012,6,2740252.0,3310274.0,10980.0,,,597.0,477.0,372.0,7366.268817204301
2013,553326,264024,,01/01/2013,12/31/2013,4,24256285.0,20109313.0,65962.0,,,144.0,26968.0,1797.0,13498.210907067334
2013,553342,054028,,07/01/2013,06/30/2014,6,,,,,,,,,
2013,553352,130067,,01/01/2013,12/31/2013,5,,,,,,,,,
2013,553359,360362,,04/23/2013,06/30/2013,4,8834899.0,8656600.0,2001.0,,40256.0,74.0,,132.0,66931.05303030302
2013,553363,364048,,01/01/2013,12/31/2013,4,4671111.0,6054143.0,11315.0,,,3886.0,435.0,525.0,8897.354285714286
2013,553366,204005,,10/01/2012,09/30/2013,2,32565482.0,30927274.0,32120.0,,,4916.0,10945.0,2367.0,13758.125052809464
2013,553376,044019,,01/01/2013,12/31/2013,4,11907268.0,12626257.0,18980.0,,,4738.0,1897.0,1787.0,6663.272523782876
2013,553377,444004,,01/01/2013,12/31/2013,4,52633870.0,34370747.0,100740.0,,,22953.0,3572.0,7379.0,7132.92722591137
2013,553394,451350,,05/01/2013,04/30/2014,11,8247082.0,10608331.0,3442.0,10761.78,,864.0,44.0,127.0,64937.65354330709
2013,553409,103301,,01/01/2013,12/31/2013,2,507081401.0,508628149.0,105485.0,,,192.0,30523.0,11234.0,45138.09871817696
2013,553410,103304,,11/30/2012,12/31/2013,2,88503418.0,206298672.0,25408.0,,,85.0,3177.0,2147.0,41221.89939450396
2013,553411,104068,,07/01/2013,06/30/2014,2,28995746.0,30013552.0,5475.0,,,2215.0,,835.0,34725.44431137724
2013,553412,404004,,01/01/2013,12/31/2013,4,39008761.0,33815253.0,76285.0,,,3726.0,,8597.0,4537.485285564732
2013,553444,152018,,12/01/2012,11/30/2013,4,15930118.0,12135311.0,11680.0,,,6497.0,,341.0,46715.888563049855
2013,553446,154055,,01/01/2013,12/31/2013,4,7079164.0,7848095.0,17520.0,,,2514.0,9.0,1928.0,3671.7655601659753
2013,553448,171309,,01/01/2013,12/31/2013,9,3767329.0,4213363.0,8030.0,4344.0,,722.0,,70.0,53818.985714285714
2013,553449,171343,,01/01/2013,12/31/2013,9,6053514.0,7748482.0,5840.0,9257.0,,552.0,21.0,133.0,45515.142857142855
2013,553450,171364,,01/01/2013,12/31/2013,9,4669759.0,5899636.0,8760.0,10776.0,,910.0,,159.0,29369.553459119496
2013,553454,144005,,01/01/2013,12/31/2013,4,25861916.0,26477030.0,42340.0,,,6379.0,11629.0,3818.0,6773.681508643269
2013,553455,171306,,01/01/2013,12/31/2013,9,6068896.0,6642684.0,9125.0,2995.55,,519.0,1272.0,64.0,94826.5
2013,553486,171337,,10/01/2012,09/30/2013,4,10356214.0,9790470.0,8395.0,6336.0,,1082.0,1.0,115.0,90054.0347826087
2013,553539,521345,,01/01/2013,12/31/2013,2,38947887.0,37573027.0,9125.0,56016.0,,1372.0,,847.0,45983.33766233766
2013,553572,492008,,01/01/2013,12/31/2013,2,10908980.0,10691118.0,9125.0,,,5583.0,201.0,242.0,45078.42975206611
2013,553573,171300,,01/01/2013,12/31/2013,11,4097872.0,5004033.0,4380.0,3120.0,,335.0,,41.0,99948.09756097561
2013,553608,451372,,10/01/2012,09/30/2013,11,5445537.0,8205223.0,9125.0,34066.0,,1667.0,35.0,439.0,12404.41230068337
2013,553615,171303,,01/01/2013,12/31/2013,9,3613481.0,4448999.0,6205.0,2928.0,,223.0,,40.0,90337.025
2013,553618,171376,,01/01/2013,12/31/2013,11,17831397.0,18447539.0,7864.0,39392.03,,2225.0,67.0,513.0,34759.05847953216
2013,553620,261329,,10/01/2012,09/30/2013,2,29323300.0,29535876.0,9125.0,41184.0,,768.0,881.0,704.0,41652.41477272727
2013,553636,054111,,02/01/2013,01/31/2014,4,24151340.0,16141043.0,38690.0,,,4515.0,6385.0,5593.0,4318.136956910424
2013,553642,131308,,10/01/2012,09/30/2013,11,2777830.0,3185964.0,2920.0,1356.0,,46.0,2.0,23.0,120775.21739130435
2013,553670,204007,,07/01/2013,09/01/2013,10,,4122533.0,5796.0,,,356.0,44.0,56.0,
2013,553680,171347,,01/01/2013,12/31/2013,9,6216393.0,7295285.0,6570.0,,,618.0,42.0,114.0,54529.76315789474
2013,553684,194082,,01/01/2013,12/31/2013,4,5722183.0,5555338.0,5840.0,,,3663.0,,264.0,21674.935606060608
2013,553706,264016,,01/01/2013,12/31/2013,4,20933777.0,24787555.0,36500.0,,,8197.0,851.0,3701.0,5656.248851661713
2013,553714,171333,,01/01/2013,12/31/2013,2,16738594.0,17390068.0,6570.0,29712.54,,2055.0,21.0,361.0,46367.296398891966
2013,553715,171346,,01/01/2013,12/31/2013,11,5261511.0,7915416.0,9125.0,12250.0,,981.0,31.0,192.0,27403.703125
2013,553716,171359,,01/01/2013,12/31/2013,9,8271672.0,9692194.0,6570.0,,,1682.0,13.0,231.0,35808.103896103894
2013,553735,222048,,10/01/2012,09/30/2013,4,22857490.0,21759326.0,24875.0,,,11655.0,14.0,789.0,28970.20278833967
2013,553776,452031,,01/01/2013,12/31/2013,2,12474210.0,9484336.0,9490.0,,,5338.0,,242.0,51546.32231404959
2013,553804,131301,,01/01/2013,12/31/2013,11,10946641.0,11065029.0,7300.0,5700.76,,853.0,132.0,83.0,131887.2409638554
2013,553844,451304,,01/01/2013,12/31/2013,4,3473901.0,4621203.0,5110.0,7221.0,,409.0,3.0,90.0,38598.9
2013,553866,314023,,01/01/2013,12/31/2013,4,21685072.0,17024830.0,10950.0,,,7201.0,27.0,359.0,60404.10027855153
2013,553873,171367,,01/01/2013,12/31/2013,9,11824517.0,13243299.0,7665.0,,,2446.0,88.0,599.0,19740.429048414022
2013,553877,281319,,10/01/2012,09/30/2013,2,14149708.0,15039591.0,9125.0,18982.0,,1073.0,63.0,273.0,51830.432234432235
2013,553885,454026,,01/01/2013,12/31/2013,4,28866888.0,24841576.0,52560.0,,,7160.0,3319.0,5822.0,4958.2425283407765
2013,553906,670010,,01/01/2013,12/31/2013,4,10671638.0,9751704.0,1460.0,,,,,1.0,10671638.0
2013,553919,222026,,10/01/2012,09/30/2013,2,45359937.0,51211937.0,43800.0,,,13599.0,2168.0,943.0,48101.73594909862
2013,553935,101303,,01/01/2013,12/31/2013,4,9674158.0,10899430.0,9125.0,6065.0,,1718.0,24.0,80.0,120926.975
2013,553936,104016,,07/01/2013,06/30/2014,4,22732828.0,15506411.0,33945.0,,,15452.0,,3453.0,6583.500724008109
2013,553962,351306,,07/01/2013,06/30/2014,2,3715739.0,4656531.0,6570.0,14090.7,,878.0,47.0,159.0,23369.427672955975
2013,553969,131313,,10/01/2012,12/31/2012,9,3247239.0,3365142.0,1196.0,1821.0,,91.0,10.0,22.0,147601.77272727274
2013,553988,392049,,10/01/2012,09/30/2013,4,13263324.0,17339592.0,26280.0,,,3254.0,50.0,250.0,53053.296
2013,553992,171302,,10/01/2012,09/30/2013,4,4485927.0,2186983.0,4380.0,3317.51,,1446.0,,56.0,80105.83928571429
2013,554094,154054,,01/01/2013,12/31/2013,4,11454405.0,6580436.0,16060.0,,,3708.0,6656.0,1424.0,8043.823735955056
2013,554095,154057,,01/01/2013,12/31/2013,4,7959141.0,8774953.0,14600.0,,,2288.0,,832.0,9566.275240384615
2013,554096,264012,,01/01/2013,12/31/2013,4,42772245.0,41820894.0,54020.0,,,8703.0,3697.0,4037.0,10595.056972999751
2013,554118,244017,,02/05/2013,06/30/2013,10,,4420913.0,5110.0,,,119.0,372.0,125.0,
2013,554119,332022,,01/01/2013,12/31/2013,2,102490585.0,106296335.0,18250.0,,,,18117.0,5.0,20498117.0
2013,554123,234030,,01/01/2013,12/31/2013,4,21888297.0,14359279.0,29930.0,,,5270.0,,2474.0,8847.331042845593
2013,554138,104063,,01/01/2013,12/31/2013,4,17699551.0,18220412.0,36135.0,,,21511.0,,1327.0,13338.018839487566
2013,554139,194085,,01/01/2013,12/31/2013,4,9044387.0,8714970.0,12410.0,,,5260.0,212.0,621.0,14564.230273752013
2013,554170,111329,,01/01/2013,06/30/2013,2,6299182.0,6333532.0,4525.0,16128.0,,907.0,40.0,169.0,37273.26627218935
2013,554193,344007,,01/01/2013,12/31/2013,4,22555365.0,19139850.0,25915.0,,,9300.0,1.0,4044.0,5577.488872403561
2013,554206,431318,,01/01/2013,12/31/2013,12,5630793.0,5773513.0,4380.0,10572.0,,1012.0,15.0,171.0,32928.61403508772
2013,554232,673053,,01/01/2013,07/18/2013,5,4169794.0,5502907.0,6965.0,,,2376.0,,250.0,16679.176
2013,554239,251329,,10/01/2012,09/30/2013,9,4402861.0,5163999.0,1095.0,2376.0,,800.0,11.0,21.0,209660.04761904763
2013,554261,054009,,07/01/2013,06/30/2014,10,39528018.0,54308801.0,27010.0,,,5738.0,3045.0,1885.0,20969.770822281167
2013,554277,220172,,07/01/2013,07/21/2014,4,,,,,,,,,
2013,554281,222000,,10/01/2012,09/30/2013,2,66816717.0,72004717.0,65700.0,,,26014.0,4410.0,1754.0,38093.909350057016
2013,554329,152027,,11/01/2012,10/31/2013,6,8823604.0,9341553.0,17520.0,,,3225.0,131.0,181.0,48749.19337016575
2013,554346,281317,,10/01/2012,09/30/2013,12,4093060.0,4309419.0,7300.0,4213.53,,650.0,,52.0,78712.69230769231
2013,554381,451303,,10/01/2012,09/30/2013,11,12722036.0,17507102.0,4380.0,24819.0,,1763.0,6.0,305.0,41711.59344262295
2013,554390,372005,,06/01/2013,05/31/2014,4,11390116.0,10814979.0,13505.0,,,6839.0,1292.0,366.0,31120.535519125682
2013,554401,101304,,01/01/2013,12/31/2013,9,8772217.0,10247404.0,5475.0,46488.0,,3848.0,125.0,515.0,17033.431067961166
2013,554403,102026,,01/01/2013,12/31/2013,4,26949055.0,24405450.0,18250.0,,,10294.0,301.0,676.0,39865.46597633136
2013,554404,404005,,01/01/2013,12/31/2013,4,15790788.0,13868491.0,39420.0,,,3208.0,,2632.0,5999.539513677812
2013,554405,521307,,01/01/2013,12/31/2013,1,15390999.0,15998915.0,9125.0,22616.0,,1395.0,,268.0,57429.100746268654
2013,554444,194031,,01/01/2013,12/31/2013,4,18537103.0,15324339.0,36500.0,,,7071.0,,3463.0,5352.90297429974
2013,554494,362032,,10/01/2012,09/30/2013,2,7854110.0,6985505.0,10950.0,,,2066.0,172.0,177.0,44373.502824858755
2013,554502,114010,,01/01/2013,12/31/2013,4,56422910.0,39147890.0,81760.0,,,23375.0,,8856.0,6371.150632339657
2013,554504,264029,,01/01/2013,12/31/2013,2,4843169.0,6946942.0,9125.0,,,927.0,2257.0,1557.0,3110.577392421323
2013,554507,192019,,01/01/2013,12/31/2013,2,4730332.0,5350968.0,10585.0,,,4100.0,459.0,203.0,23302.128078817736
2013,554509,192049,,01/01/2013,12/31/2013,4,20516949.0,17718482.0,20805.0,,,9101.0,,584.0,35131.76198630137
2013,554518,052049,,10/01/2012,09/30/2013,4,45137215.0,37678404.0,20075.0,,,12362.0,45.0,755.0,59784.39072847682
2013,554553,234038,,01/01/2013,12/31/2013,5,20035827.0,18263399.0,32850.0,,,7158.0,,1697.0,11806.615792575132
2013,554561,262017,,11/01/2012,10/31/2013,4,19644102.0,19210224.0,16060.0,,,6530.0,3236.0,565.0,34768.322123893806
