fiscal_year,RPT_REC_NUM,PRVDR_NUM,NPI,FY_BGN_DT,FY_END_DT,PRVDR_CTRL_TYPE_CD,total_operating_costs,net_patient_revenue,total_charges,medicare_charges,medicare_payments,medicaid_charges,medicaid_payments,total_discharges,cost_per_discharge
2018,655756,072003,,10/01/2017,09/30/2018,2,78874910.0,78674024.0,50005.0,,,14135.0,3882.0,1457.0,54135.147563486615
2018,655813,373300,,07/01/2018,06/30/2019,2,,,,,,,,,
2018,657970,404008,,01/01/2018,12/31/2018,4,3308227.0,3615298.0,10950.0,,,473.0,,1163.0,2844.5631986242474
2018,658357,271344,,07/01/2018,06/30/2019,2,69141963.0,70332782.0,9125.0,85416.0,,2589.0,826.0,1301.0,53145.24442736356
2018,658933,144039,,07/01/2018,06/30/2019,4,,,,,,,,,
2018,658982,152027,,11/01/2017,10/31/2018,6,10618596.0,13632662.0,17520.0,,,3239.0,,309.0,34364.388349514564
2018,658990,181302,,10/01/2017,09/30/2018,2,21101602.0,23918371.0,9125.0,33216.0,,1933.0,25.0,391.0,53968.291560102305
2018,659031,132001,,10/01/2017,09/30/2018,4,14739871.0,16983594.0,14600.0,,,6787.0,403.0,383.0,38485.30287206266
2018,659053,370239,,03/21/2018,06/30/2018,6,,,,,,,,,
2018,659092,171328,,10/01/2017,09/30/2018,9,5782765.0,6609257.0,9125.0,9936.0,,1252.0,,123.0,47014.349593495936
2018,659237,112015,,07/01/2018,09/30/2018,4,1381744.0,1825460.0,2760.0,,,737.0,300.0,42.0,32898.666666666664
2018,659269,152028,,11/01/2017,10/31/2018,6,16812377.0,17094624.0,14600.0,,,7695.0,,417.0,40317.450839328536
2018,659292,234035,,10/01/2017,09/30/2018,10,,53860420.0,65700.0,,,1081.0,4922.0,98.0,
2018,659403,043301,,04/10/2018,06/30/2018,1,,,,,,,,,
2018,659430,364045,,07/01/2018,06/30/2019,5,,,,,,,,,
2018,659465,103303,,01/01/2018,12/31/2018,2,,,,,,,,,
2018,659466,400134,,01/01/2018,12/31/2018,1,,,,,,,,,
2018,659579,214013,,01/01/2018,07/31/2018,1,24744488.0,28034888.0,24804.0,,,3105.0,7802.0,2211.0,11191.536861148801
2018,659609,394055,,09/14/2018,06/30/2019,4,11715430.0,16316490.0,36540.0,,,1773.0,1039.0,1019.0,11496.987242394505
2018,659723,393304,,07/01/2018,06/30/2019,4,,,,,,,,,
2018,659767,074012,,07/01/2018,06/30/2019,10,,41944535.0,22630.0,,,272.0,59.0,61.0,
2018,659848,362023,,11/01/2017,10/31/2018,6,17269175.0,16627058.0,15330.0,,,5354.0,784.0,419.0,41215.21479713604
2018,660029,424013,,07/01/2018,06/30/2019,4,,,,,,,,,
2018,660060,493302,,07/01/2018,06/30/2019,4,,,,,,,,,
2018,660315,443303,,07/01/2018,06/30/2019,13,,,,,,,,,
2018,660646,281330,,10/01/2017,09/30/2018,8,4543958.0,5354760.0,4380.0,2328.0,,663.0,,44.0,103271.77272727272
2018,660785,074008,,10/01/2017,09/30/2018,2,39774959.0,54731201.0,20805.0,,,2834.0,8838.0,1982.0,20068.09233097881
2018,660804,144034,,07/01/2018,06/30/2019,4,39659829.0,29786331.0,64970.0,,,1097.0,15794.0,4075.0,9732.473374233128
2018,660816,204004,,07/01/2018,06/30/2019,10,,24694119.0,18615.0,,,907.0,413.0,104.0,
2018,661185,171301,,10/01/2017,09/30/2018,11,5363517.0,6805902.0,9125.0,9888.0,,957.0,,137.0,39149.75912408759
2018,661200,224001,,07/01/2018,06/30/2019,10,,21071980.0,16425.0,,,,13742.0,37.0,
2018,661238,344026,,07/01/2018,06/30/2019,10,7199729.0,46246895.0,91285.0,,,4832.0,5730.0,840.0,8571.105952380953
2018,661281,042011,,10/01/2017,09/30/2018,6,4533689.0,5809354.0,9855.0,,,2616.0,24.0,180.0,25187.161111111112
2018,661291,051324,,07/01/2018,06/30/2019,11,86220275.0,91018867.0,9125.0,64664.0,,1920.0,790.0,1017.0,84779.03146509342
2018,661373,344023,,07/01/2018,06/30/2019,10,24915155.0,18261662.0,29200.0,,,932.0,1523.0,1612.0,15456.051488833747
2018,661434,500138,,07/01/2018,06/30/2019,2,698053511.0,684665579.0,7300.0,,,1464.0,388.0,560.0,1246524.1267857142
2018,661529,222003,,07/01/2018,06/30/2019,10,,66850451.0,197100.0,,,321.0,90915.0,680.0,
2018,661531,222023,,07/01/2018,06/30/2019,10,,23130094.0,31755.0,,,,24507.0,57.0,
2018,661532,224028,,07/01/2018,06/30/2019,10,,9467542.0,5840.0,,,553.0,3141.0,112.0,
2018,661533,224041,,01/01/2018,12/31/2018,4,34540652.0,28879639.0,43800.0,,,13108.0,73.0,4360.0,7922.167889908257
2018,661794,374026,,07/31/2018,06/30/2019,10,562214.0,10176673.0,18760.0,,,1724.0,1750.0,1596.0,352.26441102756894
2018,662004,521302,,10/01/2017,12/31/2017,2,5043960.0,5485491.0,1656.0,2163.63,,542.0,,35.0,144113.14285714287
2018,662074,443302,,07/01/2018,06/30/2019,4,,,,,,,,,
2018,662112,154008,,07/01/2018,06/30/2019,4,,,,,,,,,
2018,662134,374001,,07/01/2018,06/30/2019,10,-770790.0,13017120.0,8760.0,,,512.0,696.0,582.0,-1324.381443298969
2018,662491,064023,,07/01/2018,06/30/2019,2,16706907.0,17869191.0,23360.0,,,1979.0,6542.0,1766.0,9460.30973952435
2018,662694,151320,,10/01/2017,02/28/2018,9,13825819.0,18091829.0,3775.0,21888.0,,480.0,16.0,308.0,44889.02272727273
2018,662781,214003,,07/01/2018,06/30/2019,2,20425406.0,21739443.0,23725.0,,,2077.0,7101.0,1746.0,11698.399770904925
2018,662785,232039,,10/01/2017,09/30/2018,4,6827443.0,6610366.0,13512.0,,,3011.0,,199.0,34308.75879396985
2018,662791,312014,,07/01/2018,06/30/2019,2,,49252911.0,36865.0,,,,19868.0,39.0,
2018,662801,451372,,10/01/2017,09/30/2018,4,6606801.0,8577218.0,9125.0,12664.3,,706.0,1.0,147.0,44944.22448979592
2018,662813,104001,,07/01/2018,06/30/2019,10,2166918.0,34103582.0,18250.0,,,,1930.0,48.0,45144.125
2018,662815,154056,,07/01/2018,06/30/2019,4,,,,,,,,,
2018,662816,161321,,07/01/2018,12/31/2018,2,4877320.0,4684508.0,5110.0,5363.0,,318.0,35.0,87.0,56061.14942528736
2018,662953,192019,,01/01/2018,12/02/2018,2,4227566.0,6110861.0,9744.0,,,4352.0,135.0,315.0,13420.844444444445
2018,662975,394043,,07/01/2018,06/30/2019,4,23386571.0,18759587.0,37748.0,,,2505.0,1519.0,2439.0,9588.58999589996
2018,663011,144037,,07/01/2018,06/30/2019,10,,64271339.0,139795.0,,,,1829.0,759.0,
2018,663012,144038,,07/01/2018,06/30/2019,10,,43663985.0,32120.0,,,1070.0,,86.0,
2018,663022,184013,,07/01/2018,06/30/2019,4,,,,,,,,,
2018,663025,234043,,01/16/2018,08/31/2018,4,3346418.0,6141059.0,7752.0,,,634.0,,549.0,6095.479052823315
2018,663031,244013,,07/01/2018,06/30/2019,10,,8453152.0,5840.0,,,1052.0,1748.0,82.0,
2018,663057,362014,,01/01/2018,04/03/2018,4,3251204.0,4099612.0,5208.0,,,162.0,,9.0,361244.8888888889
2018,663176,204006,,10/01/2017,09/30/2018,2,55628169.0,54291304.0,24820.0,,,4387.0,8572.0,1676.0,33191.031622911694
2018,663180,244005,,07/01/2018,06/30/2019,10,,4959842.0,1825.0,,,,1068.0,36.0,
2018,663183,290058,,10/23/2017,12/31/2017,4,6231459.0,8053725.0,1952.0,,7896.0,,,83.0,75077.81927710843
2018,663229,244014,,07/01/2018,06/30/2019,10,,7328402.0,5840.0,,,1479.0,2152.0,128.0,
2018,663230,244015,,07/01/2018,06/30/2019,10,,7538529.0,5840.0,,,1238.0,2588.0,126.0,
2018,663231,244017,,07/01/2018,06/30/2019,10,,7380690.0,5840.0,,,1493.0,1525.0,100.0,
2018,663282,072006,,07/01/2018,07/30/2019,10,,27797667.0,49375.0,,,7.0,26244.0,36.0,
2018,663289,171347,,01/01/2018,12/31/2018,9,9649653.0,12276588.0,6570.0,,,1223.0,8.0,193.0,49998.20207253886
2018,663300,224031,,07/01/2018,06/30/2019,10,,7346187.0,5840.0,,,746.0,3992.0,166.0,
2018,663328,364044,,07/01/2018,06/30/2019,5,27923175.0,38595656.0,11680.0,,,1092.0,1.0,1475.0,18930.966101694914
2018,663334,394051,,07/01/2018,06/30/2019,2,26062407.0,39235145.0,32485.0,,,2283.0,2595.0,2097.0,12428.424892703862
2018,663353,054009,,07/01/2018,06/30/2019,10,63530357.0,81632751.0,27010.0,,,5140.0,3497.0,1927.0,32968.529839128176
2018,663390,154019,,07/01/2018,06/30/2019,10,4340182.0,26255346.0,54750.0,,,120.0,5042.0,89.0,48766.089887640446
2018,663426,104008,,10/01/2017,09/30/2018,2,22161563.0,24754200.0,16060.0,,,1730.0,,1634.0,13562.768053855569
2018,663440,144010,,07/01/2018,06/30/2019,10,,30019474.0,8760.0,,,,,134.0,
2018,663449,204005,,10/01/2017,09/30/2018,2,75786027.0,90748027.0,36500.0,,,5382.0,10927.0,2221.0,34122.47951373256
2018,663450,224032,,07/01/2018,06/30/2019,10,,80580912.0,105850.0,,,843.0,61074.0,607.0,
2018,663451,224040,,07/01/2018,06/30/2019,10,,19095816.0,21900.0,,,2155.0,12620.0,289.0,
2018,663547,074015,,07/01/2018,06/30/2019,6,,,,,,,,,
2018,663587,234025,,10/01/2017,09/30/2018,10,,50097243.0,54020.0,,,1948.0,4935.0,203.0,
2018,663602,244011,,07/01/2018,06/30/2019,10,,7642969.0,5840.0,,,1167.0,1677.0,81.0,
2018,663603,244012,,07/01/2018,06/30/2019,10,,7471964.0,5840.0,,,1147.0,2041.0,133.0,
2018,663608,264008,,07/01/2018,06/30/2019,10,14101531.0,29974626.0,23725.0,,,507.0,524.0,70.0,201450.44285714286
2018,663609,264010,,07/01/2018,06/30/2019,10,28559927.0,37747076.0,64800.0,,,,3087.0,1.0,28559927.0
2018,663699,154060,,07/01/2018,06/30/2019,2,23787569.0,34758220.0,5840.0,,,636.0,248.0,668.0,35610.133233532935
2018,663701,161381,,07/01/2018,12/31/2018,2,16660943.0,15790142.0,4600.0,15178.0,,980.0,44.0,221.0,75388.88235294117
2018,663720,264004,,07/01/2018,06/30/2019,10,78527307.0,102594740.0,13870.0,,,283.0,2252.0,8.0,9815913.375
2018,663727,304001,,01/01/2018,12/31/2018,4,16823736.0,16245548.0,40515.0,,,643.0,,1881.0,8944.038277511961
2018,663851,034013,,06/01/2018,05/31/2019,6,36001091.0,31519748.0,45896.0,,,3326.0,17351.0,5025.0,7164.396218905473
2018,663878,454060,,01/01/2018,12/31/2018,4,67593376.0,46441425.0,75920.0,,,5692.0,453.0,7493.0,9020.869611637529
2018,663898,114013,,07/01/2018,06/30/2019,10,,49472226.0,14600.0,,,147.0,,209.0,
2018,663899,114028,,07/01/2018,06/30/2019,10,,443909148.0,40880.0,,,446.0,,935.0,
2018,663901,144021,,07/01/2018,06/30/2019,10,,24106606.0,53655.0,,,920.0,577.0,223.0,
2018,663903,144028,,07/01/2018,06/30/2019,10,,25068414.0,10220.0,,,39.0,,313.0,
2018,663904,154009,,07/01/2018,06/30/2019,2,26041025.0,43333029.0,5840.0,,,1152.0,687.0,798.0,32632.8634085213
2018,663905,154021,,07/01/2018,06/30/2019,2,6250921.0,11652369.0,5840.0,,,483.0,461.0,630.0,9922.096825396826
2018,663906,154031,,07/01/2018,06/30/2019,1,40753443.0,56706332.0,5840.0,,,986.0,660.0,681.0,59843.52863436123
2018,663907,154053,,07/01/2018,06/30/2019,2,72920582.0,86600146.0,5840.0,,,1787.0,286.0,354.0,205990.34463276836
2018,663911,224038,,01/01/2018,12/31/2018,4,35165590.0,36036535.0,17520.0,,,1460.0,4407.0,1312.0,26803.041158536584
2018,663916,264028,,07/01/2018,06/30/2019,10,10037897.0,16320524.0,10220.0,,,,4579.0,77.0,130362.2987012987
2018,663940,054114,,07/01/2018,06/30/2019,9,,,,,,,,,
2018,663950,154018,,07/01/2018,06/30/2019,10,3039990.0,31329887.0,77745.0,,,18.0,4409.0,199.0,15276.331658291458
2018,663951,154050,,07/01/2018,06/30/2019,2,13349800.0,17509264.0,5840.0,,,628.0,479.0,584.0,22859.246575342466
2018,663952,154052,,07/01/2018,06/30/2019,2,12637852.0,22662328.0,5840.0,,,633.0,154.0,578.0,21864.795847750866
2018,663954,164003,,07/01/2018,06/30/2019,10,,19763063.0,21900.0,,,860.0,4398.0,150.0,
2018,663956,174016,,07/01/2018,06/30/2019,2,18171748.0,21066826.0,21900.0,,,709.0,,680.0,26723.15882352941
2018,663959,230279,,07/01/2018,06/30/2019,2,13921569.0,15395689.0,36135.0,,182188.0,2372.0,,2243.0,6206.673651359786
2018,664034,144016,,07/01/2018,06/30/2019,10,,23712541.0,8760.0,,,471.0,90.0,37.0,
2018,664035,154035,,07/01/2018,06/30/2019,2,21121128.0,23248619.0,5840.0,,,825.0,509.0,512.0,41252.203125
2018,664048,181323,,10/01/2017,09/30/2018,2,36856623.0,40984258.0,9125.0,66960.0,,1832.0,16.0,736.0,50076.93342391304
2018,664062,264007,,07/01/2018,06/30/2019,10,21986777.0,25884813.0,39420.0,,,583.0,1817.0,16.0,1374173.5625
2018,664114,154011,,07/01/2018,06/30/2019,2,13200240.0,19252750.0,5840.0,,,629.0,317.0,564.0,23404.68085106383
2018,664115,154014,,07/01/2018,06/30/2019,2,68613206.0,73746453.0,5840.0,,,727.0,458.0,933.0,73540.41371918542
2018,664117,164002,,07/01/2018,06/30/2019,10,,15304218.0,13140.0,,,1041.0,5421.0,293.0,
2018,664125,284003,,07/01/2018,06/30/2019,2,4317243.0,43668261.0,90885.0,,,90.0,2494.0,36.0,119923.41666666667
2018,664133,434003,,07/01/2018,06/30/2019,10,48634567.0,48519535.0,30295.0,,,3028.0,54.0,748.0,65019.47459893048
2018,664148,104016,,07/01/2018,06/30/2019,4,11484868.0,13082401.0,30660.0,,,140.0,,3153.0,3642.5207738661593
2018,664158,403301,,07/01/2018,06/30/2019,2,,,,,,,,,
2018,664171,054028,,07/01/2018,06/30/2019,2,,,,,,,,,
2018,664185,224042,,07/01/2018,06/30/2019,2,13436518.0,15294927.0,26280.0,,,2548.0,,232.0,57916.025862068964
2018,664197,454014,,09/01/2018,08/31/2019,10,49229174.0,38392426.0,79570.0,,,,,50.0,984583.48
2018,664200,512003,,11/01/2017,10/31/2018,4,16504660.0,12698075.0,10220.0,,,6937.0,1042.0,408.0,40452.598039215685
2018,664212,112000,,01/01/2018,12/31/2018,10,5618719.0,8240849.0,11680.0,,,1965.0,,151.0,37210.05960264901
2018,664238,344027,,07/01/2018,06/30/2019,10,10222603.0,14439412.0,22630.0,,,620.0,1812.0,1841.0,5552.744703965236
2018,664286,171336,,01/01/2018,12/31/2018,11,8609191.0,10465863.0,8675.0,8124.5,,910.0,535.0,119.0,72346.14285714286
2018,664296,224044,,01/24/2018,12/31/2018,4,7123500.0,17066474.0,41040.0,,,2455.0,250.0,981.0,7261.467889908256
2018,664298,264020,,07/01/2018,06/30/2019,2,16344652.0,20534081.0,17190.0,,,484.0,4523.0,1542.0,10599.644617380027
2018,664312,364029,,01/01/2018,12/31/2018,4,34720897.0,26260596.0,58035.0,,,9687.0,534.0,7591.0,4573.955605322092
2018,664362,474001,,01/01/2018,12/31/2018,2,71378674.0,75923785.0,43435.0,,,7847.0,,3950.0,18070.550379746834
2018,664364,034025,,07/01/2018,06/30/2019,2,35838170.0,38154499.0,5840.0,,,924.0,,689.0,52014.76052249637
2018,664374,154047,,09/01/2018,08/31/2019,4,17095736.0,11673052.0,19710.0,,,228.0,2126.0,2125.0,8045.052235294118
2018,664393,374006,,07/01/2018,06/30/2019,10,1695764.0,12332487.0,5475.0,,,660.0,797.0,393.0,4314.921119592876
2018,664415,034004,,01/01/2018,12/31/2018,2,41936447.0,44785005.0,45260.0,,,2010.0,20632.0,6288.0,6669.282283715012
2018,664416,034033,,09/01/2018,08/31/2019,4,8016737.0,8004867.0,13140.0,,,1153.0,6937.0,1576.0,5086.762055837564
2018,664440,334022,,01/01/2018,12/31/2018,4,18830207.0,18800906.0,32120.0,,,1861.0,554.0,1293.0,14563.191802010828
2018,664445,394020,,07/01/2018,06/30/2019,2,59483240.0,88987171.0,37595.0,,,1395.0,,1941.0,30645.667181865017
2018,664454,034030,,09/01/2018,08/31/2019,4,23682278.0,22577942.0,30660.0,,,1789.0,1038.0,3281.0,7218.00609570253
2018,664466,104027,,07/01/2018,06/30/2019,10,1396793.0,8967119.0,36500.0,,,1005.0,365.0,100.0,13967.93
2018,664481,171309,,01/01/2018,12/31/2018,9,4294001.0,5640134.0,8760.0,3312.0,,301.0,,51.0,84196.09803921569
2018,664482,171369,,01/01/2018,12/31/2018,9,6506361.0,8303401.0,8045.0,7194.62,,1015.0,1458.0,118.0,55138.65254237288
2018,664487,192023,,01/01/2018,12/31/2018,4,,3357259.0,7665.0,,,648.0,2831.0,102.0,
2018,664489,192041,,01/01/2018,12/31/2018,4,5971121.0,5390372.0,5840.0,,,2897.0,,181.0,32989.61878453039
2018,664492,214004,,07/01/2018,06/30/2019,10,,73586408.0,190530.0,,,1430.0,4709.0,282.0,
2018,664496,232037,,01/01/2018,12/31/2018,2,14782837.0,12976781.0,13140.0,,,3972.0,618.0,321.0,46052.45171339564
2018,664503,264031,,01/01/2018,12/31/2018,6,5301135.0,4483268.0,5110.0,,,890.0,1445.0,628.0,8441.297770700638
2018,664516,352005,,08/01/2018,07/31/2019,4,17175803.0,10515546.0,14965.0,,,1180.0,1343.0,171.0,100443.29239766081
2018,664578,154005,,01/01/2018,12/31/2018,2,2545400.0,19898659.0,5840.0,,,669.0,236.0,396.0,6427.777777777777
2018,664595,214012,,07/01/2018,06/30/2019,10,,21957552.0,32120.0,,,45.0,767.0,67.0,
2018,664627,364040,,07/01/2018,06/30/2019,2,8145732.0,12231617.0,5840.0,,,398.0,243.0,836.0,9743.698564593302
2018,664641,522004,,09/01/2018,04/29/2019,5,7676106.0,16205774.0,13496.0,,,1955.0,1807.0,288.0,26653.145833333332
2018,664689,212003,,07/01/2018,06/30/2019,10,,23483117.0,24090.0,,,1578.0,,1578.0,
2018,664697,374008,,07/01/2018,06/30/2019,10,5789240.0,11114249.0,5110.0,,,340.0,440.0,566.0,10228.33922261484
2018,664717,114019,,07/01/2018,06/30/2019,10,,79934777.0,41610.0,,,229.0,,951.0,
2018,664718,114029,,07/01/2018,06/30/2019,10,2.0,87334505.0,40150.0,,,1207.0,,65.0,0.03076923076923077
2018,664754,444010,,07/01/2018,06/30/2019,11,11629438.0,19897864.0,9125.0,,,257.0,753.0,1089.0,10679.00642791552
2018,664770,054146,,07/01/2018,06/30/2019,4,11242357.0,9510236.0,9490.0,,,64.0,,1357.0,8284.714075165806
2018,664783,171325,,01/01/2018,12/31/2018,9,6530344.0,7152345.0,7300.0,,,1284.0,,212.0,30803.509433962263
2018,664788,194069,,01/01/2018,12/31/2018,4,12665035.0,12053408.0,21900.0,,,1674.0,2829.0,2955.0,4285.967851099831
2018,664793,234040,,01/01/2018,12/31/2018,2,12980459.0,13244016.0,20075.0,,,8812.0,,1321.0,9826.236941710826
2018,664806,362028,,04/01/2018,03/31/2019,4,18183366.0,19062801.0,16060.0,,,6195.0,693.0,384.0,47352.515625
2018,664808,394039,,07/01/2018,06/30/2019,4,29287019.0,30511342.0,46355.0,,,3769.0,29735.0,2680.0,10927.992164179104
2018,664822,084001,,07/01/2018,06/30/2019,10,,37039437.0,41048.0,,,,,131.0,
2018,664876,451342,,10/01/2017,09/30/2018,9,15708072.0,18852022.0,9125.0,34224.0,,1744.0,4.0,383.0,41013.24281984334
2018,664897,102032,,09/01/2018,08/31/2019,5,25982331.0,25108985.0,18250.0,,,7543.0,40.0,871.0,29830.46039035591
2018,664901,212002,,07/01/2018,06/30/2019,10,,22891839.0,21900.0,,,1391.0,1093.0,77.0,
2018,664937,492008,,01/01/2018,12/31/2018,4,10709574.0,11720306.0,9125.0,,,4603.0,,260.0,41190.66923076923
2018,664950,101307,,10/01/2017,09/30/2018,2,11623323.0,12427116.0,7300.0,39622.43,,2414.0,16.0,436.0,26658.99770642202
2018,664952,104072,,01/01/2018,12/31/2018,4,34307857.0,28449839.0,63510.0,,,5457.0,,8315.0,4126.020084185207
2018,664966,271337,,10/01/2017,09/30/2018,2,7059545.0,9473482.0,7300.0,8088.0,,388.0,93.0,132.0,53481.40151515151
2018,664997,454093,,09/01/2018,08/31/2019,10,1379315.0,8286621.0,10950.0,,,701.0,,773.0,1784.366106080207
2018,664998,454100,,09/01/2018,08/31/2019,10,21267572.0,17154920.0,27010.0,,,515.0,16.0,661.0,32174.84417549168
2018,665010,104007,,07/01/2018,06/30/2019,10,8051794.0,74607557.0,21900.0,,,,8589.0,33.0,243993.75757575757
2018,665014,154058,,01/01/2018,12/31/2018,5,11797086.0,8230085.0,13505.0,,,9743.0,219.0,811.0,14546.345252774352
2018,665020,192036,,01/01/2018,12/31/2018,5,15341390.0,14218151.0,14600.0,,,7555.0,43.0,557.0,27542.890484739677
2018,665023,214018,,07/01/2018,06/30/2019,10,,88952610.0,233235.0,,,1352.0,4903.0,185.0,
2018,665026,234038,,01/01/2018,12/31/2018,5,36197964.0,28433887.0,50688.0,,,9117.0,,4316.0,8386.924003707136
2018,665040,362025,,01/01/2018,12/31/2018,2,6396742.0,6804863.0,10220.0,,,2890.0,242.0,208.0,30753.56730769231
2018,665072,154054,,01/01/2018,12/31/2018,4,13720872.0,11810187.0,29565.0,,,5250.0,3540.0,2449.0,5602.642711310739
2018,665073,154055,,01/01/2018,12/31/2018,4,10831302.0,10579117.0,17520.0,,,1496.0,114.0,1621.0,6681.864281307835
2018,665074,154057,,01/01/2018,12/31/2018,4,15628130.0,12957181.0,23996.0,,,2291.0,668.0,2422.0,6452.57225433526
2018,665098,241327,,01/01/2018,12/31/2018,13,15849069.0,16533616.0,5840.0,21552.0,,732.0,20.0,312.0,50798.29807692308
2018,665135,031305,,10/01/2017,09/30/2018,7,,39375252.0,2190.0,10776.0,,194.0,89.0,197.0,
2018,665158,194025,,07/01/2018,06/30/2019,10,24619031.0,33657526.0,71540.0,,,,,17.0,1448178.294117647
2018,665159,214002,,07/01/2018,06/30/2019,10,,21901072.0,30660.0,,,330.0,365.0,108.0,
2018,665164,294000,,07/01/2018,06/30/2019,10,1923791.0,27077964.0,25550.0,,,422.0,3.0,344.0,5592.415697674419
2018,665165,294002,,07/01/2018,06/30/2019,10,31940935.0,88748803.0,105485.0,,,1475.0,,1429.0,22351.948915325404
2018,665170,351307,,10/01/2017,09/30/2018,1,9119183.0,9332295.0,9125.0,7080.0,,785.0,6.0,104.0,87684.45192307692
2018,665202,171332,,01/01/2018,12/31/2018,9,5632527.0,8947675.0,5475.0,3504.0,,476.0,,58.0,97112.53448275862
2018,665204,171364,,01/01/2018,12/31/2018,9,4816347.0,5734923.0,8760.0,11143.0,,1282.0,20.0,157.0,30677.369426751593
2018,665210,234026,,10/01/2017,09/30/2018,10,,62618058.0,66795.0,,,2635.0,5246.0,266.0,
