fiscal_year,RPT_REC_NUM,PRVDR_NUM,NPI,FY_BGN_DT,FY_END_DT,PRVDR_CTRL_TYPE_CD,total_operating_costs,net_patient_revenue,total_charges,medicare_charges,medicare_payments,medicaid_charges,medicaid_payments,total_discharges,cost_per_discharge
2019,655727,342017,,10/01/2018,01/31/2019,4,5555276.0,4576639.0,4182.0,,,1808.0,,104.0,53416.11538461538
2019,661241,344033,,04/03/2019,06/30/2019,10,29164.0,955682.0,4272.0,,,15.0,,218.0,133.77981651376146
2019,662990,670087,,01/01/2019,06/30/2019,4,2550332.0,3127521.0,1448.0,,1364.0,2.0,,3.0,850110.6666666666
2019,663298,204008,,01/30/2019,06/30/2019,10,,17366509.0,13984.0,,,1554.0,55.0,102.0,
2019,663425,102028,,04/03/2019,06/30/2019,4,4519216.0,4637857.0,14600.0,,,1034.0,,76.0,59463.36842105263
2019,663627,430082,,10/01/2018,06/01/2019,7,,29261753.0,,,,,,,
2019,664023,050784,,01/30/2019,03/14/2019,11,3064592.0,7641912.0,4752.0,,16368.0,133.0,13.0,83.0,36922.79518072289
2019,664144,670127,,01/01/2019,06/30/2019,5,2675580.0,2821336.0,12045.0,,18734.0,914.0,,114.0,23470.0
2019,664851,252008,,06/15/2019,08/31/2019,4,2171802.0,2111561.0,2730.0,,,1426.0,,99.0,21937.39393939394
2019,664996,453314,,10/01/2018,09/30/2019,2,,,,,,,,,
2019,665011,104082,,12/20/2018,10/31/2019,4,4236835.0,11328596.0,23384.0,,,456.0,,676.0,6267.507396449704
2019,665049,452068,,06/15/2019,08/31/2019,4,2318008.0,1952605.0,2418.0,,,1472.0,,111.0,20882.954954954956
2019,665068,103303,,01/01/2019,07/31/2019,1,,,,,,,,,
2019,665156,172004,,06/15/2019,08/31/2019,4,3646569.0,3483330.0,4368.0,,,730.0,199.0,86.0,42401.96511627907
2019,665194,154065,,10/23/2018,12/31/2018,5,1346307.0,6127399.0,4830.0,,,1004.0,29.0,77.0,17484.506493506495
2019,665241,014014,,10/01/2018,09/30/2019,11,,,,,,,,,
2019,665473,371314,,10/01/2018,09/30/2019,2,48491782.0,65176240.0,9125.0,12616.73,,5769.0,100.0,179.0,270903.8100558659
2019,665495,514011,,10/01/2018,09/30/2019,2,,,,,,,,,
2019,665789,161321,,01/01/2019,04/30/2019,2,2912458.0,2977747.0,1680.0,2765.0,,146.0,1.0,38.0,76643.63157894737
2019,665829,371316,,10/01/2018,09/30/2019,2,39087050.0,56124834.0,9125.0,7303.5,,6471.0,54.0,93.0,420290.8602150538
2019,666394,170075,,10/01/2018,09/30/2019,1,2461802.0,3454240.0,7665.0,,134556.0,1067.0,91.0,238.0,10343.70588235294
2019,666536,204005,,10/01/2018,12/31/2018,2,8608404.0,23447340.0,9200.0,,,1385.0,2494.0,542.0,15882.664206642066
2019,666661,042011,,10/01/2018,09/30/2019,6,4170057.0,5190258.0,9855.0,,,2075.0,87.0,162.0,25741.09259259259
2019,667015,031309,,10/01/2018,09/30/2019,2,23846774.0,36602447.0,9125.0,16041.29,,369.0,226.0,244.0,97732.68032786885
2019,667086,362007,,01/01/2019,02/07/2019,5,930318.0,1467809.0,1368.0,,,72.0,27.0,4.0,232579.5
2019,667129,201302,,01/01/2019,09/30/2019,2,68130714.0,68840798.0,7193.0,110008.0,,3099.0,529.0,1136.0,59974.22007042253
2019,667338,031317,,10/01/2018,09/30/2019,2,31197680.0,32648162.0,9125.0,36240.0,,1876.0,436.0,743.0,41988.80215343203
2019,667473,452067,,06/15/2019,08/31/2019,4,1150090.0,1552219.0,5148.0,,,375.0,,34.0,33826.17647058824
2019,667521,014015,,01/01/2019,12/31/2019,4,,,,,,,,,
2019,667613,014017,,10/01/2018,09/30/2019,9,46437682.0,87332373.0,24090.0,,,1475.0,,780.0,59535.489743589744
2019,667892,050751,,01/01/2019,02/14/2019,6,2491824.0,1103448.0,2261.0,,13640.0,12.0,,15.0,166121.6
2019,667964,053038,,01/01/2019,12/31/2019,3,,,,,,,,,
2019,668019,362032,,10/01/2018,09/30/2019,2,7079835.0,6298555.0,10950.0,,,1554.0,208.0,203.0,34876.03448275862
2019,668022,400010,,10/01/2018,09/30/2019,2,,,,,,,,,
2019,668024,414003,,10/01/2018,09/30/2019,5,,,,,,,,,
2019,668112,044021,,01/01/2019,12/31/2019,2,,,,,,,,,
2019,668286,450605,,01/01/2019,03/13/2019,2,,,,,,,,,
2019,668302,444023,,01/01/2019,12/31/2019,4,5748344.0,6529479.0,14600.0,,,2401.0,2898.0,607.0,9470.088962108732
2019,668324,194113,,01/01/2019,12/31/2019,4,7374340.0,8060275.0,13140.0,,,1726.0,697.0,1613.0,4571.81649101054
2019,668994,524038,,10/01/2018,09/30/2019,2,23223139.0,25724125.0,29200.0,,,692.0,1014.0,1661.0,13981.420228777844
2019,669022,374017,,01/01/2019,12/31/2019,4,,,,,,,,,
2019,669035,673068,,11/19/2018,12/31/2018,2,,,,,,,,,
2019,669158,462004,,06/15/2019,08/31/2019,4,3494715.0,3639993.0,3198.0,,,817.0,153.0,144.0,24268.854166666668
2019,669192,372023,,10/01/2018,09/30/2019,13,4350093.0,3461600.0,1460.0,,,188.0,657.0,38.0,114476.13157894737
2019,669374,192023,,01/01/2019,08/25/2019,4,1202831.0,1902729.0,7665.0,,,318.0,1249.0,45.0,26729.577777777777
2019,669376,194107,,10/01/2018,09/30/2019,4,6998798.0,8525318.0,17155.0,,,730.0,,2342.0,2988.385140905209
2019,669638,394050,,01/01/2019,12/31/2019,4,19409366.0,13583524.0,40880.0,,,1601.0,150.0,1334.0,14549.749625187405
2019,669808,254007,,01/01/2019,12/31/2019,4,23239217.0,19788486.0,38325.0,,,445.0,15389.0,2352.0,9880.619472789116
2019,669867,222000,,10/01/2018,09/30/2019,2,65525121.0,83464230.0,65700.0,,,13440.0,,1093.0,59949.79048490393
2019,670061,271325,,01/01/2019,12/31/2019,2,40924873.0,41610863.0,9125.0,57840.0,,2358.0,942.0,776.0,52738.238402061856
2019,670115,034023,,10/01/2018,09/30/2019,2,20871501.0,21419220.0,5840.0,,,639.0,2359.0,778.0,26827.122107969153
2019,670171,152027,,11/01/2018,01/30/2019,6,1429722.0,3865936.0,4416.0,,,430.0,,51.0,28033.764705882353
2019,670224,110087,,08/28/2019,09/30/2019,2,76366791.0,93692303.0,15814.0,,531960.0,2930.0,1937.0,2403.0,31779.771535580523
2019,670267,453309,,01/01/2019,12/31/2019,4,,,,,,,,,
2019,670269,454146,,05/10/2019,12/31/2019,4,3767589.0,8301879.0,18880.0,,,483.0,15.0,780.0,4830.242307692308
2019,670344,154041,,01/01/2019,12/31/2019,4,14423276.0,14053677.0,25915.0,,,1161.0,2842.0,2596.0,5555.961479198767
2019,670431,104073,,11/01/2018,10/31/2019,4,8676111.0,15847772.0,27176.0,,,402.0,,1413.0,6140.205944798301
2019,670464,194083,,01/01/2019,12/31/2019,4,9300461.0,9369015.0,21900.0,,,,276.0,1859.0,5002.937600860678
2019,670516,072003,,10/01/2018,09/30/2019,2,79244786.0,80144912.0,50005.0,,,12640.0,4569.0,1405.0,56401.982918149464
2019,670519,134009,,01/01/2019,12/31/2019,4,36641932.0,42914896.0,5840.0,,,314.0,1215.0,428.0,85611.99065420561
2019,670554,374021,,01/01/2019,12/31/2019,2,11445369.0,16124641.0,25550.0,,,1057.0,12587.0,2176.0,5259.8203125
2019,670871,264017,,01/01/2019,02/10/2019,4,23539.0,1194183.0,4410.0,,,,,,
2019,670906,154005,,01/01/2019,12/31/2019,2,1878529.0,12479260.0,5840.0,,,358.0,464.0,335.0,5607.549253731343
2019,670910,192004,,06/15/2019,08/31/2019,4,2857340.0,3722715.0,4212.0,,,1399.0,21.0,187.0,15279.893048128342
2019,670919,342013,,03/01/2019,09/29/2019,4,15773270.0,14436115.0,10650.0,,,5670.0,,222.0,71050.76576576577
2019,670925,423300,,01/01/2019,12/31/2019,5,,,,,,,,,
2019,671156,331320,,10/15/2018,12/31/2018,2,6271589.0,6305663.0,1950.0,6690.0,,553.0,4.0,82.0,76482.79268292683
2019,671167,364060,,01/01/2019,12/31/2019,4,11625955.0,12037844.0,27740.0,,,4157.0,201.0,2779.0,4183.5030586541925
2019,671171,381303,,01/01/2019,12/31/2019,1,62877693.0,74364240.0,8395.0,61621.0,,2117.0,121.0,765.0,82193.06274509804
2019,671217,344029,,01/01/2019,12/31/2019,9,3343740.0,3455527.0,5840.0,,,377.0,4569.0,384.0,8707.65625
2019,671219,362028,,04/01/2019,09/29/2019,4,8571000.0,10051990.0,8008.0,,,3056.0,324.0,224.0,38263.392857142855
2019,671369,171301,,10/01/2018,09/30/2019,11,6400636.0,7404925.0,9125.0,12072.0,,1069.0,,161.0,39755.50310559006
2019,671370,171328,,10/01/2018,09/30/2019,9,6354677.0,6789701.0,9125.0,7776.0,,1301.0,,95.0,66891.33684210526
2019,671376,232039,,10/01/2018,09/30/2019,4,10011565.0,9423209.0,16060.0,,,3903.0,,222.0,45097.13963963964
2019,671378,244016,,01/01/2019,12/31/2019,3,,,,,,,,,
2019,671381,263304,,01/01/2019,12/31/2019,2,,,,,,,,,
2019,671466,061328,,01/01/2019,12/31/2019,11,32974765.0,39042122.0,4015.0,25730.8,,520.0,152.0,379.0,87004.65699208443
2019,671548,161321,,05/01/2019,06/30/2019,2,591078.0,1997835.0,671.0,584.01,,24.0,2.0,8.0,73884.75
2019,671556,204006,,10/01/2018,09/30/2019,2,61999409.0,53902381.0,24820.0,,,4155.0,8605.0,1693.0,36621.03307737743
2019,671559,222047,,10/01/2018,09/30/2019,4,27817629.0,29614308.0,21900.0,,,12284.0,197.0,808.0,34427.75866336634
2019,671560,222048,,10/01/2018,09/30/2019,4,25655052.0,25618187.0,32120.0,,,11080.0,680.0,825.0,31097.032727272726
2019,671562,224039,,10/01/2018,02/14/2019,4,6016767.0,10663884.0,9727.0,,,2802.0,186.0,844.0,7128.870853080569
2019,671589,363304,,01/01/2019,12/31/2019,4,,,,,,,,,
2019,671647,501332,,01/01/2019,12/31/2019,2,89219226.0,92150254.0,9125.0,102730.03,,2729.0,14.0,1362.0,65506.03964757709
2019,671700,193301,,01/01/2019,12/31/2019,2,,,,,,,,,
2019,671731,453311,,01/01/2019,12/31/2019,7,,,,,,,,,
2019,671732,453312,,01/01/2019,12/31/2019,3,,,,,,,,,
2019,671749,104008,,10/01/2018,09/30/2019,2,15056457.0,20115355.0,16060.0,,,1844.0,,1673.0,8999.675433353257
2019,671778,454134,,01/01/2019,12/31/2019,4,9574094.0,14518645.0,25550.0,,,2441.0,123.0,1732.0,5527.767898383372
2019,671802,184014,,01/01/2019,12/31/2019,4,17478639.0,13559713.0,35405.0,,,1893.0,29.0,1545.0,11313.034951456311
2019,671826,363308,,01/01/2019,12/31/2019,2,,,,,,,,,
2019,671972,444027,,02/02/2019,12/31/2019,4,7293442.0,11467733.0,23976.0,,,1122.0,,1560.0,4675.283333333334
2019,671983,064027,,01/01/2019,12/31/2019,4,6497217.0,14638700.0,33580.0,,,1217.0,3859.0,994.0,6536.4356136820925
2019,672126,132001,,10/01/2018,09/30/2019,4,13930915.0,15597597.0,14600.0,,,5757.0,823.0,380.0,36660.30263157895
2019,672128,154060,,07/01/2019,12/31/2019,2,10433428.0,19978730.0,2944.0,,,244.0,150.0,286.0,36480.51748251748
2019,672135,264032,,01/11/2019,12/31/2019,4,7009896.0,10109420.0,25560.0,,,1607.0,784.0,941.0,7449.411264612115
2019,672236,393309,,01/01/2019,12/31/2019,3,,,,,,,,,
2019,672294,313302,,01/01/2019,12/31/2019,4,22883695.0,22143987.0,6570.0,,,,132.0,115.0,198988.65217391305
2019,672334,224007,,10/01/2018,09/30/2019,2,176792180.0,250220935.0,79935.0,,,20219.0,4250.0,5982.0,29554.02540956202
2019,672467,143302,,01/01/2019,12/31/2019,6,,,,,,,,,
2019,672474,222007,,10/01/2018,09/30/2019,2,123412838.0,132239152.0,243455.0,,,3078.0,178050.0,401.0,307762.68827930174
2019,672596,452122,,07/01/2019,12/31/2019,5,2545825.0,2659346.0,12045.0,,,478.0,,128.0,19889.2578125
2019,672623,223303,,01/01/2019,12/31/2019,3,,,,,,,,,
2019,672624,223304,,01/01/2019,12/31/2019,3,,,,,,,,,
2019,672810,264031,,01/01/2019,12/31/2019,6,5550506.0,4753759.0,4884.0,,,770.0,1373.0,645.0,8605.435658914728
2019,672852,324012,,01/01/2019,12/31/2019,4,18446429.0,17950931.0,32120.0,,,1341.0,312.0,2172.0,8492.83103130755
2019,672862,364062,,04/16/2019,12/31/2019,5,5123502.0,9609793.0,17680.0,,,786.0,,1146.0,4470.7696335078535
2019,673218,084005,,01/01/2019,12/31/2019,4,11557317.0,16276482.0,32850.0,,,2305.0,2682.0,2114.0,5467.037369914853
2019,673508,271347,,01/01/2019,12/31/2019,2,56862662.0,55414499.0,9125.0,71064.0,,3916.0,594.0,1500.0,37908.441333333336
2019,673510,320057,,10/01/2018,09/30/2019,7,,33295205.0,1460.0,,,,,,
2019,673609,524041,,01/01/2019,12/31/2019,4,15717481.0,15264568.0,26280.0,,,1353.0,2317.0,2224.0,7067.212679856115
2019,673724,330387,,01/01/2019,11/10/2019,3,,,,,,,,,
2019,673890,264033,,03/14/2019,12/31/2019,4,2985942.0,8248877.0,9376.0,,,516.0,525.0,555.0,5380.0756756756755
2019,673909,354005,,01/01/2019,12/31/2019,5,13401072.0,13698430.0,25550.0,,,2591.0,3698.0,1326.0,10106.389140271493
2019,673984,350064,,10/01/2018,09/30/2019,7,,31162811.0,4380.0,,,,23.0,29.0,
2019,674478,404008,,01/01/2019,10/01/2019,4,2147989.0,3110933.0,5460.0,,,309.0,,1106.0,1942.123869801085
2019,674817,493300,,06/01/2019,05/31/2020,2,,,,,,,,,
2019,674904,504014,,04/01/2019,03/31/2020,4,16317084.0,17613768.0,36600.0,,,2430.0,1177.0,1572.0,10379.824427480917
2019,674906,522007,,01/01/2019,05/14/2019,4,6424702.0,8816841.0,8308.0,,,1464.0,1303.0,179.0,35892.18994413408
2019,675028,524026,,01/01/2019,12/31/2019,9,2911803.0,8106800.0,10220.0,,,2278.0,,485.0,6003.717525773196
2019,675102,053041,,11/02/2018,12/31/2018,4,1659215.0,1659334.0,3000.0,,,676.0,,69.0,24046.594202898552
2019,675256,503301,,01/01/2019,12/31/2019,2,,,,,,,,,
2019,675291,383300,,01/01/2019,12/31/2019,1,,,,,,,,,
2019,675361,194007,,01/01/2019,12/31/2019,6,17157414.0,20946655.0,51100.0,,,318.0,163.0,1377.0,12459.995642701526
2019,675373,254011,,04/01/2019,03/31/2020,4,9252686.0,12120816.0,20210.0,,,398.0,5848.0,1602.0,5775.70911360799
2019,675454,364038,,05/01/2019,04/30/2020,4,15437673.0,13343005.0,16836.0,,,,177.0,1736.0,8892.668778801843
2019,675466,464007,,07/01/2019,06/30/2020,4,,,,,,,,,
2019,675585,371334,,05/01/2019,04/30/2020,13,15789714.0,19054181.0,6222.0,14232.0,,3305.0,64.0,184.0,85813.66304347826
2019,675598,452018,,04/01/2019,03/31/2020,2,8627304.0,8041895.0,5475.0,,,656.0,,91.0,94805.53846153847
2019,675636,194115,,06/03/2019,12/31/2019,4,518629.0,1444820.0,5064.0,,,460.0,,382.0,1357.6675392670156
2019,675782,381314,,01/01/2019,12/31/2019,2,106085595.0,107859044.0,9125.0,99955.0,,2042.0,301.0,1305.0,81291.64367816092
2019,675813,050763,,01/01/2019,03/03/2019,4,8584426.0,12142661.0,14742.0,,357988.0,5220.0,3457.0,1037.0,8278.1350048216
2019,675878,330354,,04/01/2019,03/31/2020,10,665519640.0,910916638.0,48678.0,,,10511.0,605.0,5450.0,122113.69541284404
2019,675896,392048,,04/01/2019,05/29/2019,4,3910284.0,2203975.0,2301.0,,,800.0,,31.0,126138.19354838709
2019,675902,014006,,01/01/2019,12/31/2019,4,9740198.0,10455326.0,24820.0,,,353.0,5059.0,786.0,12392.10941475827
2019,675909,114037,,01/01/2019,12/31/2019,5,15798037.0,16881475.0,32120.0,,,3475.0,134.0,2748.0,5748.921761280932
2019,675947,444019,,01/01/2019,12/31/2019,6,3386503.0,4073134.0,9490.0,,,3588.0,,223.0,15186.112107623318
2019,675948,444021,,01/01/2019,12/31/2019,6,3026340.0,3709184.0,5840.0,,,2205.0,,275.0,11004.872727272726
2019,675949,444024,,01/01/2019,12/31/2019,6,2886906.0,3400954.0,5840.0,,,2613.0,,204.0,14151.5
2019,675959,014018,,01/01/2019,12/31/2019,6,2066658.0,3382463.0,5840.0,,,1932.0,,135.0,15308.577777777778
2019,676001,254012,,02/27/2019,12/31/2019,4,7066908.0,6410181.0,13860.0,,,3147.0,112.0,1007.0,7017.783515392254
2019,676015,454147,,03/28/2019,12/31/2019,4,3191980.0,4795103.0,11160.0,,,2538.0,,280.0,11399.92857142857
2019,676094,463302,,01/01/2019,12/31/2019,5,,,,,,,,,
2019,676103,503302,,01/01/2019,12/31/2019,2,,,,,,,,,
2019,676120,053311,,01/01/2019,12/31/2019,2,,,,,,,,,
2019,676196,290042,,01/01/2019,12/31/2019,4,,,,,,,,,
2019,676232,371340,,01/01/2019,04/04/2019,9,2358535.0,2624403.0,2350.0,5800.0,,234.0,50.0,65.0,36285.153846153844
2019,676274,340190,,10/01/2018,12/31/2018,2,7046619.0,18009053.0,2576.0,,40200.0,112.0,71.0,357.0,19738.428571428572
2019,676366,371340,,04/05/2019,06/30/2019,9,2282209.0,2822411.0,2175.0,5800.0,,258.0,20.0,65.0,35110.907692307694
2019,676382,501310,,01/01/2019,12/31/2019,11,38250643.0,35844121.0,7300.0,32952.0,,1456.0,160.0,471.0,81211.55626326964
2019,676388,673064,,04/01/2019,10/01/2019,6,2524612.0,2372380.0,7544.0,,,485.0,,56.0,45082.357142857145
2019,676424,224038,,01/01/2019,12/31/2019,4,36541103.0,36817745.0,17520.0,,,1229.0,4259.0,1317.0,27745.712224753228
2019,676426,234035,,10/01/2018,09/30/2019,10,8975766.0,57008977.0,65700.0,,,1074.0,3697.0,155.0,57908.16774193548
2019,676519,123301,,01/01/2019,12/31/2019,1,,,,,,,,,
2019,676536,224022,,01/01/2019,12/31/2019,4,37798155.0,32522391.0,36390.0,,,6216.0,7813.0,3967.0,9528.145954121503
2019,676656,144039,,07/01/2019,06/30/2020,4,,,,,,,,,
2019,676666,294014,,01/01/2019,12/31/2019,4,3371680.0,4117397.0,6935.0,,,1917.0,11.0,393.0,8579.338422391858
2019,676720,373300,,07/01/2019,06/30/2020,1,,,,,,,,,
2019,676834,104049,,01/01/2019,06/02/2019,4,3762458.0,4257779.0,11016.0,,,3262.0,,1326.0,2837.449472096531
2019,676911,014013,,07/01/2019,06/30/2020,4,,,,,,,,,
2019,677044,034032,,01/01/2019,12/31/2019,4,24493488.0,16026069.0,26280.0,,,845.0,,3622.0,6762.42076200994
2019,677111,504013,,01/02/2019,12/31/2019,4,14578297.0,19341421.0,26208.0,,,1604.0,867.0,1842.0,7914.384907709012
2019,677274,524025,,01/01/2019,12/31/2019,9,9504413.0,17554396.0,9125.0,,,718.0,1431.0,843.0,11274.511269276394
2019,678579,014000,,07/01/2019,06/30/2020,4,20483619.0,19330724.0,28548.0,,,248.0,,739.0,27718.02300405954
2019,678671,074008,,10/01/2018,09/30/2019,2,40707403.0,56597834.0,20805.0,,,2601.0,9965.0,1967.0,20695.171835282155
2019,678724,224045,,03/22/2019,12/31/2019,5,10191957.0,16255093.0,23370.0,,,2096.0,364.0,1063.0,9587.918156161806
2019,678816,490129,,01/01/2019,12/31/2019,2,60099405.0,112368794.0,,,,,,,
2019,679803,670129,,08/02/2019,12/31/2019,2,,,,,,,,,
2019,679977,304001,,01/01/2019,12/31/2019,4,15216196.0,15016556.0,40515.0,,,694.0,,1695.0,8977.106784660768
2019,680110,104079,,01/01/2019,12/31/2019,4,6145208.0,6226026.0,18250.0,,,1038.0,78.0,1716.0,3581.123543123543
2019,680122,192052,,04/01/2019,12/02/2019,4,273234.0,727176.0,4920.0,,,487.0,,26.0,10509.0
2019,680145,400134,,01/01/2019,12/31/2019,2,,,,,,,,,
2019,680217,054131,,01/01/2019,12/31/2019,2,33750919.0,39087572.0,26645.0,,,1694.0,4035.0,2512.0,13435.875398089172
2019,680407,440040,,01/01/2019,12/31/2019,6,5136227.0,6594140.0,9490.0,,169763.0,1973.0,116.0,465.0,11045.64946236559
2019,680489,111305,,07/01/2019,06/30/2020,9,60252431.0,56530255.0,9150.0,32825.0,,4892.0,428.0,297.0,202870.13804713805
2019,680507,174023,,03/13/2019,12/31/2019,4,979539.0,4134941.0,5860.0,,,1529.0,,133.0,7364.954887218045
2019,680516,364045,,07/01/2019,06/30/2020,4,,,,,,,,,
2019,680718,192023,,08/26/2019,12/31/2019,4,1592681.0,3153662.0,3810.0,,,470.0,358.0,46.0,34623.5
2019,680889,511313,,07/01/2019,06/30/2020,2,39418642.0,45948173.0,9150.0,48648.0,,2324.0,68.0,573.0,68793.44153577661
2019,680985,130073,,04/05/2019,12/31/2019,1,,,,,,,,,
2019,681014,224044,,01/01/2019,12/31/2019,4,14222573.0,23341177.0,43800.0,,,2102.0,460.0,1615.0,8806.546749226007
2019,681037,281330,,10/01/2018,09/30/2019,8,3945807.0,4810430.0,6935.0,788.0,,338.0,,14.0,281843.35714285716
2019,681179,174024,,04/12/2019,12/31/2019,4,983802.0,4472836.0,4997.0,,,911.0,,127.0,7746.472440944882
2019,681288,424013,,07/01/2019,06/30/2020,5,,,,,,,,,
2019,681319,511322,,02/01/2019,06/30/2019,2,18942228.0,18057212.0,3750.0,33360.0,,1302.0,43.0,374.0,50647.66844919786
2019,681335,074014,,03/01/2019,02/29/2020,2,39382179.0,42702018.0,15155.0,,,1113.0,,1001.0,39342.83616383616
2019,681414,344004,,07/01/2019,06/30/2020,10,85586600.0,238436866.0,123708.0,,,5865.0,9844.0,796.0,107520.85427135679
2019,681415,344026,,07/01/2019,06/30/2020,10,7115246.0,51844036.0,94140.0,,,3528.0,5902.0,704.0,10106.883522727272
2019,681500,464012,,01/01/2019,12/31/2019,4,3319508.0,3135957.0,4380.0,,,2214.0,,256.0,12966.828125
2019,681534,044013,,06/01/2019,05/31/2020,2,,,,,,,,,
2019,681725,443302,,07/01/2019,06/30/2020,4,,,,,,,,,
2019,681745,493302,,07/01/2019,06/30/2020,4,,,,,,,,,
2019,681840,443303,,07/01/2019,06/30/2020,3,,,,,,,,,
2019,681923,171302,,10/01/2018,02/25/2019,4,494987.0,3580141.0,1764.0,624.0,,198.0,,7.0,70712.42857142857
2019,681996,333301,,01/01/2019,12/31/2019,6,,,,,,,,,
2019,682141,330409,,01/01/2019,12/31/2019,6,,,,,,,,,
2019,682309,224039,,02/15/2019,12/31/2019,4,16656949.0,18001125.0,22720.0,,,5555.0,450.0,1835.0,9077.356403269754
2019,682444,054009,,07/01/2019,06/30/2020,10,64602869.0,91857669.0,27084.0,,,4867.0,2741.0,1815.0,35593.867217630854
2019,682462,133027,,06/01/2019,05/31/2020,4,13836611.0,12853876.0,10980.0,,,5654.0,327.0,693.0,19966.24963924964
2019,682584,334002,,01/01/2019,12/31/2019,4,55853218.0,57345986.0,63875.0,,,474.0,36675.0,4152.0,13452.12379576108
2019,682585,334049,,01/01/2019,12/31/2019,4,35951766.0,36991609.0,32120.0,,,1320.0,2280.0,2509.0,14329.121562375449
2019,682669,524014,,01/01/2019,12/31/2019,9,8287398.0,15058508.0,5840.0,,,949.0,648.0,683.0,12133.818448023427
2019,682670,531304,,07/01/2019,06/30/2020,2,23160824.0,25213256.0,8680.0,28064.93,,988.0,174.0,452.0,51240.761061946905
2019,682695,084005,,11/01/2018,12/31/2018,4,541759.0,2198906.0,5490.0,,,183.0,70.0,117.0,4630.418803418804
2019,682782,351335,,07/01/2019,06/30/2020,2,53516921.0,55138216.0,9150.0,63536.15,,1308.0,382.0,1023.0,52313.705767350926
2019,682794,372016,,07/01/2019,06/30/2020,2,2680123.0,5053720.0,8784.0,,,2125.0,,100.0,26801.23
2019,682795,384008,,07/01/2019,06/30/2020,10,149467551.0,311055086.0,208939.0,,,7468.0,819.0,884.0,169080.94004524886
2019,682962,171320,,10/01/2018,03/24/2019,4,-64613.0,4848632.0,2610.0,5232.0,,193.0,,71.0,-910.0422535211268
2019,683087,312014,,07/01/2019,06/30/2020,2,44576474.0,49196170.0,36865.0,,,,18635.0,57.0,782043.4035087719
2019,683110,334064,,04/01/2019,03/31/2020,6,,,,,,,,,
2019,683111,334065,,04/01/2019,03/31/2020,6,,,,,,,,,
2019,683112,334066,,04/01/2019,03/31/2020,6,,,,,,,,,
2019,683176,394038,,07/01/2019,06/30/2020,2,,,,,,,,,
2019,683239,531302,,07/01/2019,06/30/2020,2,75702592.0,83334648.0,9150.0,44616.0,,1456.0,200.0,707.0,107075.80198019803
2019,683296,374001,,07/01/2019,06/30/2020,10,1545043.0,14783128.0,8784.0,,,467.0,858.0,552.0,2798.9909420289855
2019,683363,184013,,07/01/2019,06/30/2020,5,,,,,,,,,
2019,683535,194025,,07/01/2019,06/30/2020,10,26256902.0,34989762.0,54168.0,,,,,15.0,1750460.1333333333
2019,683537,232020,,10/01/2018,09/30/2019,2,7083199.0,5250769.0,11315.0,,,2698.0,123.0,185.0,38287.56216216216
2019,683689,500138,,07/01/2019,06/30/2020,2,753028208.0,734933698.0,7320.0,,,1158.0,183.0,469.0,1605603.855010661
2019,683754,284003,,07/01/2019,06/30/2020,2,,,,,,,,,
2019,684236,452112,,02/01/2019,01/31/2020,4,3355961.0,7807675.0,19710.0,,,51.0,,35.0,95884.6
2019,684403,431335,,07/01/2019,06/30/2020,2,37872471.0,41906217.0,9150.0,96829.0,,2579.0,930.0,1189.0,31852.37258200168
2019,684539,394043,,07/01/2019,06/30/2020,4,23248800.0,18602439.0,40992.0,,,2195.0,1645.0,2356.0,9867.911714770798
2019,684561,051324,,07/01/2019,06/30/2020,11,79550652.0,97067493.0,9150.0,67608.0,,1213.0,790.0,929.0,85630.41119483316
2019,684626,364040,,07/01/2019,06/30/2020,2,9504429.0,12032033.0,5856.0,,,294.0,264.0,700.0,13577.755714285715
2019,684629,374006,,07/01/2019,06/30/2020,10,1636184.0,13019047.0,5490.0,,,606.0,974.0,370.0,4422.118918918919
2019,684648,034030,,09/01/2019,08/31/2020,4,22787974.0,20521001.0,30744.0,,,1717.0,856.0,2911.0,7828.228787358296
2019,684656,064023,,07/01/2019,06/30/2020,2,14949452.0,19825730.0,23424.0,,,1995.0,7699.0,2361.0,6331.830580262601
2019,684681,224042,,07/01/2019,08/22/2019,2,1376470.0,2158871.0,3816.0,,,513.0,,41.0,33572.439024390245
2019,684855,213300,,07/01/2019,06/30/2020,2,,,,,,,,,
2019,684928,152028,,11/01/2018,10/31/2019,6,16844497.0,17948233.0,14600.0,,,7667.0,,419.0,40201.663484486875
2019,685084,050785,,05/14/2019,12/31/2019,6,6966718.0,7146807.0,3944.0,,84568.0,126.0,,235.0,29645.608510638296
2019,685155,393304,,07/01/2019,06/30/2020,4,,,,,,,,,
2019,685265,362023,,11/01/2018,10/31/2019,6,15925969.0,16138420.0,15330.0,,,5843.0,1171.0,402.0,39616.838308457714
2019,685329,024001,,01/01/2019,12/31/2019,4,32868631.0,26736958.0,37960.0,,,268.0,18164.0,927.0,35456.991370010786
2019,685330,034031,,06/01/2019,05/31/2020,4,25527507.0,16847844.0,37332.0,,,2847.0,,3917.0,6517.106714322185
2019,685340,104001,,07/01/2019,06/30/2020,10,1131594.0,38811200.0,17797.0,,,,2649.0,41.0,27599.853658536584
2019,685341,104016,,07/01/2019,06/30/2020,4,10114978.0,11252029.0,30744.0,,,272.0,,3326.0,3041.1840048105832
