fiscal_year,RPT_REC_NUM,PRVDR_NUM,NPI,FY_BGN_DT,FY_END_DT,PRVDR_CTRL_TYPE_CD,total_operating_costs,net_patient_revenue,total_charges,medicare_charges,medicare_payments,medicaid_charges,medicaid_payments,total_discharges,cost_per_discharge
2015,591466,451303,,10/01/2014,09/30/2015,11,13442652.0,18267112.0,5475.0,21341.0,,1477.0,4.0,276.0,48705.260869565216
2015,591524,042010,,02/01/2015,08/31/2015,4,6863770.0,7597512.0,8480.0,,,3398.0,,184.0,37303.09782608696
2015,591530,452106,,10/01/2014,09/30/2015,5,14650482.0,13197365.0,14600.0,,,7944.0,,410.0,35732.88292682927
2015,591561,371301,,10/01/2014,09/30/2015,4,4705601.0,6137303.0,9125.0,18288.0,,418.0,31.0,69.0,68197.11594202899
2015,591562,371309,,10/01/2014,09/30/2015,8,5498014.0,6448878.0,9125.0,3840.0,,649.0,,59.0,93186.67796610169
2015,591565,451301,,10/01/2014,09/30/2015,11,3111469.0,10979057.0,2555.0,3077.0,,89.0,,15.0,207431.26666666666
2015,591574,231316,,10/01/2014,09/30/2015,2,25526604.0,27945975.0,9125.0,30444.95,,941.0,18.0,462.0,55252.38961038961
2015,591584,281339,,10/01/2014,09/30/2015,2,29801726.0,27987966.0,8760.0,34814.63,,2557.0,63.0,505.0,59013.31881188119
2015,591677,054131,,01/01/2015,12/31/2015,2,34977001.0,36946574.0,26645.0,,,2713.0,,3222.0,10855.680012414648
2015,591679,271337,,10/01/2014,09/30/2015,2,7122074.0,7828454.0,7300.0,16296.0,,661.0,136.0,277.0,25711.45848375451
2015,591703,261327,,11/01/2014,10/31/2015,9,25558183.0,21249013.0,9125.0,49410.0,,2370.0,101.0,716.0,35695.78631284916
2015,591730,371324,,10/01/2014,09/30/2015,9,3350069.0,4321340.0,5475.0,7800.0,,575.0,9.0,110.0,30455.172727272726
2015,591740,221302,,10/01/2014,09/30/2015,2,48484024.0,46763745.0,8733.0,63048.0,,2151.0,357.0,822.0,58982.99756690997
2015,591794,463302,,01/01/2015,12/31/2015,1,,,,,,,,,
2015,591799,192007,,09/01/2015,09/30/2015,4,490458.0,707883.0,1320.0,,,311.0,,12.0,40871.5
2015,591801,171320,,10/01/2014,09/30/2015,4,5156993.0,6345538.0,5475.0,15312.0,,1139.0,,211.0,24440.725118483413
2015,591803,261319,,03/01/2015,06/30/2015,1,8604598.0,11279063.0,3050.0,21744.0,,680.0,107.0,251.0,34281.26693227092
2015,591898,104071,,07/01/2015,06/30/2016,4,17611158.0,14347077.0,23424.0,,,4676.0,,2735.0,6439.180255941499
2015,591954,281302,,07/01/2015,06/30/2016,9,6858236.0,7040964.0,6222.0,3954.0,,594.0,1.0,50.0,137164.72
2015,591956,282003,,03/01/2015,02/29/2016,1,12477957.0,14128178.0,11712.0,,,3007.0,,182.0,68560.2032967033
2015,591989,464013,,01/01/2015,12/31/2015,4,16613305.0,18692122.0,43070.0,,,5155.0,,2119.0,7840.162812647475
2015,592000,104063,,01/01/2015,12/31/2015,4,15567340.0,15743806.0,22995.0,,,20483.0,,1220.0,12760.11475409836
2015,592019,281300,,01/01/2015,12/31/2015,9,8079400.0,8645880.0,6935.0,2183.0,,795.0,,42.0,192366.66666666666
2015,592069,364029,,01/01/2015,12/31/2015,4,40442264.0,24172072.0,56210.0,,,17642.0,8566.0,5152.0,7849.818322981367
2015,592078,171302,,10/01/2014,09/30/2015,4,4282671.0,4872606.0,4380.0,3000.0,,1076.0,,44.0,97333.43181818182
2015,592079,171329,,01/01/2015,12/31/2015,11,4005777.0,4501036.0,9125.0,8472.0,,633.0,6.0,150.0,26705.18
2015,592080,171332,,01/01/2015,12/31/2015,9,4777594.0,8104802.0,5475.0,4032.0,,387.0,,63.0,75834.8253968254
2015,592086,152028,,11/01/2014,10/31/2015,6,19898272.0,17321617.0,14600.0,,,10097.0,,511.0,38939.86692759296
2015,592090,281340,,03/01/2015,02/29/2016,9,7301389.0,8223216.0,5124.0,5815.0,,400.0,40.0,94.0,77674.35106382979
2015,592161,451304,,01/01/2015,12/31/2015,4,3491248.0,4441652.0,5110.0,5516.21,,430.0,,92.0,37948.34782608696
2015,592173,171303,,01/01/2015,12/31/2015,9,4164079.0,5301425.0,6205.0,2016.0,,166.0,,35.0,118973.68571428572
2015,592200,251305,,10/01/2014,09/30/2015,9,11213021.0,11429623.0,9125.0,33226.0,,2478.0,52.0,421.0,26634.254156769595
2015,592217,171300,,01/01/2015,12/31/2015,11,4166745.0,5411855.0,4380.0,1344.0,,238.0,,20.0,208337.25
2015,592218,281320,,10/01/2014,09/30/2015,2,21180267.0,22585024.0,5110.0,14977.0,,1135.0,56.0,196.0,108062.58673469388
2015,592257,443302,,07/01/2015,06/30/2016,2,,,,,,,,,
2015,592361,292007,,01/01/2015,04/30/2015,4,2054574.0,2465874.0,2880.0,,,773.0,499.0,50.0,41091.48
2015,592413,151315,,10/01/2014,09/30/2015,2,48560221.0,48732073.0,9125.0,83256.0,,1564.0,168.0,1306.0,37182.40505359878
2015,592418,232036,,03/01/2015,02/29/2016,2,15521058.0,15476211.0,16104.0,,,6988.0,798.0,408.0,38041.80882352941
2015,592419,234026,,10/01/2014,09/30/2015,10,,59381242.0,75095.0,,,1813.0,5944.0,130.0,
2015,592436,161321,,07/01/2015,06/30/2016,2,8811118.0,8589659.0,5124.0,13244.0,,869.0,74.0,198.0,44500.59595959596
2015,592438,161338,,07/01/2015,06/30/2016,1,13408921.0,13469410.0,9150.0,12391.0,,887.0,45.0,173.0,77508.21387283238
2015,592444,281312,,07/01/2015,06/30/2016,8,4734025.0,5496885.0,6222.0,6248.0,,698.0,12.0,75.0,63120.333333333336
2015,592547,104070,,01/01/2015,12/31/2015,4,16176646.0,16199514.0,27375.0,,,18597.0,,1672.0,9675.027511961722
2015,592618,231314,,10/01/2014,09/30/2015,2,18883420.0,19621516.0,9125.0,19254.0,,1400.0,8.0,210.0,89921.04761904762
2015,592679,261320,,10/01/2014,09/30/2015,4,30393481.0,31058087.0,9125.0,94724.0,,2363.0,289.0,1146.0,26521.36212914485
2015,592680,362028,,04/01/2015,03/31/2016,4,23529130.0,20335425.0,16104.0,,,6090.0,691.0,544.0,43252.07720588235
2015,592719,452061,,11/03/2014,08/31/2015,4,14280328.0,12914404.0,14798.0,,,8224.0,,411.0,34745.323600973235
2015,592774,021309,,10/01/2014,09/30/2015,7,,59720418.0,5840.0,17088.0,,347.0,,268.0,
2015,592775,371318,,10/01/2014,09/30/2015,4,4398994.0,5645550.0,5475.0,29904.0,,979.0,68.0,136.0,32345.54411764706
2015,592776,451311,,10/01/2014,09/30/2015,11,7904558.0,11047670.0,5840.0,11253.0,,379.0,3.0,201.0,39326.159203980096
2015,592802,271315,,10/01/2014,09/30/2015,7,,20695582.0,2190.0,216.0,,,,3.0,
2015,592804,451340,,10/01/2014,09/30/2015,11,2783108.0,6975016.0,9125.0,5112.0,,538.0,4.0,97.0,28691.835051546394
2015,592805,452032,,01/01/2015,05/31/2015,4,21069970.0,19588958.0,22348.0,,,10591.0,,574.0,36707.26480836237
2015,592825,171379,,01/01/2015,12/31/2015,9,8263453.0,9065110.0,9125.0,17987.79,,1005.0,17.0,203.0,40706.66502463054
2015,592872,451363,,10/01/2014,09/30/2015,11,11134956.0,17675722.0,9125.0,11016.0,,727.0,2.0,135.0,82481.15555555555
2015,592880,452032,,06/01/2015,08/31/2015,4,10973927.0,11205826.0,13616.0,,,5619.0,,299.0,36702.09698996656
2015,592891,161306,,01/01/2015,12/31/2015,2,23112115.0,20585198.0,8030.0,26156.26,,2079.0,106.0,423.0,54638.56973995272
2015,592924,171308,,07/01/2015,06/30/2016,1,4927688.0,4749140.0,7320.0,19012.0,,262.0,,18.0,273760.44444444444
2015,592961,443303,,07/01/2015,06/30/2016,4,,,,,,,,,
2015,593019,224038,,01/01/2015,12/31/2015,4,18975800.0,24156623.0,17155.0,,,2242.0,2258.0,1528.0,12418.71727748691
2015,593026,171340,,07/01/2015,06/30/2016,8,7713002.0,8971893.0,9150.0,14040.0,,1308.0,,197.0,39152.294416243654
2015,593029,151333,,01/01/2015,12/31/2015,9,31067405.0,34595953.0,9125.0,49200.0,,1579.0,32.0,673.0,46162.5631500743
2015,593034,332022,,01/01/2015,12/31/2015,2,103438871.0,105822414.0,18250.0,,,,17956.0,6.0,17239811.833333332
2015,593069,194111,,01/01/2015,07/22/2015,5,1623191.0,1852598.0,2436.0,,,713.0,,85.0,19096.36470588235
2015,593084,031308,,10/01/2014,09/30/2015,7,,138616388.0,4380.0,3336.0,,14.0,,58.0,
2015,593085,241358,,10/01/2014,09/30/2015,7,,27007362.0,4745.0,4656.0,,67.0,,46.0,
2015,593088,131304,,10/01/2014,09/30/2015,11,5490468.0,6893285.0,3650.0,2815.8,,266.0,6.0,45.0,122010.4
2015,593107,234040,,01/01/2015,12/31/2015,2,11277512.0,12178677.0,20075.0,,,6021.0,,1558.0,7238.454428754814
