fiscal_year,RPT_REC_NUM,PRVDR_NUM,NPI,FY_BGN_DT,FY_END_DT,PRVDR_CTRL_TYPE_CD,total_operating_costs,net_patient_revenue,total_charges,medicare_charges,medicare_payments,medicaid_charges,medicaid_payments,total_discharges,cost_per_discharge
2016,612816,281339,,10/01/2015,09/30/2016,2,31689070.0,30105084.0,8784.0,29017.02,,2201.0,22.0,476.0,66573.67647058824
2016,612821,393304,,07/01/2016,06/30/2017,4,,,,,,,,,
2016,613278,134015,,02/11/2016,08/26/2016,4,566601.0,2051845.0,5742.0,,,530.0,,56.0,10117.875
2016,613283,102032,,04/01/2016,08/31/2016,5,3019374.0,5772488.0,7650.0,,,1664.0,,99.0,30498.727272727272
2016,613284,104057,,10/01/2015,09/30/2016,4,16511714.0,16691944.0,24156.0,,,13208.0,,2583.0,6392.456058846303
2016,613428,344001,,07/01/2016,06/30/2017,5,,,,,,,,,
2016,613467,171301,,10/01/2015,09/30/2016,11,4926756.0,6365190.0,8418.0,8520.0,,944.0,,113.0,43599.61061946903
2016,613662,281334,,10/01/2015,09/30/2016,9,26218515.0,30615520.0,9150.0,40646.21,,2455.0,96.0,551.0,47583.51179673321
2016,613680,231316,,10/01/2015,09/30/2016,2,27921217.0,30069402.0,9150.0,32784.28,,1468.0,27.0,460.0,60698.29782608696
2016,613731,371324,,10/01/2015,09/30/2016,9,2992124.0,4314912.0,5490.0,9312.0,,503.0,27.0,121.0,24728.297520661155
2016,613899,190302,,01/01/2016,12/31/2016,5,16333580.0,13217019.0,5856.0,,15456.0,24.0,,116.0,140806.72413793104
2016,613919,281341,,10/01/2015,09/30/2016,2,20770916.0,24468168.0,9150.0,34141.22,,969.0,266.0,515.0,40331.87572815534
2016,613928,154008,,07/01/2016,06/30/2017,4,,,,,,,,,
2016,613954,221302,,10/01/2015,09/30/2016,2,48531627.0,48940909.0,8750.0,63936.0,,2224.0,359.0,853.0,56895.22508792497
2016,614217,171371,,01/01/2016,12/31/2016,9,18969156.0,19311627.0,6954.0,36244.44,,3009.0,,477.0,39767.622641509435
2016,614631,364029,,01/01/2016,12/31/2016,4,37967417.0,24357350.0,58194.0,,,16314.0,9027.0,4962.0,7651.635832325675
2016,614870,261329,,10/01/2015,09/30/2016,2,35286713.0,33558958.0,6588.0,26760.0,,889.0,861.0,774.0,45590.06847545219
2016,615113,194094,,01/01/2016,12/31/2016,4,6971877.0,5900076.0,8784.0,,,6484.0,,426.0,16365.908450704226
2016,615475,194083,,01/01/2016,12/31/2016,4,5538841.0,5644866.0,21960.0,,,,230.0,665.0,8329.084210526316
2016,615669,171382,,10/01/2015,09/30/2016,2,36985549.0,38247666.0,9150.0,69065.65,,2686.0,43.0,1178.0,31396.90067911715
2016,617039,451323,,10/01/2015,09/30/2016,1,14242325.0,14740705.0,9150.0,43383.0,,2501.0,,473.0,30110.623678646934
2016,618116,451350,,05/01/2016,09/30/2016,11,3130353.0,5043731.0,2601.0,2208.0,,268.0,,29.0,107943.20689655172
2016,618120,670112,,01/23/2016,08/31/2016,5,5435592.0,19306496.0,5772.0,,38640.0,87.0,,134.0,40564.119402985074
2016,618140,351327,,10/01/2015,09/30/2016,1,14706735.0,15350914.0,9150.0,15288.0,,1429.0,61.0,230.0,63942.32608695652
2016,618142,503301,,01/01/2016,12/31/2016,2,,,,,,,,,
2016,618242,033036,,01/01/2016,05/31/2016,4,8429244.0,6720073.0,6080.0,,,3935.0,367.0,383.0,22008.46997389034
2016,618266,141313,,10/01/2015,09/30/2016,11,23990811.0,23518778.0,9150.0,15268.1,,706.0,44.0,213.0,112632.91549295775
2016,618269,191310,,10/01/2015,09/30/2016,11,18323780.0,24895276.0,9150.0,59.6,,2591.0,77.0,625.0,29318.048
2016,618289,074015,,06/17/2016,06/30/2017,3,,,,,,,,,
2016,618300,452106,,10/01/2015,09/30/2016,5,14855929.0,14532719.0,14640.0,,,8353.0,,634.0,23432.064668769715
2016,618401,181314,,01/01/2016,03/31/2016,2,2533830.0,3258641.0,2275.0,5952.0,,186.0,22.0,84.0,30164.64285714286
2016,618427,361313,,01/01/2016,12/31/2016,9,27869067.0,30128636.0,8418.0,25224.0,,1160.0,7.0,387.0,72013.09302325582
2016,618544,171358,,10/01/2015,09/30/2016,2,7838014.0,10705323.0,8418.0,12565.0,,1398.0,,166.0,47216.951807228914
2016,618545,261302,,10/01/2015,09/30/2016,9,16534348.0,18937795.0,9150.0,11760.0,,1615.0,42.0,196.0,84358.91836734694
2016,618568,231314,,10/01/2015,09/30/2016,2,19834267.0,20445767.0,9150.0,14185.0,,1255.0,2.0,194.0,102238.48969072165
2016,618698,042012,,01/01/2016,12/31/2016,2,13849566.0,15287753.0,20075.0,,,4565.0,35.0,337.0,41096.63501483679
2016,618707,151333,,01/01/2016,12/31/2016,9,34956926.0,39197510.0,9150.0,47400.0,,1700.0,3.0,719.0,48618.81223922114
2016,618789,451366,,10/01/2015,09/30/2016,11,582379.0,3709512.0,6588.0,864.0,,22.0,,14.0,41598.5
2016,618851,151319,,10/01/2015,09/30/2016,2,30222255.0,31305954.0,9150.0,32664.0,,1547.0,9.0,361.0,83718.15789473684
2016,618987,194073,,01/01/2016,12/31/2016,4,9554959.0,8236760.0,13908.0,,,9283.0,,902.0,10593.080931263858
2016,619094,371323,,10/01/2015,09/30/2016,12,16373066.0,18470523.0,9150.0,40041.0,,1518.0,430.0,527.0,31068.436432637573
2016,619162,044006,,01/01/2016,12/31/2016,4,15102135.0,21111361.0,24888.0,,,2698.0,4098.0,2345.0,6440.142857142857
2016,619223,362026,,06/01/2016,08/31/2016,4,5167053.0,7605701.0,13156.0,,,1285.0,357.0,92.0,56163.61956521739
2016,619231,131304,,10/01/2015,09/30/2016,11,6171610.0,7268143.0,3660.0,3859.0,,588.0,1.0,47.0,131310.8510638298
2016,619274,021309,,10/01/2015,09/30/2016,7,,59925359.0,5856.0,17208.0,,317.0,,268.0,
2016,619319,222043,,01/01/2016,12/31/2016,4,29474968.0,28951005.0,32940.0,,,7580.0,8828.0,594.0,49621.15824915825
2016,619351,171311,,01/01/2016,12/31/2016,11,14320672.0,15542603.0,5856.0,25466.0,,1986.0,20.0,345.0,41509.19420289855
2016,619382,132001,,10/01/2015,09/30/2016,4,13711459.0,16543880.0,14640.0,,,6589.0,1175.0,412.0,33280.24029126213
2016,619387,151328,,01/01/2016,12/31/2016,2,58211170.0,44415951.0,9150.0,69192.0,,2364.0,44.0,965.0,60322.455958549224
2016,619397,021312,,10/01/2015,09/30/2016,7,,45363790.0,7320.0,11472.0,,292.0,,202.0,
2016,619398,324010,,01/01/2016,12/31/2016,4,17264956.0,16318127.0,43920.0,,,2749.0,886.0,2280.0,7572.349122807018
2016,619430,234025,,10/01/2015,09/30/2016,10,,47034350.0,54020.0,,,404.0,5512.0,379.0,
2016,619449,042011,,10/01/2015,09/30/2016,6,6607249.0,7319076.0,9882.0,,,4120.0,45.0,204.0,32388.475490196077
2016,619476,021314,,11/05/2015,09/30/2016,7,,115799994.0,8275.0,31752.0,,1547.0,,462.0,
2016,619529,464015,,01/01/2016,12/31/2016,4,8712258.0,9554703.0,30378.0,,,2558.0,,1597.0,5455.390106449593
2016,619554,191314,,01/01/2016,12/31/2016,11,11671664.0,15949102.0,9150.0,40824.0,,1097.0,22.0,262.0,44548.3358778626
2016,619561,512003,,11/01/2015,10/31/2016,4,14058861.0,12033344.0,10248.0,,,6081.0,108.0,361.0,38944.21329639889
2016,619564,371301,,10/01/2015,09/30/2016,4,4497072.0,5972120.0,9150.0,4608.0,,499.0,26.0,70.0,64243.885714285716
2016,619566,371331,,10/01/2015,09/30/2016,3,8579261.0,10036774.0,5490.0,40776.0,,1958.0,257.0,490.0,17508.695918367346
2016,619576,234026,,10/01/2015,09/30/2016,10,,59211796.0,67160.0,,,1078.0,7536.0,287.0,
2016,619577,234035,,10/01/2015,09/30/2016,10,,49988143.0,62415.0,,,89.0,4985.0,255.0,
2016,619578,171366,,01/01/2016,12/31/2016,11,7399477.0,9182151.0,9150.0,,,835.0,,163.0,45395.56441717791
2016,619677,362032,,10/01/2015,09/30/2016,2,6776798.0,6598872.0,10980.0,,,2228.0,353.0,159.0,42621.37106918239
2016,619710,154005,,01/01/2016,12/31/2016,2,2074003.0,15006111.0,5856.0,,,518.0,95.0,523.0,3965.588910133843
2016,619713,161316,,01/01/2016,12/31/2016,2,25818577.0,26027496.0,9150.0,13383.57,,1284.0,104.0,216.0,119530.44907407407
2016,619719,104063,,01/01/2016,12/31/2016,4,16185500.0,15791598.0,31842.0,,,22617.0,,1306.0,12393.185298621745
2016,623322,194097,,01/01/2016,01/11/2017,4,3098442.0,3542128.0,6048.0,,,2148.0,1067.0,390.0,7944.723076923077
2016,623336,191309,,10/01/2015,09/30/2016,11,11679437.0,15185305.0,10980.0,95.76,,5285.0,6.0,130.0,89841.82307692307
2016,623357,313300,,01/01/2016,12/31/2016,2,119498000.0,137152525.0,24888.0,,,55.0,4153.0,577.0,207102.25303292894
2016,623365,194080,,01/01/2016,12/31/2016,6,4957867.0,4566134.0,8052.0,,,4036.0,,458.0,10825.03711790393
2016,623375,234041,,10/01/2015,09/30/2016,10,,71159080.0,76650.0,,,1129.0,4444.0,482.0,
2016,623378,451325,,10/01/2015,09/30/2016,11,7217572.0,8193157.0,5856.0,4344.0,,317.0,,61.0,118320.85245901639
2016,623383,181310,,01/01/2016,12/31/2016,2,11102728.0,13421411.0,9150.0,38136.0,,1025.0,162.0,468.0,23723.777777777777
2016,623402,403301,,07/01/2016,06/30/2017,2,,,,,,,,,
2016,623406,433300,,07/01/2016,06/30/2017,2,,,,,,,,,
2016,623412,224033,,01/01/2016,11/19/2016,4,4980033.0,4278978.0,11165.0,,,977.0,56.0,1040.0,4788.493269230769
2016,623428,224041,,01/01/2016,12/31/2016,4,17811114.0,20635143.0,43920.0,,,9749.0,,2288.0,7784.577797202797
2016,623431,314019,,01/01/2016,12/31/2016,2,71956726.0,78860475.0,21228.0,,,14072.0,26.0,940.0,76549.7085106383
2016,623448,154058,,01/01/2016,12/31/2016,5,11412663.0,8562304.0,13542.0,,,11024.0,,778.0,14669.23264781491
2016,623456,262016,,01/01/2016,12/31/2016,5,12366357.0,12623268.0,10980.0,,,5564.0,1196.0,347.0,35637.916426512966
2016,623468,281310,,01/01/2016,12/31/2016,2,7593813.0,8638280.0,3660.0,2356.39,,185.0,8.0,36.0,210939.25
2016,623481,104067,,07/01/2016,06/30/2017,2,91581648.0,94237869.0,20610.0,,,4309.0,,2855.0,32077.6350262697
2016,623489,040152,,01/01/2016,03/31/2016,4,7236653.0,8532267.0,1820.0,,105616.0,180.0,4.0,289.0,25040.32179930796
2016,623501,530034,,01/01/2016,12/31/2016,2,,,,,,,,,
2016,623503,234038,,01/01/2016,12/31/2016,5,31430645.0,25594087.0,44386.0,,,9358.0,,3755.0,8370.344873501997
2016,623506,204004,,07/01/2016,06/30/2017,10,,22057563.0,18615.0,,,668.0,17.0,106.0,
2016,623518,171343,,01/01/2016,12/31/2016,9,6257618.0,9704408.0,5856.0,5437.0,,745.0,4.0,99.0,63208.26262626263
2016,623538,431325,,10/01/2015,09/30/2016,2,20430293.0,19490468.0,9150.0,45349.2,,1480.0,407.0,688.0,29695.19331395349
2016,623551,364048,,01/01/2016,12/31/2016,4,7879228.0,8351407.0,11712.0,,,5219.0,165.0,831.0,9481.622141997594
2016,623553,463302,,01/01/2016,12/31/2016,1,,,,,,,,,
2016,623557,454060,,01/01/2016,12/31/2016,4,58483476.0,43601088.0,76128.0,,,6485.0,4119.0,7420.0,7881.8700808625335
2016,623583,324013,,01/01/2016,12/31/2016,4,7090750.0,8713156.0,12444.0,,,3763.0,74.0,734.0,9660.422343324251
2016,623587,254005,,01/01/2016,12/31/2016,4,26550766.0,19359488.0,39528.0,,,7285.0,7143.0,3057.0,8685.235852142623
2016,623605,263301,,01/01/2016,12/31/2016,2,563811336.0,529292157.0,102480.0,,,208.0,13036.0,10541.0,53487.461910634665
2016,623606,152028,,11/01/2015,10/31/2016,6,17788834.0,17727450.0,14640.0,,,9024.0,,520.0,34209.29615384615
2016,623609,074014,,03/01/2016,02/28/2017,2,41596629.0,40380658.0,16060.0,,,1495.0,,1272.0,32701.752358490565
2016,623611,371336,,04/28/2016,12/31/2016,12,1880019.0,3208098.0,6200.0,9456.0,,195.0,24.0,88.0,21363.852272727272
2016,623635,171369,,01/01/2016,12/31/2016,9,7314221.0,8561540.0,4758.0,9910.19,,1952.0,,154.0,47494.94155844156
2016,623636,522007,,01/01/2016,12/31/2016,4,17553498.0,23230583.0,22692.0,,,4711.0,3019.0,432.0,40633.09722222222
2016,623639,222007,,10/01/2015,09/30/2016,2,116345000.0,131324000.0,244122.0,,,4533.0,189487.0,1347.0,86373.42242019302
2016,623680,222003,,07/01/2016,06/30/2017,10,,64495899.0,197100.0,,,288.0,92444.0,698.0,
2016,623682,034004,,01/01/2016,12/31/2016,2,22629571.0,31284744.0,35136.0,,,1234.0,11173.0,2992.0,7563.35929144385
2016,623684,244010,,07/01/2016,11/29/2016,10,,1697175.0,2448.0,,,474.0,390.0,32.0,
2016,623689,234011,,01/01/2016,12/31/2016,2,20101979.0,25738200.0,49776.0,,,2425.0,,3816.0,5267.814203354298
2016,623691,452046,,01/01/2016,12/31/2016,4,20386771.0,25528941.0,23790.0,,,6331.0,,377.0,54076.31564986737
2016,623693,132003,,01/01/2016,12/31/2016,4,11438514.0,15975347.0,14640.0,,,5686.0,915.0,327.0,34980.16513761468
2016,623697,074003,,07/01/2016,06/30/2017,10,,167296084.0,216194.0,,,6025.0,9553.0,3449.0,
2016,623700,133027,,06/01/2016,05/31/2017,4,11085446.0,11986862.0,10950.0,,,5836.0,171.0,596.0,18599.741610738256
2016,623701,171304,,01/01/2016,12/31/2016,11,4375349.0,5902522.0,9150.0,3624.0,,760.0,,52.0,84141.32692307692
2016,623702,171364,,01/01/2016,12/31/2016,9,4806767.0,6002189.0,8784.0,12624.0,,1102.0,,180.0,26704.26111111111
2016,623705,361323,,01/01/2016,12/31/2016,2,25284936.0,25620432.0,9150.0,41952.0,,459.0,26.0,1016.0,24886.748031496063
2016,623729,451363,,10/01/2015,09/30/2016,11,10262745.0,17443298.0,9150.0,7104.0,,496.0,2.0,124.0,82764.07258064517
2016,623741,192019,,01/01/2016,12/31/2016,2,4833873.0,6955500.0,10614.0,,,4421.0,152.0,264.0,18310.125
2016,623762,184007,,01/01/2016,12/31/2016,4,16787733.0,13284893.0,24888.0,,,7204.0,,1964.0,8547.725560081466
2016,623766,370222,,01/01/2016,12/31/2016,6,128121009.0,129558291.0,23424.0,,2146873.0,5607.0,100.0,3738.0,34275.28330658106
2016,623768,351328,,04/01/2016,03/31/2017,2,7111079.0,8438616.0,5110.0,9131.29,,540.0,3.0,122.0,58287.53278688525
2016,623831,334027,,01/01/2016,12/31/2016,2,114777488.0,120237177.0,72102.0,,,11153.0,9495.0,6135.0,18708.637000814997
2016,623846,451304,,01/01/2016,12/31/2016,4,3742335.0,4922897.0,5124.0,5271.85,,485.0,,71.0,52708.94366197183
2016,623858,262015,,01/01/2016,12/31/2016,5,11820610.0,11063541.0,10980.0,,,5065.0,794.0,327.0,36148.65443425076
2016,623863,154057,,01/01/2016,12/31/2016,4,14656082.0,12626438.0,20496.0,,,4301.0,1129.0,1663.0,8813.037883343355
2016,623864,162003,,01/01/2016,12/31/2016,4,11115069.0,10314543.0,10980.0,,,5031.0,,270.0,41166.92222222222
2016,623865,224040,,07/01/2016,06/30/2017,10,,18262660.0,21900.0,,,1396.0,3812.0,299.0,
2016,623866,371311,,10/01/2015,09/30/2016,9,2878156.0,3717813.0,9150.0,8743.0,,704.0,5.0,98.0,29368.938775510203
2016,623868,171359,,01/01/2016,12/31/2016,9,8620734.0,10684107.0,6588.0,9144.0,,1495.0,,150.0,57471.56
2016,623869,264012,,01/01/2016,12/31/2016,4,44449222.0,44797198.0,38064.0,,,7616.0,3164.0,4670.0,9518.034689507494
2016,623871,234042,,01/01/2016,12/31/2016,4,9982891.0,10239272.0,15372.0,,,8349.0,,1361.0,7334.967670830272
2016,623877,501339,,01/01/2016,12/31/2016,11,95546535.0,100524107.0,9150.0,128328.0,,2805.0,98.0,1671.0,57179.25493716337
2016,623895,224028,,07/01/2016,06/30/2017,10,,10205450.0,5840.0,,,470.0,4172.0,127.0,
2016,623903,131316,,01/01/2016,12/31/2016,9,24673379.0,23026435.0,7686.0,23589.0,,1805.0,175.0,349.0,70697.36103151862
2016,623909,354004,,10/01/2015,09/30/2016,4,36398055.0,30973333.0,40260.0,,,5046.0,1353.0,2992.0,12165.125334224598
2016,623914,171331,,01/01/2016,12/31/2016,11,4514476.0,5402838.0,3660.0,,,422.0,,68.0,66389.35294117648
2016,623945,454069,,01/01/2016,12/31/2016,4,14298238.0,13582928.0,21228.0,,,4290.0,213.0,3300.0,4332.799393939394
2016,623977,451353,,10/01/2015,09/30/2016,8,4920321.0,6764978.0,8784.0,6240.0,,336.0,,84.0,58575.25
2016,623980,034029,,01/01/2016,12/31/2016,4,23599756.0,18368867.0,48244.0,,,428.0,2269.0,1782.0,13243.40965207632
2016,623986,454119,,01/01/2016,12/31/2016,4,16205152.0,13138025.0,16470.0,,,2918.0,,1633.0,9923.546846295163
2016,624003,372023,,10/01/2015,09/30/2016,13,2364688.0,1311304.0,1464.0,,,291.0,361.0,29.0,81540.96551724138
2016,624020,501301,,01/01/2016,12/31/2016,11,5898619.0,7259442.0,9150.0,312.0,,384.0,2687.0,13.0,453739.92307692306
2016,624021,501317,,01/01/2016,12/31/2016,11,15716513.0,17279017.0,9150.0,9818.0,,2639.0,2512.0,167.0,94110.85628742515
