fiscal_year,RPT_REC_NUM,PRVDR_NUM,NPI,FY_BGN_DT,FY_END_DT,PRVDR_CTRL_TYPE_CD,total_operating_costs,net_patient_revenue,total_charges,medicare_charges,medicare_payments,medicaid_charges,medicaid_payments,total_discharges,cost_per_discharge
2011,1710,513028,,01/01/2011,12/31/2011,4,18453199.0,12500065.0,18980.0,,,12627.0,,1120.0,16476.070535714287
2011,1714,440016,,10/01/2010,09/30/2011,1,15020669.0,16165080.0,25550.0,,362916.0,2650.0,,733.0,20492.045020463847
2011,1742,440131,,10/01/2010,09/30/2011,2,27535945.0,23716314.0,36500.0,,396556.0,2085.0,,1523.0,18080.068942875903
2011,1795,111314,,10/01/2010,09/30/2011,4,17766713.0,16304993.0,9125.0,21888.0,,2000.0,61.0,283.0,62779.90459363958
2011,1810,113029,,10/01/2010,09/30/2011,13,16341748.0,13692863.0,21170.0,,,8762.0,,946.0,17274.57505285412
2011,1868,010069,,10/01/2010,09/30/2011,9,16543323.0,17952819.0,10950.0,,605604.0,3188.0,398.0,1495.0,11065.767892976588
2011,1879,010102,,10/01/2010,09/30/2011,8,2658351.0,3130043.0,10950.0,,89888.0,380.0,44.0,210.0,12658.814285714287
2011,1887,010146,,10/01/2010,09/30/2011,4,26187949.0,29320873.0,21535.0,,518588.0,3145.0,2403.0,1954.0,13402.225690890482
2011,1890,010169,,10/01/2010,09/30/2011,2,16328100.0,16965629.0,17885.0,,564980.0,4200.0,514.0,1255.0,13010.438247011953
2011,1911,103038,,01/01/2011,05/30/2011,4,8262078.0,6541626.0,9000.0,,,4097.0,152.0,409.0,20200.679706601466
2011,2252,330314,,01/01/2011,12/31/2011,4,27402582.0,25715061.0,,,,,,,
2011,2284,264024,,01/01/2011,12/31/2011,2,,,,,,,,,
2011,2352,264018,,01/01/2011,12/31/2011,2,,,,,,,,,
2011,2688,493029,,01/01/2011,12/31/2011,4,18719690.0,19216859.0,18250.0,,,8672.0,1586.0,1039.0,18017.025986525507
2011,3440,391306,,01/01/2011,12/31/2011,2,15052703.0,14357443.0,7665.0,,,2243.0,268.0,948.0,15878.378691983122
2011,5071,123025,,10/01/2010,09/30/2011,2,32210824.0,35791429.0,27732.0,,,7165.0,2291.0,1403.0,22958.534568781182
2011,5122,342018,,02/01/2011,01/31/2012,4,13735830.0,12628119.0,10950.0,,,6492.0,,298.0,46093.38926174497
2011,5408,010145,,10/01/2010,04/30/2011,8,,46325788.0,40515.0,,745892.0,4743.0,5023.0,2947.0,
2011,5419,440068,,10/01/2010,09/30/2011,4,55779053.0,51977164.0,38690.0,,862164.0,4113.0,1988.0,2363.0,23605.185357596274
2011,5571,183027,,01/01/2011,12/31/2011,4,14790435.0,11708876.0,14600.0,,,9263.0,276.0,1001.0,14775.65934065934
2011,5573,323027,,01/01/2011,12/31/2011,5,25798559.0,21765636.0,31755.0,,,10582.0,1168.0,1628.0,15846.780712530712
2011,5685,454105,,01/01/2011,12/31/2011,4,7085876.0,8677258.0,27740.0,,,10002.0,,730.0,9706.679452054794
2011,5691,102016,,01/01/2011,04/30/2011,1,3956334.0,4859316.0,3480.0,,,2801.0,17.0,92.0,43003.63043478261
2011,5998,521317,,10/01/2010,09/30/2011,2,20371432.0,21631559.0,5475.0,36384.0,,1132.0,52.0,482.0,42264.38174273859
2011,6122,131305,,10/01/2010,09/30/2011,9,14999465.0,14848468.0,6570.0,26361.0,,838.0,91.0,378.0,39681.12433862434
2011,6133,673042,,10/05/2010,05/31/2011,4,8538256.0,8852488.0,11950.0,,,5203.0,,594.0,14374.168350168351
2011,6212,223304,,06/20/2011,12/31/2011,2,,,,,,,,,
2011,6237,381303,,01/01/2011,12/31/2011,1,43543853.0,45470968.0,9125.0,70032.0,,1661.0,536.0,925.0,47074.435675675675
2011,6252,381302,,01/01/2011,12/31/2011,2,41485076.0,43627208.0,9125.0,62808.0,,1378.0,217.0,1038.0,39966.35452793834
2011,6465,462003,,01/01/2011,12/31/2011,2,28445113.0,28398405.0,5840.0,,,599.0,928.0,106.0,268350.12264150946
2011,6824,010019,,10/01/2010,09/30/2011,9,71788905.0,78609003.0,67525.0,,2432720.0,13835.0,6305.0,6586.0,10900.228515031886
2011,6902,441312,,01/01/2011,12/31/2011,4,9096568.0,9471392.0,5475.0,43296.0,,2560.0,137.0,552.0,16479.289855072464
2011,6919,111329,,01/01/2011,12/31/2011,2,10950420.0,16452333.0,9125.0,39134.0,,1701.0,101.0,415.0,26386.55421686747
2011,6923,360258,,01/01/2011,12/31/2011,5,,,,,,,,,
2011,7085,441308,,01/01/2011,12/31/2011,4,12164605.0,12720037.0,9125.0,113539.0,,3266.0,486.0,1343.0,9057.784810126583
2011,7102,363304,,01/01/2011,12/31/2011,4,,,,,,,,,
2011,7104,363308,,05/13/2011,12/31/2011,2,,,,,,,,,
2011,7347,050325,,07/01/2011,11/23/2011,9,,,,,,,,,
2011,7351,053310,,01/01/2011,12/31/2011,4,,,,,,,,,
2011,7352,053311,,04/18/2011,12/31/2011,4,,,,,,,,,
2011,7355,123301,,03/30/2011,12/31/2011,4,,,,,,,,,
2011,7367,103303,,02/26/2011,12/31/2011,4,,,,,,,,,
2011,7368,400130,,01/01/2011,12/31/2011,6,,,,,,,,,
2011,7369,400131,,11/16/2010,12/31/2011,2,,,,,,,,,
2011,7377,104072,,01/01/2011,12/31/2011,4,18600010.0,17297594.0,31390.0,,,4884.0,,3597.0,5170.978593272172
2011,7412,304001,,01/01/2011,12/31/2011,2,,,,,,,,,
2011,7413,414003,,10/01/2010,09/30/2011,4,,,,,,,,,
2011,7584,223303,,03/30/2011,12/31/2011,2,,,,,,,,,
2011,7629,451380,,02/01/2011,05/31/2011,2,4844685.0,4831050.0,3000.0,29856.0,,866.0,42.0,367.0,13200.776566757493
2011,7686,423300,,03/25/2011,12/31/2011,3,,,,,,,,,
2011,7715,330387,,01/01/2011,12/31/2011,4,,,,,,,,,
2011,7804,404008,,01/20/2011,12/31/2011,4,,,,,,,,,
2011,7821,054148,,07/26/2011,12/31/2011,4,,,,,,,,,
2011,7822,054150,,06/07/2011,12/31/2011,4,,,,,,,,,
2011,7889,222025,,07/01/2011,06/30/2012,10,,,,,,,,,
2011,7891,313302,,01/01/2011,12/31/2011,4,,16052467.0,10950.0,,,,814.0,129.0,
2011,7935,052045,,11/01/2010,08/31/2011,4,31658654.0,27133379.0,21584.0,,,15387.0,2212.0,701.0,45162.131241084164
2011,8123,010129,,04/01/2011,03/31/2012,9,17958109.0,22108517.0,20190.0,,426852.0,1917.0,1562.0,1642.0,10936.72898903776
2011,8132,111309,,04/01/2011,03/31/2012,9,8813504.0,9846600.0,9150.0,30707.6,,1328.0,90.0,464.0,18994.620689655174
2011,8362,241375,,10/01/2010,06/30/2011,2,11050733.0,10626707.0,8760.0,4032.0,,470.0,2.0,66.0,167435.34848484848
2011,8595,294003,,11/01/2010,10/31/2011,4,12119856.0,15089306.0,33580.0,,,5543.0,2042.0,2348.0,5161.778534923339
2011,8612,490129,,01/01/2011,12/31/2011,2,69455835.0,72294065.0,,,,,,,
2011,8721,452051,,05/01/2011,04/30/2012,2,16892849.0,14744289.0,13176.0,,,7011.0,,377.0,44808.61803713528
2011,8807,333301,,01/01/2011,12/31/2011,4,,,,,,,,,
2011,8923,334059,,01/01/2011,12/31/2011,4,,,,,,,,,
2011,8963,334049,,01/01/2011,12/31/2011,4,28741861.0,30298546.0,63875.0,,,2467.0,6959.0,2751.0,10447.786623046166
2011,9096,110135,,04/01/2011,03/31/2012,2,20608088.0,35141701.0,20130.0,,408731.0,2217.0,361.0,1550.0,13295.54064516129
2011,9114,334022,,01/01/2011,12/31/2011,4,15121530.0,15212327.0,32120.0,,,3944.0,1947.0,1448.0,10443.045580110498
2011,9203,021308,,10/01/2010,09/30/2011,2,49336999.0,70303131.0,6570.0,41779.0,,319.0,491.0,544.0,90693.01286764706
2011,9243,013033,,06/01/2011,05/31/2012,5,18092826.0,12451412.0,17568.0,,,11166.0,,1104.0,16388.429347826088
2011,9247,423028,,06/01/2011,05/31/2012,5,19089399.0,11091060.0,17288.0,,,12106.0,,1139.0,16759.788410886744
2011,9255,053031,,01/01/2011,12/31/2011,4,29675179.0,19995597.0,21900.0,,,12861.0,1794.0,1578.0,18805.563371356147
2011,9268,072003,,10/01/2010,09/30/2011,2,66089299.0,72090785.0,50005.0,,,16858.0,5896.0,1380.0,47890.796376811595
2011,9278,381306,,07/01/2011,06/30/2012,11,17433934.0,17522416.0,9150.0,32658.0,,1685.0,249.0,455.0,38316.338461538464
2011,9352,440151,,05/01/2011,04/30/2012,4,41329795.0,43514927.0,34404.0,,1083684.0,5954.0,,3098.0,13340.798902517754
2011,9355,440162,,06/01/2011,05/31/2012,4,14729793.0,11393362.0,,,,,,,
2011,9356,443027,,06/01/2011,05/31/2012,4,12655024.0,9872946.0,18300.0,,,7506.0,230.0,835.0,15155.717365269462
2011,9357,443030,,06/01/2011,05/31/2012,4,12986173.0,8022037.0,14640.0,,,9349.0,4.0,767.0,16931.12516297262
2011,9359,453041,,06/01/2011,05/31/2012,4,15401758.0,13525588.0,21960.0,,,8037.0,,962.0,16010.14345114345
2011,9360,453044,,06/01/2011,05/31/2012,4,19600018.0,19511365.0,30378.0,,,11000.0,266.0,1038.0,18882.483622350675
2011,9362,493032,,06/01/2011,05/31/2012,4,16030638.0,13307280.0,14640.0,,,8286.0,760.0,947.0,16927.812038014785
2011,9413,334002,,01/01/2011,12/31/2011,4,42624986.0,47958712.0,63875.0,,,1152.0,23699.0,3543.0,12030.760937058989
2011,9420,013029,,06/01/2011,05/31/2012,4,26896070.0,18504363.0,25620.0,,,17677.0,,1751.0,15360.405482581382
2011,9496,453086,,06/01/2011,05/31/2012,4,10305490.0,11919226.0,15006.0,,,5120.0,252.0,760.0,13559.855263157895
2011,9515,351310,,07/01/2011,06/30/2012,2,9565745.0,10002718.0,9150.0,11454.0,,569.0,,143.0,66893.32167832168
2011,9524,073300,,10/01/2010,09/30/2011,2,185228029.0,211310165.0,68255.0,,,36.0,20388.0,6203.0,29861.03965822989
2011,9532,531304,,07/01/2011,06/30/2012,2,13736255.0,13886815.0,9150.0,33703.52,,1353.0,216.0,415.0,33099.409638554214
2011,9632,020027,,10/01/2010,09/30/2011,7,,115698831.0,9855.0,,196404.0,1755.0,425.0,789.0,
2011,9666,381310,,07/01/2011,06/30/2012,11,6569828.0,7755234.0,7665.0,2380.0,,339.0,2.0,33.0,199085.69696969696
2011,9667,431323,,07/01/2011,06/30/2012,2,14746035.0,16012084.0,4026.0,13852.0,,551.0,64.0,240.0,61441.8125
2011,9686,052050,,01/01/2011,12/31/2011,4,50997485.0,41844369.0,30660.0,,,26810.0,72.0,1096.0,46530.55200729927
2011,9687,054130,,01/01/2011,12/31/2011,4,5626358.0,7092188.0,24820.0,,,1737.0,,921.0,6108.966340933767
2011,9688,054131,,01/01/2011,12/31/2011,2,27697131.0,31717243.0,26645.0,,,3310.0,4040.0,2848.0,9725.116221910112
2011,9690,292008,,03/01/2011,12/31/2011,2,8654610.0,8776492.0,8874.0,,,3680.0,370.0,194.0,44611.39175257732
2011,9712,110113,,06/01/2011,05/31/2012,2,7301692.0,9530075.0,14640.0,,163220.0,908.0,302.0,844.0,8651.293838862559
2011,9742,044013,,06/01/2011,05/31/2012,4,,,,,,,,,
2011,9964,113028,,07/01/2011,06/30/2012,10,9597855.0,13495016.0,19032.0,,,2018.0,2099.0,487.0,19708.12114989733
2011,9966,493302,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,10069,334027,,01/01/2011,12/31/2011,2,85359069.0,89243526.0,89790.0,,,12098.0,12404.0,4022.0,21223.040527100944
2011,10070,334033,,01/01/2011,12/31/2011,4,6454713.0,6429283.0,12410.0,,,2844.0,5478.0,273.0,23643.637362637364
2011,10086,373300,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,10114,393302,,07/01/2011,06/30/2012,2,444261269.0,478471219.0,108336.0,,,510.0,11654.0,13804.0,32183.517024051
2011,10155,014013,,07/01/2011,06/30/2012,4,,,,,,,,,
2011,10157,014015,,01/01/2011,12/31/2011,4,,,,,,,,,
2011,10185,154008,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,10359,052051,,01/01/2011,12/31/2011,4,41968275.0,46427909.0,36500.0,,,12300.0,13890.0,1943.0,21599.729799279467
2011,10360,290051,,01/01/2011,12/31/2011,5,31662072.0,31246569.0,5475.0,,379188.0,997.0,37.0,775.0,40854.286451612905
2011,10431,431302,,07/01/2011,06/30/2012,2,6072408.0,5589788.0,3660.0,5166.0,,427.0,,63.0,96387.42857142857
2011,10614,443025,,07/01/2011,06/30/2012,2,26250940.0,27938681.0,29280.0,,,8370.0,,1243.0,21119.018503620275
2011,10648,441309,,07/01/2011,06/30/2012,9,16143996.0,13007866.0,9150.0,16200.0,,500.0,48.0,207.0,77990.31884057971
2011,10823,393039,,07/01/2011,06/30/2012,4,16641743.0,15937498.0,26718.0,,,8339.0,820.0,976.0,17050.96618852459
2011,10824,393040,,07/01/2011,06/30/2012,5,34923057.0,27351716.0,29180.0,,,15729.0,1652.0,1806.0,19337.240863787374
2011,10970,393026,,07/01/2011,06/30/2012,4,19709613.0,15919302.0,21960.0,,,11626.0,969.0,1113.0,17708.54716981132
2011,10976,393047,,07/01/2011,06/30/2012,5,17242143.0,15741256.0,15372.0,,,6665.0,657.0,939.0,18362.239616613417
2011,11129,310120,,07/01/2011,06/30/2012,1,268277780.0,311974420.0,15006.0,,400376.0,2289.0,16.0,1188.0,225823.04713804714
2011,11130,440001,,07/01/2011,06/30/2012,8,18382313.0,18924142.0,17566.0,,452767.0,2319.0,18.0,1096.0,16772.183394160584
2011,11217,131320,,07/01/2011,06/30/2012,1,19352755.0,19135661.0,8418.0,37183.0,,2030.0,196.0,590.0,32801.279661016946
2011,11221,431310,,07/01/2011,06/30/2012,2,6203991.0,5907361.0,6588.0,5565.75,,346.0,19.0,102.0,60823.44117647059
2011,11271,403301,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,11329,050234,,10/01/2010,09/30/2011,2,77840646.0,77939258.0,21535.0,,586124.0,2591.0,410.0,2661.0,29252.403607666292
2011,11349,364038,,05/01/2011,04/30/2012,4,,,,,,,,,
2011,11427,391309,,07/01/2011,06/30/2012,2,19347582.0,20376608.0,9150.0,219600.0,,2604.0,253.0,829.0,23338.458383594694
2011,11487,271310,,07/01/2011,06/30/2012,2,1155091.0,1426975.0,1464.0,408.0,,13.0,,11.0,105008.27272727272
2011,11491,271338,,07/01/2011,06/30/2012,2,8833214.0,12357856.0,9150.0,17006.0,,1639.0,1320.0,262.0,33714.557251908394
2011,11521,430008,,01/01/2011,12/31/2011,12,32593108.0,31723909.0,17885.0,,459528.0,2895.0,382.0,1074.0,30347.40037243948
2011,11527,451360,,01/01/2011,12/31/2011,2,4243490.0,5948095.0,6570.0,30180.2,,859.0,8.0,366.0,11594.234972677596
2011,11548,271330,,10/01/2010,09/30/2011,9,4335232.0,4760753.0,8395.0,8952.0,,1180.0,1.0,149.0,29095.51677852349
2011,11663,170201,,06/17/2011,12/31/2011,1,,,,,,,,,
2011,11818,431315,,07/01/2011,06/30/2012,2,8140297.0,8068087.0,7320.0,19389.0,,1162.0,224.0,303.0,26865.666666666668
2011,11874,351334,,07/01/2011,06/30/2012,1,60373384.0,57412168.0,9150.0,90160.0,,1668.0,353.0,1513.0,39903.09583608725
2011,11988,351309,,07/01/2011,06/30/2012,2,7199585.0,7628548.0,9150.0,8784.0,,1125.0,19.0,177.0,40675.621468926554
2011,12017,424003,,07/01/2011,06/30/2012,10,,,,,,,,,
2011,12053,351303,,07/01/2011,06/30/2012,2,8279002.0,7790340.0,8052.0,4428.5,,1206.0,9.0,59.0,140322.06779661018
2011,12059,504003,,07/01/2011,06/30/2012,10,124354690.0,164893039.0,241194.0,,,12519.0,12745.0,1424.0,87327.73174157304
2011,12171,102016,,05/01/2011,08/31/2011,4,4436105.0,4059135.0,3567.0,,,2324.0,110.0,98.0,45266.37755102041
2011,12184,043027,,07/01/2011,04/24/2012,4,,,,,,,,,
2011,12315,431300,,07/01/2011,06/30/2012,2,13792938.0,13023941.0,9150.0,26074.0,,1756.0,85.0,379.0,36392.976253298155
2011,12317,431320,,07/01/2011,06/30/2012,2,7621294.0,8606938.0,6588.0,20904.0,,1451.0,52.0,225.0,33872.41777777778
2011,12336,670057,,08/01/2011,07/09/2012,4,,,,,,,,,
2011,12346,431319,,01/01/2011,12/31/2011,2,7107005.0,7758227.0,6570.0,10732.0,,1106.0,706.0,144.0,49354.20138888889
2011,12394,521354,,07/01/2011,06/30/2012,2,32597513.0,32815288.0,9150.0,40043.7,,1454.0,130.0,602.0,54148.6926910299
2011,12463,431318,,01/01/2011,12/31/2011,12,4602180.0,5047793.0,4380.0,12016.0,,1131.0,8.0,152.0,30277.5
2011,12464,501318,,01/01/2011,12/31/2011,11,15030379.0,16214210.0,5840.0,60727.0,,201.0,1245.0,828.0,18152.63164251208
2011,12530,111300,,07/01/2011,07/31/2012,9,16749154.0,18164878.0,9925.0,23448.0,,1222.0,97.0,292.0,57360.11643835616
2011,12572,111328,,08/01/2011,07/31/2012,2,17853578.0,19765738.0,9150.0,25426.0,,3409.0,153.0,390.0,45778.40512820513
2011,12600,184017,,01/01/2011,12/31/2011,2,,,,,,,,,
2011,12601,493300,,06/01/2011,05/31/2012,2,,,,,,,,,
2011,12620,480002,,10/01/2010,09/30/2011,13,40611033.0,79302702.0,40880.0,,,8642.0,3729.0,3674.0,11053.629014697877
2011,12627,104073,,11/01/2010,10/31/2011,4,10720678.0,12348333.0,29200.0,,,7560.0,,2353.0,4556.174245643859
2011,12633,050698,,07/01/2011,06/30/2012,9,,,,,,,,,
2011,12638,053306,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,12639,054028,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,12640,054083,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,12641,054093,,01/01/2011,12/31/2011,1,27562980.0,28868163.0,32485.0,,,2935.0,2699.0,4357.0,6326.137250401653
2011,12642,054145,,10/01/2010,09/30/2011,2,61086081.0,62586287.0,54385.0,,,8654.0,1038.0,5556.0,10994.615010799136
2011,13790,394038,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,13813,453306,,07/01/2011,06/30/2012,1,,,,,,,,,
2011,13880,213330,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,13882,213300,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,13911,074008,,10/01/2010,09/30/2011,2,27163677.0,45487219.0,20805.0,,,2978.0,4764.0,1937.0,14023.581311306143
2011,13922,171357,,10/01/2010,09/30/2011,4,3859417.0,3653543.0,6570.0,7621.0,,655.0,7.0,108.0,35735.34259259259
2011,13923,261306,,11/01/2010,10/31/2011,9,5301019.0,6449468.0,7665.0,24052.0,,968.0,75.0,309.0,17155.40129449838
2011,13928,144034,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,513954,393303,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,513966,104063,,01/01/2011,12/31/2011,4,18213031.0,18358795.0,31743.0,,,20481.0,,1146.0,15892.697207678882
2011,513979,184013,,07/01/2011,06/30/2012,5,,,,,,,,,
2011,513985,171347,,01/01/2011,12/31/2011,9,5737764.0,6373327.0,6570.0,,,815.0,49.0,113.0,50776.67256637168
2011,514001,014011,,10/01/2010,09/30/2011,10,3030.0,15538416.0,8760.0,,,,,72.0,42.083333333333336
2011,514030,053301,,01/01/2011,12/31/2011,2,431141001.0,474627902.0,69350.0,,,135.0,28020.0,9263.0,46544.4241606391
2011,514031,054114,,07/01/2011,06/30/2012,9,,,,,,,,,
2011,514032,054149,,08/12/2011,06/30/2012,4,,,,,,,,,
2011,514065,354004,,10/01/2010,09/30/2011,4,33166843.0,31810349.0,32485.0,,,3584.0,3178.0,2720.0,12193.692279411765
2011,514072,393304,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,514082,171366,,01/01/2011,12/31/2011,11,6612453.0,7599434.0,9125.0,,,1177.0,388.0,216.0,30613.208333333332
2011,514138,111311,,10/04/2010,06/30/2011,13,4051902.0,6779731.0,4050.0,19811.02,,702.0,57.0,309.0,13112.95145631068
2011,514157,443302,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,514158,443303,,07/01/2011,06/30/2012,2,,,,,,,,,
2011,514220,404007,,01/01/2011,12/31/2011,4,8975505.0,7649349.0,14235.0,,,638.0,,2198.0,4083.4872611464966
2011,514228,171320,,10/01/2010,09/30/2011,4,5817294.0,6018392.0,5475.0,17070.0,,1003.0,46.0,275.0,21153.796363636364
2011,514241,431322,,01/01/2011,12/31/2011,2,12447696.0,12701059.0,9125.0,22793.0,,3122.0,50.0,275.0,45264.34909090909
2011,514247,171314,,01/01/2011,12/31/2011,2,4578903.0,4537417.0,9125.0,1862.95,,976.0,,20.0,228945.15
2011,514256,134014,,10/01/2010,09/30/2011,4,1736538.0,2109007.0,4380.0,,,2353.0,,141.0,12315.872340425532
2011,514304,171302,,10/01/2010,09/30/2011,4,3977788.0,4274231.0,4380.0,4143.0,,1637.0,53.0,56.0,71031.92857142857
2011,514305,171306,,01/01/2011,12/31/2011,9,5249820.0,6347176.0,9125.0,6161.75,,574.0,6.0,128.0,41014.21875
2011,514360,341308,,10/01/2010,09/30/2011,4,10843118.0,10402304.0,5475.0,9925.0,,490.0,19.0,125.0,86744.944
2011,514599,014014,,10/01/2010,09/30/2011,9,44392596.0,53167742.0,16104.0,,,1803.0,4776.0,1476.0,30076.28455284553
2011,514706,103300,,10/01/2010,09/30/2011,2,330052975.0,343077005.0,94535.0,,,357.0,43404.0,9514.0,34691.29440824049
2011,514707,104057,,10/01/2010,09/30/2011,4,16301108.0,16685540.0,24090.0,,,17615.0,,2021.0,8065.862444334488
2011,514709,053308,,09/01/2011,08/31/2012,4,,,,,,,,,
2011,514741,281346,,10/01/2010,09/30/2011,12,5605023.0,6188043.0,5840.0,14573.0,,937.0,14.0,179.0,31312.977653631286
2011,514896,244015,,10/27/2010,06/30/2011,10,,4383590.0,5110.0,,,747.0,958.0,193.0,
2011,515021,351313,,01/01/2011,12/31/2011,2,10770800.0,12061581.0,8395.0,8870.78,,885.0,,104.0,103565.38461538461
2011,515032,171352,,01/01/2011,12/31/2011,2,6196505.0,6898534.0,8760.0,,,1256.0,18.0,207.0,29934.806763285025
2011,515037,382004,,02/01/2011,01/31/2012,4,71704683.0,39135208.0,26645.0,,,10603.0,1237.0,621.0,115466.47826086957
2011,515065,461310,,01/01/2011,12/31/2011,2,9372783.0,10063466.0,4015.0,25851.21,,313.0,355.0,399.0,23490.684210526317
2011,515204,182002,,07/01/2011,06/30/2012,1,17479989.0,16359244.0,16470.0,,,7936.0,409.0,466.0,37510.70600858369
2011,515206,363300,,07/01/2011,06/30/2012,2,1286491602.0,1722989926.0,179975.0,,,965.0,23816.0,16886.0,76186.87682103517
2011,515212,171358,,10/01/2010,09/30/2011,2,5774736.0,5982230.0,8819.0,20084.0,,1256.0,31.0,245.0,23570.351020408165
2011,515213,261334,,10/01/2010,09/30/2011,4,,7422408.0,5475.0,11721.0,,872.0,31.0,174.0,
2011,515215,154005,,01/01/2011,12/31/2011,2,1877842.0,13277236.0,5600.0,,,1482.0,1279.0,726.0,2586.559228650138
2011,515227,101302,,10/01/2010,09/30/2011,9,6959909.0,8517707.0,9125.0,26934.0,,2784.0,26.0,201.0,34626.41293532338
2011,515228,102023,,12/01/2010,11/30/2011,4,22415068.0,22988636.0,21900.0,,,8276.0,96.0,588.0,38120.86394557823
2011,515230,404004,,01/01/2011,12/31/2011,4,35955212.0,43556456.0,76285.0,,,3646.0,9057.0,8139.0,4417.644919523283
2011,515267,332022,,01/01/2011,12/31/2011,2,117548228.0,121163619.0,18250.0,,,,18239.0,3.0,39182742.666666664
2011,515300,231336,,04/01/2011,04/04/2012,2,41061089.0,47185248.0,9234.0,77645.19,,1868.0,212.0,1403.0,29266.635067712046
2011,515301,171342,,01/01/2011,12/31/2011,9,4698935.0,5575516.0,5840.0,7165.5,,951.0,5.0,94.0,49988.67021276596
2011,515312,050754,,01/01/2011,12/31/2011,4,17519701.0,13057668.0,5840.0,,22640.0,25.0,,369.0,47478.86449864499
2011,515315,054075,,01/01/2011,12/31/2011,4,24234905.0,23153102.0,24090.0,,,15602.0,253.0,2157.0,11235.468242929996
2011,515316,054146,,07/01/2011,06/30/2012,4,8802640.0,8042724.0,9516.0,,,1157.0,,1272.0,6920.314465408805
2011,515317,294008,,01/01/2011,12/31/2011,4,4944755.0,3460878.0,7665.0,,,3691.0,9.0,535.0,9242.532710280373
2011,515328,014012,,10/01/2010,09/30/2011,10,14818705.0,20843371.0,38325.0,,,8431.0,14243.0,368.0,40268.220108695656
2011,515339,194085,,01/01/2011,12/31/2011,4,7159096.0,6308243.0,6570.0,,,2324.0,,291.0,24601.704467353953
