fiscal_year,RPT_REC_NUM,PRVDR_NUM,NPI,FY_BGN_DT,FY_END_DT,PRVDR_CTRL_TYPE_CD,total_operating_costs,net_patient_revenue,total_charges,medicare_charges,medicare_payments,medicaid_charges,medicaid_payments,total_discharges,cost_per_discharge
2012,515689,270074,,10/01/2011,09/30/2012,7,,,,,,,,,
2012,515690,320057,,10/01/2011,09/30/2012,7,,,,,,,,,
2012,515691,320058,,10/01/2011,09/30/2012,7,,,,,,,,,
2012,515693,320060,,10/01/2011,09/30/2012,7,,,,,,,,,
2012,515694,320062,,10/01/2011,09/30/2012,7,,,,,,,,,
2012,515695,320070,,10/01/2011,09/30/2012,7,,,,,,,,,
2012,515697,350064,,10/01/2011,09/30/2012,7,,,,,,,,,
2012,515699,030113,,10/01/2011,09/30/2012,4,,,,,,,,,
2012,515701,280119,,10/01/2011,09/30/2012,7,,,,,,,,,
2012,515702,350063,,10/01/2011,09/30/2012,7,,,,,,,,,
2012,515704,370171,,10/01/2011,09/30/2012,7,,,,,,,,,
2012,515707,430081,,10/01/2011,09/30/2012,7,,,,,,,,,
2012,515709,430083,,10/01/2011,09/30/2012,7,,,,,,,,,
2012,515712,030071,,10/01/2011,09/30/2012,4,,,,,,,,,
2012,515714,030077,,10/01/2011,09/30/2012,4,,,,,,,,,
2012,515989,414003,,10/01/2011,09/30/2012,2,,,,,,,,,
2012,516072,271319,,11/01/2011,10/31/2012,2,3944684.0,4397833.0,3660.0,10979.0,,796.0,4.0,153.0,25782.24836601307
2012,516178,451362,,10/01/2011,09/30/2012,9,5529676.0,6797396.0,9150.0,18720.0,,1218.0,2.0,244.0,22662.60655737705
2012,516233,131324,,10/01/2011,09/30/2012,7,6019839.0,6712972.0,5124.0,5760.0,,815.0,6.0,88.0,68407.26136363637
2012,516287,014011,,10/01/2011,09/30/2012,10,,,,,,,,,
2012,516288,014017,,08/15/2012,09/30/2012,2,,,,,,,,,
2012,516289,111310,,11/01/2011,10/31/2012,9,12522143.0,13813670.0,9150.0,62664.0,,1451.0,595.0,456.0,27460.839912280702
2012,516606,304001,,01/01/2012,12/31/2012,4,,,,,,,,,
2012,516672,251332,,01/01/2012,12/31/2012,4,15554801.0,14182985.0,7686.0,47963.0,,2525.0,623.0,638.0,24380.565830721003
2012,516727,033036,,01/01/2012,12/31/2012,4,15920348.0,13421401.0,14640.0,,,8076.0,307.0,711.0,22391.488045007034
2012,516733,501307,,01/01/2012,12/31/2012,11,5510776.0,6601494.0,9150.0,504.0,,167.0,6071.0,11.0,500979.63636363635
2012,516889,193301,,01/01/2012,12/31/2012,2,3621573.0,19072540.0,16470.0,,,,87.0,265.0,13666.31320754717
2012,516992,114016,,01/01/2012,12/31/2012,4,15301271.0,11435303.0,36865.0,,,6175.0,,2350.0,6511.17914893617
2012,517093,454109,,01/01/2012,12/31/2012,4,38369883.0,22083313.0,59495.0,,,11261.0,3239.0,3181.0,12062.207796290475
2012,517168,451317,,01/01/2012,12/31/2012,11,9108056.0,12277921.0,7320.0,5688.0,,651.0,1.0,91.0,100088.52747252748
2012,517388,263304,,01/01/2012,12/31/2012,2,,,,,,,,,
2012,517921,264024,,01/01/2012,12/31/2012,4,,,,,,,,,
2012,518132,363304,,01/01/2012,12/31/2012,5,,,,,,,,,
2012,518355,271323,,01/01/2012,12/31/2012,2,15466423.0,15374805.0,5856.0,26952.0,,1167.0,108.0,344.0,44960.53197674418
2012,518373,381302,,01/01/2012,12/31/2012,2,40966922.0,44378297.0,9150.0,219600.0,,1474.0,160.0,1069.0,38322.65855940131
2012,518537,453312,,01/01/2012,12/31/2012,2,2274774.0,24275919.0,14640.0,,,,138.0,276.0,8241.934782608696
2012,518553,423300,,01/01/2012,12/31/2012,2,,,,,,,,,
2012,518584,330314,,01/01/2012,12/31/2012,4,22813810.0,23688654.0,,,,,,,
2012,518648,381323,,01/01/2012,12/31/2012,2,80362671.0,82950517.0,9125.0,219000.0,,1438.0,642.0,1792.0,44845.240513392855
2012,518725,112017,,01/01/2012,12/31/2012,5,18903416.0,17061530.0,15372.0,,,8675.0,,451.0,41914.44789356984
2012,518828,014018,,09/04/2012,12/31/2012,6,724111.0,1355385.0,2380.0,,,925.0,,41.0,17661.243902439026
2012,518838,444019,,01/01/2012,12/31/2012,6,3595297.0,3414768.0,9516.0,,,4703.0,,257.0,13989.482490272374
2012,518839,444021,,01/01/2012,12/31/2012,6,2903038.0,3108975.0,5856.0,,,2983.0,,246.0,11800.967479674797
2012,518983,431339,,01/01/2012,12/31/2012,2,13037753.0,12662681.0,9150.0,30653.23,,1051.0,519.0,503.0,25919.986083499007
2012,519271,490129,,01/01/2012,12/31/2012,2,,,,,,,,,
2012,519389,323032,,01/01/2012,12/31/2012,4,16364809.0,15405161.0,14640.0,,,8569.0,214.0,870.0,18810.12528735632
2012,519415,012011,,02/01/2012,01/31/2013,2,11098652.0,9248736.0,13908.0,,,7243.0,,304.0,36508.72368421053
2012,519416,012013,,02/01/2012,01/31/2013,2,4409159.0,3889041.0,19032.0,,,2594.0,,118.0,37365.754237288136
2012,519425,111312,,01/01/2012,12/31/2012,4,4971267.0,8950034.0,9150.0,12681.55,,639.0,47.0,196.0,25363.60714285714
2012,519448,143302,,01/01/2012,12/31/2012,6,,,,,,,,,
2012,519451,053310,,01/01/2012,12/31/2012,6,,,,,,,,,
2012,519452,053311,,01/01/2012,12/31/2012,6,,,,,,,,,
2012,519457,123301,,01/01/2012,12/31/2012,6,,,,,,,,,
2012,519459,400130,,01/01/2012,12/31/2012,2,,,,,,,,,
2012,519460,103303,,01/01/2012,12/31/2012,6,,,,,,,,,
2012,519534,010138,,01/01/2012,12/31/2012,8,4467904.0,6805127.0,12078.0,,226504.0,1200.0,521.0,1093.0,4087.743824336688
2012,519535,013300,,01/01/2012,12/31/2012,2,542256699.0,529880295.0,112724.0,,,540.0,47410.0,13595.0,39886.48025009195
2012,519557,382004,,02/01/2012,01/31/2013,4,27514062.0,28948743.0,26718.0,,,10210.0,447.0,527.0,52208.84629981025
2012,519760,132002,,02/01/2012,01/31/2013,4,14461831.0,17360022.0,21960.0,,,5848.0,415.0,330.0,43823.7303030303
2012,519778,223303,,01/01/2012,12/31/2012,4,,,,,,,,,
2012,519779,223304,,01/01/2012,12/31/2012,4,,,,,,,,,
2012,519855,014006,,01/01/2012,12/31/2012,4,9616282.0,11928833.0,24888.0,,,1248.0,5921.0,1312.0,7329.483231707317
2012,519864,113301,,01/01/2012,12/31/2012,2,459780860.0,271389961.0,87840.0,,,26.0,18902.0,13287.0,34603.812749303834
2012,519875,491306,,01/01/2012,12/31/2012,4,11955086.0,10147490.0,9150.0,35316.0,,3053.0,46.0,412.0,29017.199029126212
2012,520004,312018,,11/01/2011,12/31/2011,4,1110607.0,1527317.0,1586.0,,,886.0,,47.0,23629.936170212764
2012,520049,453311,,01/01/2012,12/31/2012,2,,,,,,,,,
2012,520086,333301,,01/01/2012,12/31/2012,3,,,,,,,,,
2012,520164,330409,,01/01/2012,12/31/2012,6,,,,,,,,,
2012,520237,322004,,03/01/2012,02/28/2013,4,9613814.0,8516190.0,7300.0,,,3139.0,188.0,236.0,40736.5
2012,520660,330387,,01/01/2012,12/31/2012,4,,,,,,,,,
2012,520924,054150,,01/01/2012,12/31/2012,4,,,,,,,,,
2012,521025,111309,,04/01/2012,01/31/2013,9,6225683.0,7696878.0,7650.0,22752.86,,657.0,87.0,288.0,21616.95486111111
2012,521030,194109,,09/21/2012,12/31/2012,4,,,,,,,,,
2012,521403,222025,,07/01/2012,06/30/2013,10,,,,,,,,,
2012,521484,014015,,01/01/2012,12/31/2012,4,,,,,,,,,
2012,521608,051993,,04/01/2012,03/31/2013,1,3679626.0,7442040.0,4745.0,,,2134.0,,69.0,53327.913043478264
2012,521892,012012,,04/01/2012,03/31/2013,2,11565214.0,9404775.0,10320.0,,,7056.0,,306.0,37794.816993464054
2012,521960,112003,,04/01/2012,03/31/2013,2,136015026.0,150176711.0,55480.0,,,1945.0,4315.0,922.0,147521.72017353578
2012,521961,192052,,04/01/2012,03/31/2013,4,3953687.0,4005303.0,7300.0,,,3916.0,66.0,169.0,23394.597633136094
2012,522046,313302,,01/01/2012,12/31/2012,4,,,,,,,,,
2012,522234,450234,,01/01/2012,03/31/2012,11,5764231.0,5206113.0,2275.0,,116165.0,569.0,,195.0,29560.158974358976
2012,522262,322003,,04/01/2012,05/31/2012,4,1943348.0,1306171.0,1500.0,,,295.0,73.0,33.0,58889.333333333336
2012,522325,281346,,10/01/2011,02/29/2012,12,1987487.0,2758775.0,2432.0,6024.16,,361.0,8.0,78.0,25480.602564102563
2012,522552,261326,,01/01/2012,06/30/2012,1,34425673.0,33838532.0,8386.0,106344.0,,2431.0,612.0,1553.0,22167.207340631037
2012,522578,480002,,10/01/2011,09/30/2012,13,48476556.0,84199508.0,40992.0,,,9010.0,4025.0,3518.0,13779.57816941444
2012,522685,192037,,02/01/2012,04/30/2012,4,2794109.0,2265241.0,3560.0,,,1661.0,55.0,82.0,34074.5
2012,522727,493300,,06/01/2012,05/31/2013,2,,,,,,,,,
2012,522783,373300,,07/01/2012,06/30/2013,4,,,,,,,,,
2012,523120,452109,,06/01/2012,05/31/2013,4,11011020.0,13684655.0,19710.0,,,6254.0,,368.0,29921.25
2012,523164,054077,,01/01/2012,12/31/2012,4,18340657.0,15214822.0,31842.0,,,4958.0,2081.0,3453.0,5311.513756154069
2012,523248,374001,,07/01/2012,06/30/2013,10,3980923.0,13329005.0,10220.0,,,1036.0,44.0,738.0,5394.20460704607
2012,523474,281346,,03/01/2012,06/30/2012,12,2468660.0,2646116.0,1952.0,4702.94,,291.0,27.0,56.0,44083.21428571428
2012,523563,331303,,01/01/2012,12/31/2012,2,6532930.0,4050220.0,5490.0,7128.0,,998.0,53.0,128.0,51038.515625
2012,523575,111330,,04/01/2012,06/30/2012,4,3094109.0,9237016.0,2002.0,48048.0,,153.0,1.0,41.0,75466.0731707317
2012,523586,014005,,10/01/2011,08/31/2012,13,11616077.0,11500245.0,25536.0,,,1968.0,,369.0,31479.883468834687
2012,523628,154008,,07/01/2012,06/30/2013,2,,,,,,,,,
2012,523704,171328,,10/01/2011,09/30/2012,9,5226174.0,5910604.0,9150.0,10728.0,,1533.0,9.0,152.0,34382.72368421053
2012,523791,531313,,01/01/2012,06/30/2012,11,12145379.0,12250030.0,3640.0,17016.0,,479.0,169.0,274.0,44326.200729927004
2012,523873,014013,,07/01/2012,06/30/2013,4,,,,,,,,,
2012,524106,171358,,10/01/2011,09/30/2012,2,6531961.0,6795642.0,8418.0,17154.0,,1436.0,5.0,222.0,29423.247747747748
2012,524193,291306,,01/01/2012,12/31/2012,2,41070564.0,38057173.0,8418.0,17736.0,,1584.0,53.0,739.0,55575.864682002706
2012,524215,454114,,10/21/2011,12/31/2011,6,2566511.0,3078288.0,7056.0,,,98.0,771.0,287.0,8942.547038327526
2012,524295,441314,,10/01/2011,09/30/2012,4,17568940.0,17381178.0,9150.0,42242.0,,2427.0,137.0,465.0,37782.666666666664
2012,524311,160057,,07/01/2012,06/30/2013,2,160953095.0,159331510.0,50370.0,,2696436.0,14318.0,4065.0,6180.0,26044.19012944984
2012,524483,171301,,10/01/2011,09/30/2012,11,4799751.0,5550727.0,9150.0,11400.0,,1149.0,19.0,140.0,34283.93571428571
2012,524803,031309,,10/01/2011,09/30/2012,2,27394308.0,25305250.0,9150.0,43404.5,,1214.0,411.0,368.0,74441.05434782608
2012,525427,264028,,07/01/2012,06/30/2013,10,,,,,,,,,
2012,525467,104072,,01/01/2012,12/31/2012,4,22754753.0,19594867.0,39528.0,,,7475.0,,4270.0,5328.981967213114
2012,525794,131315,,10/01/2011,09/30/2012,11,11054799.0,12089371.0,5490.0,18918.15,,976.0,164.0,310.0,35660.64193548387
2012,525795,431317,,10/01/2011,09/30/2012,2,2719362.0,3899801.0,9150.0,3477.97,,401.0,6.0,60.0,45322.7
2012,525842,210007,,07/01/2012,11/30/2012,2,119215551.0,137916724.0,40851.0,,2359396.0,12688.0,1059.0,6385.0,18671.190446358654
2012,525988,192051,,11/01/2011,10/31/2012,10,13805750.0,13558416.0,13908.0,,,6655.0,19.0,324.0,42610.33950617284
2012,526033,262013,,11/01/2011,10/31/2012,4,17298407.0,16487292.0,12078.0,,,7779.0,457.0,356.0,48591.0308988764
2012,526069,014014,,10/01/2011,09/30/2012,9,44532585.0,54580235.0,16104.0,,,1276.0,5375.0,1458.0,30543.61111111111
2012,526088,054145,,10/01/2011,09/30/2012,2,63833166.0,64833934.0,54534.0,,,10373.0,1141.0,5795.0,11015.214150129423
2012,526414,234035,,10/01/2011,09/30/2012,10,,45073866.0,80300.0,,,1013.0,756.0,245.0,
2012,526419,184013,,07/01/2012,06/30/2013,5,,,,,,,,,
2012,526721,360258,,01/01/2012,07/06/2012,5,,,,,,,,,
2012,529918,104057,,10/01/2011,09/30/2012,4,18157611.0,18635487.0,24156.0,,,16091.0,,2224.0,8164.393435251798
2012,529919,104073,,11/01/2011,10/31/2012,4,12653689.0,10760982.0,31476.0,,,7768.0,,2481.0,5100.2374042724705
2012,529949,424003,,07/01/2012,06/30/2013,10,,,,,,,,,
2012,530005,232020,,10/01/2011,09/30/2012,2,7782385.0,7616837.0,11346.0,,,7736.0,,337.0,23093.13056379822
2012,530039,454093,,09/01/2012,08/31/2013,10,726649.0,4315605.0,10950.0,,,986.0,,526.0,1381.4619771863117
2012,530040,454100,,09/01/2012,08/31/2013,10,2399311.0,19268014.0,14965.0,,,1011.0,485.0,60.0,39988.51666666667
2012,530078,134002,,10/01/2011,09/30/2012,4,21822333.0,16244778.0,55266.0,,,5798.0,4719.0,3904.0,5589.7369364754095
2012,530079,172006,,01/01/2012,12/31/2012,4,12013922.0,10152308.0,12444.0,,,6423.0,68.0,301.0,39913.36212624585
2012,530121,010058,,10/01/2011,09/30/2012,9,16332909.0,17668451.0,9125.0,,108136.0,1922.0,39.0,252.0,64813.130952380954
2012,530134,234026,,10/01/2011,09/30/2012,10,,48209961.0,74825.0,,,4400.0,4263.0,570.0,
2012,530153,493302,,07/01/2012,06/30/2013,2,,,,,,,,,
2012,530182,054055,,01/01/2012,12/31/2012,4,61304813.0,51827379.0,68442.0,,,10343.0,4471.0,6923.0,8855.238047089411
2012,530187,213300,,07/01/2012,06/30/2013,3,,,,,,,,,
2012,530259,154041,,01/01/2012,12/31/2012,4,8699444.0,8950129.0,13542.0,,,398.0,886.0,1231.0,7066.973192526401
2012,530269,442016,,11/01/2011,10/31/2012,4,16934494.0,12655005.0,12078.0,,,7695.0,198.0,413.0,41003.617433414045
2012,530425,104070,,01/01/2012,12/31/2012,4,19634889.0,18890384.0,27450.0,,,19746.0,,2023.0,9705.82748393475
2012,530429,453313,,03/09/2012,09/30/2012,2,29960244.0,57328934.0,23072.0,,,,3467.0,2355.0,12721.971974522294
2012,530516,222048,,10/01/2011,09/30/2012,4,22554419.0,21527799.0,32208.0,,,11871.0,10.0,820.0,27505.389024390242
2012,530604,132001,,10/01/2011,09/30/2012,4,18612177.0,17014193.0,14640.0,,,6463.0,1080.0,421.0,44209.44655581948
2012,530627,314019,,01/01/2012,12/31/2012,2,64620703.0,69381221.0,21228.0,,,14587.0,207.0,1028.0,62860.6060311284
2012,530736,262017,,11/01/2011,10/31/2012,10,21593908.0,19500455.0,16104.0,,,8143.0,3648.0,586.0,36849.67235494881
2012,530779,351316,,10/01/2011,09/30/2012,1,8244780.0,8772735.0,8784.0,5400.0,,705.0,1128.0,79.0,104364.30379746835
2012,530809,314021,,01/01/2012,12/31/2012,4,29327693.0,21266570.0,40150.0,,,13003.0,2650.0,2813.0,10425.77070742979
2012,530823,232025,,10/01/2011,09/30/2012,2,19612696.0,21225273.0,12078.0,,,5240.0,,604.0,32471.350993377484
2012,530853,334055,,01/01/2012,12/31/2012,4,27367336.0,27669238.0,45750.0,,,2688.0,13965.0,2431.0,11257.645413410119
2012,530859,152025,,06/01/2012,08/31/2012,4,1805391.0,2134566.0,2912.0,,,1062.0,65.0,47.0,38412.574468085106
2012,530862,171318,,10/01/2011,09/30/2012,8,3695859.0,3829889.0,5490.0,15720.0,,628.0,28.0,195.0,18953.123076923075
2012,530863,264029,,07/06/2012,12/31/2012,2,1256382.0,3108440.0,2864.0,,,278.0,703.0,379.0,3314.9920844327175
2012,530872,494025,,01/01/2012,12/31/2012,4,19457256.0,15908707.0,36600.0,,,7232.0,268.0,4330.0,4493.592609699769
2012,530890,514001,,10/01/2011,09/30/2012,2,11660995.0,11507979.0,11346.0,,,2566.0,466.0,672.0,17352.67113095238
2012,530968,262014,,03/01/2012,02/28/2013,10,14906181.0,13683364.0,12410.0,,,5018.0,1958.0,383.0,38919.53263707572
2012,530969,314020,,01/01/2012,12/31/2012,9,41280220.0,51535302.0,65700.0,,,2984.0,355.0,317.0,130221.5141955836
2012,531024,274004,,06/01/2012,05/31/2013,2,18383412.0,20915306.0,7300.0,,,,4668.0,593.0,31000.694772344013
2012,531025,351307,,10/01/2011,09/30/2012,1,6420718.0,6560606.0,9150.0,9115.0,,1662.0,5.0,123.0,52200.9593495935
2012,531383,392049,,10/01/2011,09/30/2012,4,15615134.0,19403868.0,26352.0,,,4066.0,12.0,291.0,53660.25429553264
2012,531478,334002,,01/01/2012,12/31/2012,4,43749926.0,48683365.0,64050.0,,,1173.0,24851.0,3723.0,11751.255976363149
2012,531495,404004,,01/01/2012,12/31/2012,4,35912960.0,32977387.0,76285.0,,,3764.0,6933.0,7756.0,4630.345538937597
2012,531500,501992,,10/01/2011,09/30/2012,1,588873.0,1128214.0,1830.0,,,1040.0,,50.0,11777.46
2012,531540,334049,,01/01/2012,12/31/2012,4,29683012.0,31826953.0,32208.0,,,1973.0,6242.0,2865.0,10360.56265270506
2012,531577,171326,,01/01/2012,12/31/2012,9,10569488.0,11468968.0,9150.0,19117.0,,1934.0,26.0,274.0,38574.77372262774
2012,531617,362032,,10/01/2011,09/30/2012,2,7962341.0,7308293.0,10980.0,,,2112.0,606.0,187.0,42579.36363636364
2012,531754,171303,,01/01/2012,12/31/2012,9,3984681.0,4598928.0,6222.0,2664.0,,354.0,,43.0,92667.0
2012,531841,144031,,01/01/2012,06/30/2012,1,34341000.0,34784000.0,25662.0,,,8742.0,1826.0,3180.0,10799.056603773584
2012,531858,334027,,01/01/2012,12/31/2012,2,86217476.0,94122105.0,90036.0,,,12155.0,13017.0,4221.0,20425.84126984127
2012,531869,332022,,01/01/2012,12/31/2012,2,112357447.0,112852897.0,18300.0,,,,18265.0,5.0,22471489.4
2012,531875,494001,,01/01/2012,12/31/2012,2,15709829.0,16166103.0,28914.0,,,3779.0,,2282.0,6884.237072743208
2012,531876,494032,,06/22/2012,12/31/2012,4,3678844.0,7794633.0,11001.0,,,2397.0,193.0,534.0,6889.220973782772
2012,531878,172007,,01/01/2012,12/31/2012,4,17285853.0,16674087.0,21960.0,,,9708.0,80.0,479.0,36087.375782881005
2012,531880,452054,,01/01/2012,12/31/2012,4,13184920.0,12980535.0,15738.0,,,5631.0,,248.0,53165.0
2012,531907,452092,,11/01/2011,10/31/2012,4,18584965.0,19105152.0,27084.0,,,11460.0,,588.0,31607.083333333332
2012,531994,042004,,10/01/2011,09/30/2012,1,5569011.0,5997696.0,9882.0,,,3333.0,,236.0,23597.504237288136
2012,531999,171314,,01/01/2012,12/31/2012,2,4572880.0,4823155.0,9150.0,1221.45,,726.0,6.0,20.0,228644.0
2012,532041,131318,,10/01/2011,09/30/2012,9,9454170.0,9515505.0,5856.0,19708.0,,281.0,247.0,374.0,25278.529411764706
2012,532045,430096,,01/01/2012,12/31/2012,5,9318491.0,9011611.0,3660.0,,129443.0,384.0,38.0,208.0,44800.4375
2012,532075,032001,,12/01/2011,11/30/2012,10,21319215.0,18152408.0,17568.0,,,4617.0,1659.0,433.0,49236.0623556582
2012,532099,171349,,10/01/2011,09/30/2012,2,13426981.0,13721512.0,7686.0,48654.65,,2726.0,50.0,545.0,24636.662385321102
2012,532101,154057,,02/09/2012,12/31/2012,4,5498630.0,7664952.0,13080.0,,,1099.0,795.0,762.0,7216.049868766404
2012,532117,032007,,01/01/2012,06/28/2012,4,10883697.0,11408488.0,10800.0,,,2567.0,41.0,180.0,60464.98333333333
2012,532118,032008,,01/01/2012,06/28/2012,4,9202667.0,8722651.0,10800.0,,,1781.0,,96.0,95861.11458333333
2012,532119,034022,,01/01/2012,12/31/2012,4,12833917.0,12371468.0,21960.0,,,2002.0,124.0,2459.0,5219.1610410736075
2012,532120,034028,,12/29/2011,12/31/2012,4,16950652.0,16948013.0,27675.0,,,1511.0,236.0,3374.0,5023.903971547125
2012,532164,171322,,01/01/2012,12/31/2012,9,5659998.0,7048219.0,9150.0,,,1343.0,16.0,136.0,41617.632352941175
2012,532170,152028,,11/01/2011,10/31/2012,6,17484795.0,15428208.0,14680.0,,,9865.0,25.0,465.0,37601.709677419356
2012,532175,514008,,01/01/2012,12/31/2012,4,25307272.0,24803225.0,44286.0,,,5039.0,8815.0,1615.0,15670.13746130031
2012,532183,331311,,01/01/2012,12/31/2012,2,25113510.0,26104795.0,9150.0,88440.0,,4335.0,300.0,926.0,27120.421166306696
2012,532197,314027,,01/01/2012,12/31/2012,9,35013900.0,58013364.0,16104.0,,,4172.0,160.0,438.0,79940.4109589041
2012,532199,222047,,10/01/2011,09/30/2012,4,25845042.0,25966158.0,21960.0,,,13227.0,73.0,730.0,35404.16712328767
2012,532200,222007,,10/01/2011,09/30/2012,2,108503000.0,126964000.0,244122.0,,,6712.0,188138.0,1440.0,75349.30555555556
2012,532212,452027,,11/01/2011,10/31/2012,4,9417997.0,9825427.0,14640.0,,,3342.0,,192.0,49052.067708333336
2012,532217,171300,,01/01/2012,12/31/2012,11,3763452.0,4405020.0,4392.0,1464.0,,308.0,,17.0,221379.5294117647
2012,532253,261306,,11/01/2011,10/31/2012,9,6011897.0,6930465.0,6222.0,24114.61,,983.0,67.0,320.0,18787.178125
2012,532279,281300,,01/01/2012,12/31/2012,9,7200622.0,7745069.0,6954.0,5158.0,,1057.0,6.0,106.0,67930.39622641509
2012,532298,452066,,01/01/2012,12/31/2012,4,8109832.0,8848233.0,17202.0,,,4545.0,23.0,271.0,29925.579335793358
2012,532564,152018,,12/01/2011,11/30/2012,4,14655060.0,13504169.0,11712.0,,,6736.0,,342.0,42851.05263157895
2012,532923,152024,,02/01/2012,01/31/2013,4,23404011.0,18772878.0,22326.0,,,12177.0,,575.0,40702.62782608696
2012,532941,152026,,11/01/2011,10/31/2012,6,9043311.0,9332974.0,10980.0,,,5459.0,,228.0,39663.64473684211
2012,532959,451330,,10/01/2011,09/30/2012,13,18218959.0,20107669.0,9150.0,102900.0,,2268.0,67.0,866.0,21038.058891454966
2012,532968,192023,,01/01/2012,12/31/2012,2,489600.0,2972514.0,7686.0,,,408.0,3187.0,48.0,10200.0
2012,533030,262020,,01/01/2012,12/31/2012,5,16898091.0,16039687.0,15372.0,,,6788.0,1685.0,437.0,38668.400457665906
2012,533053,012010,,10/01/2011,09/30/2012,2,11517826.0,9220775.0,12810.0,,,7452.0,,309.0,37274.517799352754
2012,533076,334022,,01/01/2012,12/31/2012,4,14164561.0,14144957.0,32208.0,,,2567.0,2122.0,1401.0,10110.321912919344
2012,533086,262015,,01/01/2012,12/31/2012,5,14327306.0,13628000.0,10980.0,,,6616.0,581.0,346.0,41408.398843930634
2012,533090,362025,,01/01/2012,12/31/2012,2,9661621.0,9009402.0,10248.0,,,5731.0,584.0,306.0,31573.92483660131
2012,533114,262016,,01/01/2012,12/31/2012,5,15256692.0,14632189.0,10980.0,,,5820.0,793.0,355.0,42976.597183098595
2012,533183,351319,,01/01/2012,12/31/2012,2,10954569.0,11283279.0,8947.0,17768.24,,661.0,7.0,221.0,49568.18552036199
2012,533196,492009,,05/01/2012,04/30/2013,4,22552103.0,23478539.0,21900.0,,,9204.0,501.0,467.0,48291.441113490364
2012,533199,171334,,01/01/2012,12/31/2012,13,6280803.0,7671121.0,9150.0,16176.0,,1183.0,14.0,195.0,32209.246153846154
2012,533200,171368,,01/01/2012,12/31/2012,11,8069237.0,10145469.0,6588.0,22464.0,,1817.0,48.0,344.0,23457.08430232558
