fiscal_year,RPT_REC_NUM,PRVDR_NUM,NPI,FY_BGN_DT,FY_END_DT,PRVDR_CTRL_TYPE_CD,total_operating_costs,net_patient_revenue,total_charges,medicare_charges,medicare_payments,medicaid_charges,medicaid_payments,total_discharges,cost_per_discharge
2014,566655,493302,,07/01/2014,06/30/2015,2,,,,,,,,,
2014,566819,154008,,07/01/2014,06/30/2015,10,,,,,,,,,
2014,566992,171334,,01/01/2014,12/31/2014,13,6369477.0,9555172.0,6493.0,14208.0,,1090.0,,172.0,37031.84302325582
2014,567041,424003,,07/01/2014,06/30/2015,10,,,,,,,,,
2014,567044,490129,,01/01/2014,12/31/2014,2,85113739.0,88519870.0,,,,,,,
2014,567053,424013,,07/01/2014,06/30/2015,8,,,,,,,,,
2014,567068,154058,,01/01/2014,12/31/2014,5,8217951.0,6799856.0,9901.0,,,7284.0,,521.0,15773.418426103646
2014,567104,362023,,11/01/2013,10/31/2014,6,19470519.0,15850098.0,15330.0,,,6925.0,697.0,484.0,40228.34504132231
2014,567320,134014,,01/01/2014,12/19/2014,4,3659566.0,3713083.0,14473.0,,,4119.0,,195.0,18767.005128205128
2014,567562,104057,,10/01/2013,09/30/2014,4,17476108.0,17446574.0,24090.0,,,14980.0,,2689.0,6499.1104499814055
2014,567620,393304,,07/01/2014,06/30/2015,4,,,,,,,,,
2014,567990,521344,,10/01/2013,12/31/2013,2,3596201.0,3397330.0,2300.0,3120.0,,112.0,4.0,45.0,79915.57777777778
2014,568151,171318,,10/01/2013,09/30/2014,8,4366056.0,4643113.0,5475.0,12466.0,,836.0,,173.0,25237.317919075143
2014,568182,232020,,10/01/2013,09/30/2014,2,10714673.0,8825879.0,11315.0,,,7526.0,69.0,355.0,30182.177464788732
2014,568357,494025,,01/01/2014,12/31/2014,4,20410114.0,16659450.0,36500.0,,,7877.0,46.0,4126.0,4946.707222491517
2014,568584,134011,,01/01/2014,12/31/2014,4,9011147.0,9426261.0,5110.0,,,1436.0,588.0,285.0,31618.059649122806
2014,568642,152027,,11/01/2013,10/31/2014,6,10598206.0,10615467.0,17520.0,,,3489.0,50.0,233.0,45485.86266094421
2014,568657,171325,,01/01/2014,12/31/2014,9,6449843.0,8057657.0,7300.0,,,1383.0,,325.0,19845.67076923077
2014,568720,101311,,10/01/2013,09/30/2014,11,6984784.0,8276939.0,9125.0,35712.0,,3880.0,33.0,418.0,16710.00956937799
2014,568731,262015,,01/01/2014,12/31/2014,5,14600733.0,13049256.0,10950.0,,,6821.0,878.0,354.0,41245.00847457627
2014,568901,132003,,01/01/2014,12/31/2014,4,15298884.0,15487614.0,14600.0,,,5657.0,479.0,346.0,44216.42774566474
2014,568906,274004,,06/01/2014,05/31/2015,2,,,,,,,,,
2014,568909,351312,,01/01/2014,12/31/2014,2,9583396.0,10626350.0,4380.0,3469.0,,884.0,134.0,50.0,191667.92
2014,569037,021308,,10/01/2013,09/30/2014,2,80587968.0,114546582.0,6570.0,64282.0,,483.0,667.0,744.0,108317.16129032258
2014,569046,462006,,02/01/2014,12/31/2014,5,8997813.0,12068574.0,12692.0,,,3983.0,216.0,210.0,42846.72857142857
2014,569078,184006,,07/01/2014,06/30/2015,5,,,,,,,,,
2014,569128,184013,,07/01/2014,06/30/2015,3,,,,,,,,,
2014,569132,453306,,07/01/2014,06/30/2015,1,,,,,,,,,
2014,569160,022001,,01/01/2014,12/31/2014,5,34204651.0,37581295.0,21716.0,,,5834.0,2040.0,319.0,107224.61128526645
2014,569161,034026,,01/01/2014,12/31/2014,4,32658397.0,24905902.0,44530.0,,,9515.0,,3305.0,9881.511951588502
2014,569167,431313,,01/01/2014,12/31/2014,2,9749486.0,9805518.0,9125.0,11877.0,,779.0,1.0,158.0,61705.60759493671
2014,569339,052049,,10/01/2013,08/31/2014,4,39786324.0,34130340.0,18425.0,,,10552.0,1144.0,685.0,58082.22481751825
2014,569358,014015,,01/01/2014,12/31/2014,4,,,,,,,,,
2014,569454,462004,,02/01/2014,01/31/2015,4,23114357.0,18368673.0,19710.0,,,4878.0,786.0,397.0,58222.56171284635
2014,569459,271308,,05/01/2014,04/30/2015,2,4693232.0,5507796.0,9125.0,1488.0,,378.0,4.0,20.0,234661.6
2014,569463,034022,,01/01/2014,12/31/2014,4,16699276.0,15778160.0,26280.0,,,1358.0,325.0,2437.0,6852.390644234715
2014,569464,464013,,01/01/2014,12/31/2014,4,12984345.0,15860244.0,43070.0,,,4001.0,,1384.0,9381.752167630058
2014,569546,271312,,05/01/2014,04/30/2015,2,5593167.0,5468507.0,2190.0,15744.0,,611.0,56.0,206.0,27151.296116504855
2014,569547,354005,,01/01/2014,12/31/2014,5,9553007.0,10037224.0,25550.0,,,5405.0,4743.0,798.0,11971.186716791979
2014,569555,131313,,10/01/2013,09/30/2014,2,13951738.0,14245893.0,4745.0,9865.0,,363.0,22.0,146.0,95559.8493150685
2014,569556,431309,,01/01/2014,12/31/2014,2,3972745.0,4174252.0,5840.0,9450.0,,876.0,372.0,130.0,30559.576923076922
2014,569557,464015,,01/01/2014,12/31/2014,4,8683659.0,10250824.0,30295.0,,,2485.0,,1589.0,5464.857772183764
2014,569566,503301,,01/01/2014,12/31/2014,2,,,,,,,,,
2014,569588,362033,,03/01/2014,08/31/2014,4,16032279.0,13698833.0,12328.0,,,3452.0,852.0,302.0,53087.01655629139
2014,569661,131308,,10/01/2013,09/30/2014,11,2530554.0,3426046.0,2920.0,1005.25,,189.0,1.0,18.0,140586.33333333334
2014,569715,501329,,01/01/2014,03/31/2014,11,11243187.0,12207977.0,2250.0,14150.0,,310.0,22.0,187.0,60123.994652406414
2014,569723,382004,,02/01/2014,01/31/2015,4,30777855.0,28651433.0,26645.0,,,8005.0,,513.0,59995.818713450295
2014,569725,431305,,06/01/2014,05/31/2015,9,9206177.0,9095251.0,4015.0,9912.0,,480.0,30.0,154.0,59780.37012987013
2014,569726,461301,,01/01/2014,12/31/2014,2,6849116.0,7542875.0,6935.0,9395.0,,638.0,2305.0,144.0,47563.305555555555
2014,569727,462003,,01/01/2014,12/31/2014,2,31643463.0,31639178.0,5840.0,,,1296.0,989.0,131.0,241553.15267175573
2014,569762,171357,,10/01/2013,09/30/2014,4,4142434.0,4899780.0,5475.0,9980.48,,376.0,,89.0,46544.20224719101
2014,569889,234035,,10/01/2013,09/30/2014,10,,47629518.0,58400.0,,,945.0,1847.0,199.0,
2014,569898,392049,,10/01/2013,07/31/2014,4,9046238.0,18799871.0,21888.0,,,2556.0,,180.0,50256.87777777778
2014,569907,431328,,01/01/2014,12/31/2014,2,11865897.0,11897763.0,4380.0,5356.0,,654.0,21.0,79.0,150201.22784810126
2014,569908,461300,,01/01/2014,12/31/2014,2,8765513.0,8207128.0,6570.0,14768.0,,608.0,169.0,237.0,36985.286919831226
2014,569909,501307,,01/01/2014,12/31/2014,11,6394607.0,7625421.0,9125.0,232.0,,216.0,5800.0,6.0,1065767.8333333333
2014,569913,131314,,12/01/2013,11/30/2014,2,11748141.0,12163914.0,5840.0,18912.0,,1287.0,31.0,219.0,53644.479452054795
2014,569916,431314,,01/01/2014,12/31/2014,2,5881328.0,6526813.0,4380.0,7114.0,,788.0,42.0,114.0,51590.59649122807
2014,569917,504011,,02/26/2014,12/31/2014,4,10403391.0,11869633.0,21297.0,,,6228.0,309.0,1063.0,9786.821260583254
2014,569931,264028,,07/01/2014,06/30/2015,10,,,,,,,,,
2014,569940,101309,,10/01/2013,09/30/2014,11,18190641.0,27517124.0,9125.0,47749.88,,912.0,221.0,706.0,25765.78045325779
2014,570011,021307,,01/01/2014,12/31/2014,6,7614423.0,10735963.0,4745.0,3368.0,,318.0,4.0,56.0,135971.8392857143
2014,570017,670059,,01/01/2014,06/30/2014,5,18134767.0,19110236.0,5430.0,,126432.0,310.0,,399.0,45450.54385964912
2014,570091,074008,,10/01/2013,09/30/2014,2,33302384.0,49440587.0,20805.0,,,2929.0,8592.0,2041.0,16316.699657030867
2014,570103,034004,,01/01/2014,12/31/2014,2,25485126.0,32730422.0,35040.0,,,816.0,12723.0,3953.0,6447.03415127751
2014,570120,034013,,06/01/2014,05/31/2015,4,40131978.0,31829209.0,45625.0,,,4806.0,,4850.0,8274.634639175258
2014,570124,271310,,07/01/2014,06/30/2015,2,1293976.0,1878118.0,1460.0,,,,,,
2014,570125,271326,,01/01/2014,12/31/2014,2,10959324.0,12650393.0,3650.0,10224.0,,611.0,9.0,161.0,68070.33540372671
2014,570129,031309,,10/01/2013,09/30/2014,2,26696549.0,29378934.0,9125.0,45355.77,,938.0,513.0,404.0,66080.56683168317
2014,570134,271321,,01/01/2014,12/31/2014,2,4791339.0,5728720.0,9125.0,3504.0,,374.0,3718.0,38.0,126087.86842105263
2014,570153,452043,,03/18/2014,05/31/2014,4,1602506.0,1899452.0,4425.0,,,1073.0,,43.0,37267.58139534884
2014,570171,234025,,10/01/2013,09/30/2014,10,,46051033.0,86140.0,,,953.0,3664.0,133.0,
2014,570265,234011,,01/01/2014,12/31/2014,2,23734938.0,23031603.0,49640.0,,,2995.0,,3918.0,6057.921898928024
2014,570286,524038,,10/01/2013,09/30/2014,1,13840532.0,16004167.0,29200.0,,,625.0,780.0,1302.0,10630.2089093702
2014,570352,264024,,01/01/2014,12/31/2014,4,29759704.0,20823058.0,73365.0,,,2534.0,53599.0,2216.0,13429.469314079422
2014,570362,132001,,10/01/2013,09/30/2014,4,17993969.0,17838245.0,14600.0,,,7085.0,802.0,437.0,41176.13043478261
2014,570367,194085,,01/01/2014,12/31/2014,4,9063177.0,8464799.0,12410.0,,,6146.0,,716.0,12658.06843575419
2014,570387,131301,,01/01/2014,12/31/2014,11,11385801.0,11697752.0,7300.0,7799.26,,667.0,11.0,99.0,115008.09090909091
2014,570388,131315,,10/01/2013,09/30/2014,11,11354975.0,13214119.0,5475.0,21259.52,,929.0,102.0,337.0,33694.28783382789
2014,570389,351313,,01/01/2014,12/31/2014,2,11266302.0,12664201.0,8395.0,5400.0,,608.0,,79.0,142611.41772151898
2014,570390,351328,,04/01/2014,03/31/2015,2,6945946.0,7017802.0,5110.0,12489.95,,863.0,3.0,186.0,37343.79569892473
2014,570392,384012,,01/01/2014,12/31/2014,4,31280761.0,21764283.0,32485.0,,,10168.0,123.0,2545.0,12291.065225933202
2014,570395,271337,,10/01/2013,09/30/2014,2,6379354.0,7521200.0,7300.0,10920.0,,557.0,100.0,198.0,32218.959595959597
2014,570397,501301,,01/01/2014,12/31/2014,11,5377052.0,6158726.0,9125.0,624.0,,598.0,3753.0,26.0,206809.6923076923
2014,570398,501311,,01/01/2014,12/31/2014,11,5139355.0,5915744.0,2676.0,2136.0,,195.0,1.0,40.0,128483.875
2014,570411,271324,,01/01/2014,12/31/2014,2,11292492.0,12294307.0,7300.0,5352.0,,663.0,8.0,77.0,146655.74025974027
2014,570412,351319,,01/01/2014,12/31/2014,2,12169636.0,12033307.0,8760.0,18097.0,,719.0,26.0,256.0,47537.640625
2014,570413,461309,,01/01/2014,12/31/2014,9,7962789.0,9520143.0,9125.0,13673.43,,602.0,3225.0,222.0,35868.41891891892
2014,570465,502001,,01/01/2014,06/30/2014,1,9249376.0,8821850.0,5611.0,,,1894.0,198.0,102.0,90680.1568627451
2014,570481,494032,,01/01/2014,12/31/2014,4,9848922.0,12930668.0,20805.0,,,7932.0,,1894.0,5200.064413938754
2014,570538,362028,,04/01/2014,03/31/2015,4,21329769.0,18832411.0,16060.0,,,5749.0,1171.0,469.0,45479.25159914712
2014,570540,452079,,12/01/2013,08/31/2014,4,18271415.0,16742752.0,18828.0,,,7813.0,,510.0,35826.30392156863
2014,570544,171359,,01/01/2014,12/31/2014,9,9673667.0,9778458.0,6570.0,,,1649.0,15.0,164.0,58985.7743902439
2014,570585,101307,,10/01/2013,09/30/2014,2,10140881.0,12100179.0,7300.0,44760.0,,1604.0,228.0,535.0,18954.917757009345
2014,570588,103303,,01/01/2014,12/31/2014,2,,,,,,,,,
2014,570603,404005,,01/01/2014,12/31/2014,4,26232039.0,23773625.0,41610.0,,,2940.0,,5317.0,4933.616513071281
2014,570628,334049,,01/01/2014,12/31/2014,4,31649412.0,31224607.0,32120.0,,,1868.0,4806.0,2914.0,10861.15717227179
2014,570690,351316,,10/01/2013,09/30/2014,1,8400247.0,8774560.0,9125.0,9840.0,,777.0,1076.0,154.0,54547.05844155844
2014,570691,504009,,01/01/2014,12/31/2014,2,42925061.0,45265112.0,14600.0,,,4875.0,3266.0,861.0,49854.89082462253
2014,570701,494001,,01/01/2014,12/31/2014,2,14626928.0,16356539.0,28835.0,,,2939.0,3183.0,2216.0,6600.599277978339
2014,570766,264018,,01/01/2014,12/31/2014,2,23935626.0,26821632.0,16790.0,,,,6318.0,2190.0,10929.509589041096
2014,570774,171303,,01/01/2014,12/31/2014,9,4094846.0,4873351.0,6205.0,2760.0,,279.0,,50.0,81896.92
2014,570775,171309,,01/01/2014,12/31/2014,9,3393297.0,4213309.0,8912.0,3168.0,,471.0,,45.0,75406.6
2014,570814,171352,,01/01/2014,12/31/2014,2,7155434.0,8528243.0,7665.0,5798.06,,1032.0,,77.0,92927.71428571429
2014,570846,131324,,10/01/2013,09/30/2014,11,6010447.0,6933831.0,5110.0,4176.0,,307.0,18.0,63.0,95403.92063492064
2014,570847,271302,,07/01/2014,06/30/2015,2,1680487.0,2764001.0,2920.0,984.0,,109.0,,17.0,98852.17647058824
2014,570848,271313,,07/01/2014,06/30/2015,2,5844270.0,6812915.0,9125.0,8808.0,,666.0,16.0,108.0,54113.61111111111
2014,570850,351330,,04/01/2014,03/31/2015,2,24747163.0,25346462.0,9125.0,71450.0,,2897.0,100.0,768.0,32222.868489583332
2014,570858,232036,,03/01/2014,02/28/2015,2,15284897.0,15074130.0,16060.0,,,7796.0,,417.0,36654.429256594725
2014,570869,192041,,01/01/2014,12/31/2014,4,3898276.0,3657222.0,5840.0,,,2762.0,98.0,117.0,33318.59829059829
2014,570899,104008,,10/01/2013,09/30/2014,4,16793837.0,22834559.0,16060.0,,,1470.0,,1789.0,9387.276131917271
2014,570914,171360,,04/01/2014,03/31/2015,9,6292145.0,7756712.0,3650.0,9991.56,,1938.0,,128.0,49157.3828125
2014,570924,431319,,01/01/2014,12/31/2014,2,7808302.0,8689546.0,6570.0,9202.0,,895.0,502.0,128.0,61002.359375
2014,571060,501308,,01/01/2014,12/31/2014,11,15600017.0,22830783.0,9125.0,21518.0,,1141.0,4325.0,328.0,47561.02743902439
2014,571113,101313,,10/01/2013,09/30/2014,2,48977326.0,46539332.0,9125.0,42172.9,,1221.0,62.0,567.0,86379.76366843033
2014,571157,171324,,01/01/2014,12/31/2014,11,10114292.0,12973945.0,4745.0,8928.0,,850.0,,126.0,80272.15873015873
2014,571158,171331,,01/01/2014,12/31/2014,11,3470053.0,4968722.0,5008.0,,,676.0,,81.0,42840.16049382716
2014,571198,053300,,10/01/2013,09/30/2014,2,435189671.0,422898021.0,129940.0,,,179.0,,12687.0,34302.015527705524
2014,571320,521320,,10/01/2013,09/30/2014,2,42897543.0,37759536.0,9125.0,60109.55,,1441.0,140.0,878.0,48858.249430523916
2014,571321,521338,,10/01/2013,09/30/2014,2,32005986.0,30756449.0,9125.0,66527.0,,2515.0,120.0,800.0,40007.4825
2014,571322,521347,,10/01/2013,09/30/2014,2,32906662.0,33411920.0,9125.0,28464.0,,920.0,52.0,379.0,86824.96569920845
2014,571323,521356,,10/01/2013,09/30/2014,2,11982518.0,12755582.0,3650.0,10927.0,,236.0,17.0,140.0,85589.41428571429
2014,571410,171346,,01/01/2014,12/31/2014,11,6584496.0,8288268.0,9125.0,12538.0,,1002.0,25.0,206.0,31963.572815533982
2014,571411,171351,,01/01/2014,12/31/2014,9,4237764.0,4374817.0,9125.0,7350.0,,541.0,3.0,106.0,39978.90566037736
2014,571430,232027,,12/01/2013,08/31/2014,4,20237632.0,18905997.0,21098.0,,,11383.0,118.0,519.0,38993.510597302506
2014,571436,362020,,01/01/2014,08/31/2014,4,10429848.0,8764827.0,6318.0,,,3505.0,626.0,225.0,46354.88
2014,571449,131326,,01/01/2014,12/31/2014,2,48827773.0,44848958.0,9125.0,100067.0,,1753.0,1344.0,1578.0,30942.82192648923
2014,571450,271319,,11/01/2013,10/31/2014,2,4099429.0,4960276.0,3650.0,8233.0,,521.0,15.0,93.0,44079.88172043011
2014,571453,381324,,01/01/2014,12/31/2014,2,24752638.0,22791802.0,9125.0,41064.0,,1145.0,502.0,647.0,38257.55486862442
2014,571454,431339,,01/01/2014,12/31/2014,2,12548443.0,14454207.0,9125.0,34053.74,,1210.0,472.0,493.0,25453.231237322514
2014,571461,054083,,07/01/2014,06/30/2015,2,,,,,,,,,
2014,571492,223300,,10/01/2013,09/30/2014,2,58741562.0,58279971.0,40880.0,,,7.0,11174.0,772.0,76090.10621761659
2014,571576,054150,,01/01/2014,12/31/2014,2,,,,,,,,,
2014,571617,192016,,06/01/2014,05/31/2015,4,10614634.0,9800014.0,11680.0,,,7219.0,,368.0,28844.114130434784
2014,571627,171323,,01/01/2014,12/31/2014,9,3040293.0,3783515.0,9125.0,2063.78,,491.0,,39.0,77956.23076923077
2014,571763,171347,,01/01/2014,12/31/2014,9,6394999.0,7590568.0,6570.0,,,776.0,11.0,120.0,53291.65833333333
2014,571765,262020,,01/01/2014,12/31/2014,5,16544631.0,15568442.0,15330.0,,,6210.0,1942.0,437.0,37859.56750572082
2014,571803,131318,,10/01/2013,09/30/2014,9,9088817.0,10136246.0,5840.0,23493.0,,309.0,157.0,374.0,24301.64973262032
2014,571982,162002,,05/01/2014,04/30/2015,1,7195251.0,7064480.0,10220.0,,,3132.0,,166.0,43344.885542168675
2014,572068,154005,,01/01/2014,12/31/2014,2,2526098.0,8101918.0,5840.0,,,888.0,938.0,687.0,3676.9985443959245
2014,572091,171336,,01/01/2014,12/31/2014,11,6904980.0,8591035.0,7300.0,7637.0,,533.0,,115.0,60043.30434782609
2014,572092,171356,,10/01/2013,09/30/2014,11,8565860.0,9329702.0,3650.0,,,760.0,2.0,95.0,90166.94736842105
2014,572109,271331,,07/01/2014,06/30/2015,2,5781326.0,6357711.0,9125.0,4416.0,,347.0,9.0,73.0,79196.24657534246
2014,572111,351307,,10/01/2013,09/30/2014,1,6967088.0,7938567.0,9125.0,8672.51,,828.0,3.0,113.0,61655.64601769912
2014,572121,131327,,01/01/2014,12/31/2014,2,44969880.0,45315961.0,9125.0,93648.0,,1754.0,633.0,1334.0,33710.55472263868
2014,572129,431315,,07/01/2014,06/30/2015,2,7673157.0,8060253.0,7300.0,11591.0,,517.0,112.0,187.0,41032.92513368984
2014,572247,184007,,01/01/2014,12/31/2014,4,15485767.0,11848215.0,24820.0,,,8303.0,143.0,2017.0,7677.623698562221
2014,572248,184014,,01/01/2014,12/31/2014,4,16200935.0,11025705.0,35405.0,,,1571.0,74.0,1768.0,9163.424773755656
2014,572395,521352,,10/01/2013,09/30/2014,2,46160780.0,45546184.0,9125.0,69168.0,,2123.0,105.0,928.0,49742.21982758621
2014,572432,271306,,07/01/2014,06/30/2015,2,4115894.0,4831989.0,9125.0,7128.0,,927.0,9.0,116.0,35481.84482758621
2014,572437,501321,,01/01/2014,12/31/2014,11,17159449.0,16636702.0,8030.0,21720.0,,1979.0,179.0,368.0,46628.9375
2014,572514,372021,,06/01/2014,05/31/2015,4,16022131.0,16694455.0,18250.0,,,9087.0,56.0,488.0,32832.235655737706
2014,572516,312017,,01/01/2014,08/31/2014,4,14798404.0,12961338.0,12150.0,,,5914.0,,244.0,60649.19672131148
2014,572519,452040,,06/01/2014,08/31/2014,5,4093940.0,4479996.0,2760.0,,,1517.0,,86.0,47603.95348837209
2014,572523,514001,,10/01/2013,09/30/2014,2,18953510.0,19067629.0,14600.0,,,2232.0,5620.0,1228.0,15434.454397394136
2014,572631,522007,,01/01/2014,12/31/2014,4,18913739.0,19802131.0,22630.0,,,4786.0,2568.0,371.0,50980.42857142857
2014,572653,344029,,01/01/2014,12/31/2014,9,1881243.0,3078562.0,5840.0,,,357.0,900.0,412.0,4566.123786407767
2014,572736,262016,,01/01/2014,12/31/2014,5,14224173.0,13526877.0,10950.0,,,5289.0,945.0,331.0,42973.33232628399
2014,572819,271305,,07/01/2014,06/30/2015,2,3248150.0,3459778.0,9125.0,3024.0,,408.0,3370.0,45.0,72181.11111111111
2014,572833,062013,,05/01/2014,08/31/2014,4,4447439.0,3811559.0,4551.0,,,1227.0,338.0,58.0,76679.9827586207
2014,572843,171376,,01/01/2014,12/31/2014,11,18055785.0,19016480.0,8078.0,29964.11,,1560.0,84.0,380.0,47515.22368421053
2014,572844,281320,,10/01/2013,09/30/2014,2,19533896.0,21964223.0,5110.0,18728.0,,1026.0,108.0,230.0,84929.98260869565
2014,572845,281340,,03/01/2014,02/28/2015,9,7470074.0,8171492.0,5110.0,11003.0,,460.0,7.0,111.0,67297.96396396396
2014,572931,281319,,10/01/2013,09/30/2014,2,15831404.0,15973554.0,9125.0,16906.0,,1098.0,41.0,252.0,62823.031746031746
2014,572957,521343,,10/01/2013,09/30/2014,2,35810051.0,36580107.0,8030.0,37272.0,,1670.0,133.0,627.0,57113.31897926635
2014,572958,521348,,10/01/2013,09/30/2014,2,65525755.0,57745287.0,9125.0,70213.0,,959.0,119.0,1199.0,54650.33778148457
2014,572969,171349,,10/01/2013,09/30/2014,2,13751510.0,15826403.0,8030.0,33441.62,,1988.0,4.0,381.0,36093.20209973753
2014,573001,391304,,07/01/2014,06/30/2015,2,5391993.0,6759131.0,7665.0,3792.0,,641.0,,47.0,114723.25531914894
2014,573032,264020,,07/01/2014,06/30/2015,2,6812710.0,12479774.0,14965.0,,,477.0,3690.0,1267.0,5377.040252565114
