fiscal_year,RPT_REC_NUM,PRVDR_NUM,NPI,FY_BGN_DT,FY_END_DT,PRVDR_CTRL_TYPE_CD,total_operating_costs,net_patient_revenue,total_charges,medicare_charges,medicare_payments,medicaid_charges,medicaid_payments,total_discharges,cost_per_discharge
2017,667302,210062,,07/01/2017,06/30/2018,4,235394390.0,247512594.0,66430.0,,3822172.0,22160.0,3472.0,10090.0,23329.473736372645
2017,667303,212002,,07/01/2017,06/30/2018,10,,24011011.0,21900.0,,,2704.0,1458.0,86.0,
2017,667305,232026,,01/01/2017,08/03/2017,4,5441905.0,5585188.0,4300.0,,,1877.0,145.0,160.0,34011.90625
2017,667311,271327,,07/01/2017,06/30/2018,2,6859488.0,8067187.0,9125.0,5903.0,,861.0,11.0,78.0,87942.15384615384
2017,667325,421304,,10/01/2016,09/30/2017,9,12635064.0,14493479.0,9125.0,12888.0,,1524.0,,128.0,98711.4375
2017,667327,451386,,07/01/2017,06/30/2018,11,31771622.0,40393673.0,6935.0,90756.0,,1583.0,361.0,1454.0,21851.18431911967
2017,667342,053032,,01/01/2017,12/31/2017,4,36780530.0,31252347.0,22630.0,,,12474.0,370.0,1594.0,23074.360100376412
2017,667343,100290,,07/01/2017,06/30/2018,2,175294376.0,180290940.0,101105.0,,7265522.0,34641.0,983.0,14241.0,12309.133909135595
2017,667345,114037,,03/15/2017,12/31/2017,5,11791713.0,12053748.0,20440.0,,,3142.0,123.0,1727.0,6827.859293572669
2017,667347,140068,,04/01/2017,03/31/2018,2,39271227.0,45718295.0,48910.0,,379026.0,2693.0,6304.0,2796.0,14045.50321888412
2017,667355,150072,,01/01/2017,12/31/2017,9,70362171.0,70671998.0,30295.0,,705311.0,2165.0,320.0,1786.0,39396.51231802911
2017,667357,170009,,01/01/2017,12/31/2017,4,23029877.0,28100473.0,8030.0,,531636.0,2105.0,7.0,1117.0,20617.615935541628
2017,667363,210044,,07/01/2017,06/30/2018,2,129472770.0,504346598.0,98185.0,,6626611.0,29741.0,12278.0,21251.0,6092.549527081079
2017,667364,241328,,07/01/2017,06/30/2018,2,11130596.0,10846588.0,9125.0,5375.0,,519.0,126.0,60.0,185509.93333333332
2017,667370,360029,,07/01/2017,06/30/2018,2,90083300.0,88976336.0,37595.0,,730472.0,2815.0,375.0,2501.0,36018.91243502599
2017,667372,390325,,07/01/2017,06/30/2018,5,119810526.0,118549868.0,10950.0,,699418.0,1159.0,2.0,1727.0,69374.94267515924
2017,667378,452043,,01/01/2017,12/31/2017,4,853928.0,4196519.0,15695.0,,,1347.0,,122.0,6999.4098360655735
2017,667394,061317,,01/01/2017,12/31/2017,11,69940043.0,77934869.0,4380.0,37542.0,,1064.0,288.0,574.0,121846.76480836236
2017,667395,083300,,01/01/2017,12/31/2017,2,525064989.0,444735961.0,70810.0,,,374.0,15595.0,9231.0,56880.61845953851
2017,667396,100072,,01/01/2017,12/31/2017,1,158050545.0,143578038.0,65335.0,,2844184.0,16239.0,849.0,9522.0,16598.46093257719
2017,667403,140292,,01/01/2017,12/31/2017,1,90841452.0,98900793.0,46355.0,,1153684.0,7830.0,1412.0,5338.0,17017.881603596852
2017,667405,150061,,01/01/2017,12/31/2017,8,53900144.0,60382537.0,15330.0,,576240.0,2126.0,193.0,1546.0,34864.25873221216
2017,667410,190241,,01/01/2017,12/31/2017,4,14742517.0,16898730.0,10950.0,,62724.0,134.0,11.0,217.0,67937.866359447
2017,667411,192006,,09/01/2017,08/31/2018,4,14248528.0,13045712.0,15695.0,,,9465.0,,619.0,23018.623586429727
2017,667412,193086,,01/01/2017,12/31/2017,4,4528485.0,4050087.0,5840.0,,,3076.0,77.0,294.0,15403.010204081633
2017,667413,210045,,07/01/2017,06/30/2018,2,17173844.0,18096795.0,1095.0,,174742.0,542.0,7.0,237.0,72463.47679324895
2017,667417,263032,,01/01/2017,12/31/2017,6,23414394.0,17061059.0,21900.0,,,7299.0,2154.0,1348.0,17369.728486646884
2017,667421,323028,,05/01/2017,08/31/2017,4,8402287.0,7917384.0,7626.0,,,2199.0,80.0,387.0,21711.335917312663
2017,667424,374000,,07/01/2017,06/30/2018,10,-10362650.0,25085625.0,43800.0,,,2286.0,6146.0,1610.0,-6436.428571428572
2017,667426,400006,,01/01/2017,12/31/2017,4,25504372.0,32182451.0,47085.0,,461196.0,4154.0,8877.0,4537.0,5621.417676878995
2017,667431,440061,,02/01/2017,01/31/2018,4,25402754.0,29034258.0,14965.0,,416572.0,1586.0,176.0,1214.0,20924.838550247117
2017,667434,450587,,10/01/2016,09/30/2017,4,87184876.0,84263042.0,30295.0,,1200080.0,5561.0,424.0,2866.0,30420.40334961619
2017,667435,451315,,07/01/2017,06/30/2018,11,20840885.0,16033727.0,5475.0,8376.0,,405.0,5.0,105.0,198484.61904761905
2017,667436,452067,,06/01/2017,05/31/2018,4,7106484.0,11025883.0,24090.0,,,3494.0,,226.0,31444.619469026547
2017,667438,504002,,09/01/2017,08/31/2018,4,66863498.0,56039294.0,80665.0,,,13159.0,26929.0,5239.0,12762.645161290322
2017,667444,040147,,01/01/2017,12/31/2017,4,70239100.0,55525223.0,17885.0,,2218790.0,3587.0,35.0,3584.0,19597.96316964286
2017,667448,054083,,07/01/2017,06/30/2018,4,,,,,,,,,
2017,667454,141311,,07/01/2017,06/30/2018,2,29864322.0,30708358.0,9125.0,50568.0,,1314.0,258.0,637.0,46882.7660910518
2017,667455,170175,,03/01/2017,02/28/2018,4,43771443.0,41331257.0,21900.0,,638768.0,2140.0,721.0,1826.0,23971.217415115007
2017,667463,271326,,07/01/2017,06/30/2018,2,14554513.0,14606672.0,3650.0,15152.0,,1219.0,216.0,178.0,81766.92696629213
2017,667489,143301,,07/01/2017,06/30/2018,2,25275875.0,61957909.0,17885.0,,,,5416.0,355.0,71199.64788732394
2017,667491,170183,,07/01/2017,06/30/2018,5,41864366.0,30189252.0,11680.0,,1075831.0,1919.0,,2015.0,20776.36029776675
2017,667493,231324,,07/01/2017,06/30/2018,2,30283803.0,29196042.0,7300.0,24216.0,,1014.0,9.0,466.0,64986.7017167382
2017,667508,372022,,07/01/2017,06/30/2018,6,29460430.0,25712295.0,23360.0,,,16159.0,1240.0,916.0,32162.041484716156
2017,667509,391300,,07/01/2017,06/30/2018,2,21129551.0,24406242.0,9125.0,40128.0,,797.0,17.0,657.0,32160.65601217656
2017,667518,521315,,10/01/2016,09/30/2017,2,57887481.0,63490150.0,9125.0,52884.0,,3165.0,320.0,678.0,85379.76548672566
2017,667520,673036,,06/01/2017,05/31/2018,4,13034074.0,13923845.0,16060.0,,,5749.0,,728.0,17903.947802197803
2017,667535,154063,,01/01/2017,12/31/2017,5,12161973.0,11582544.0,18250.0,,,11291.0,,795.0,15298.07924528302
2017,667538,210004,,07/01/2017,06/30/2018,1,470134626.0,427835510.0,163885.0,,6436586.0,39722.0,20207.0,33382.0,14083.476903720568
2017,667539,220098,,01/01/2017,12/31/2017,4,53295423.0,60234731.0,20805.0,,706580.0,2487.0,268.0,1644.0,32418.140510948906
2017,667543,260214,,01/01/2017,12/31/2017,4,69264693.0,58350307.0,25915.0,,1202572.0,3707.0,518.0,3247.0,21331.904219279335
2017,667544,260219,,01/01/2017,12/31/2017,2,66456623.0,65181548.0,26280.0,,731500.0,2845.0,311.0,3199.0,20774.186620819008
2017,667546,280132,,04/01/2017,03/31/2018,4,72914264.0,65991690.0,21437.0,,1784976.0,6481.0,357.0,4953.0,14721.232384413486
2017,667547,281325,,07/01/2017,06/30/2018,9,9032044.0,9985167.0,8395.0,3334.0,,660.0,2.0,47.0,192171.1489361702
2017,667548,281332,,07/01/2017,06/30/2018,9,15023906.0,15447100.0,7300.0,21963.0,,1066.0,90.0,331.0,45389.44410876133
2017,667575,141328,,04/01/2017,03/31/2018,2,11598989.0,11561561.0,9125.0,49224.0,,2653.0,411.0,545.0,21282.54862385321
2017,667577,170197,,01/01/2017,12/31/2017,5,60266701.0,55986085.0,20297.0,,1606487.0,5846.0,,2352.0,25623.597363945577
2017,667579,190088,,01/01/2017,12/31/2017,2,15427803.0,19257366.0,16790.0,,451304.0,1819.0,24.0,694.0,22230.263688760806
2017,667582,230015,,01/01/2017,12/31/2017,2,56958613.0,58703117.0,17520.0,,361816.0,1238.0,186.0,970.0,58720.21958762887
2017,667584,271331,,07/01/2017,06/30/2018,2,5034921.0,6112773.0,9125.0,3072.0,,204.0,3830.0,56.0,89909.30357142857
2017,667587,330277,,07/01/2017,06/30/2018,2,121428118.0,105687058.0,23725.0,,1575128.0,6157.0,383.0,4475.0,27134.77497206704
2017,667591,360170,,01/01/2017,12/31/2017,8,77262445.0,73142814.0,30295.0,,614404.0,2124.0,432.0,2141.0,36087.08313872023
2017,667594,363034,,10/01/2016,09/30/2017,4,28591073.0,26832066.0,36500.0,,,10021.0,1643.0,1596.0,17914.206140350878
2017,667595,364031,,07/01/2017,06/30/2018,10,,31101540.0,54020.0,,,2192.0,,1074.0,
2017,667597,394008,,01/01/2017,12/31/2017,4,35083049.0,46484277.0,70080.0,,,8763.0,4388.0,4713.0,7443.889030341608
2017,667604,464001,,07/01/2017,06/30/2018,10,,68617467.0,120085.0,,,3031.0,24091.0,260.0,
2017,667610,531313,,07/01/2017,06/30/2018,11,48995405.0,48256798.0,8030.0,39648.0,,1444.0,180.0,693.0,70700.44011544011
2017,667616,100106,,06/01/2017,05/31/2018,9,21257527.0,23135342.0,17520.0,,381864.0,1210.0,105.0,828.0,25673.341787439615
2017,667617,100134,,10/01/2016,09/30/2017,9,28280262.0,30992533.0,7665.0,,143920.0,401.0,9.0,219.0,129133.61643835617
2017,667618,111314,,10/01/2016,10/31/2017,4,18089436.0,19450683.0,5940.0,22872.0,,1379.0,155.0,312.0,57978.96153846154
2017,667620,114019,,07/01/2017,06/30/2018,10,,86984614.0,41610.0,,,157.0,,1071.0,
2017,667621,241337,,01/01/2017,12/31/2017,2,9093222.0,10527866.0,4380.0,9126.53,,634.0,32.0,138.0,65892.91304347826
2017,667622,244012,,07/01/2017,06/30/2018,10,,6734259.0,5840.0,,,1013.0,2776.0,116.0,
2017,667627,033040,,11/21/2016,12/31/2017,4,22027306.0,18052446.0,20300.0,,,11824.0,132.0,1116.0,19737.729390681005
2017,667633,050313,,01/01/2017,04/30/2017,2,37767595.0,35205299.0,9720.0,,374892.0,1641.0,,1258.0,30021.93561208267
2017,667642,053038,,01/01/2017,12/31/2017,3,,,,,,,,,
2017,667644,054147,,09/01/2017,08/31/2018,2,39735692.0,35113243.0,3650.0,,,248.0,,135.0,294338.4592592593
2017,667645,054148,,01/01/2017,12/31/2017,2,58676064.0,56486588.0,1460.0,,,992.0,,167.0,351353.6766467066
2017,667646,054150,,01/01/2017,12/31/2017,2,,,,,,,,,
2017,667648,100253,,10/01/2016,09/30/2017,2,228266977.0,231758740.0,75555.0,,4365620.0,20468.0,635.0,12957.0,17617.27074168403
2017,667653,161356,,07/01/2017,06/30/2018,9,34186214.0,38813324.0,9125.0,31571.0,,1150.0,56.0,468.0,73047.46581196581
2017,667659,210029,,07/01/2017,06/30/2018,2,571061185.0,632562909.0,151475.0,,5954148.0,47193.0,8843.0,19646.0,29067.5549730225
2017,667665,294013,,01/01/2017,12/31/2017,4,19644424.0,19587243.0,30295.0,,,6747.0,2625.0,2972.0,6609.833109017497
2017,667670,431305,,06/01/2017,05/31/2018,9,9328636.0,8848088.0,4015.0,11376.0,,674.0,7.0,134.0,69616.68656716419
2017,667677,531303,,07/01/2017,06/30/2018,11,16340035.0,18323275.0,3894.0,5040.0,,1109.0,418.0,80.0,204250.4375
2017,667679,032006,,06/01/2017,05/31/2018,4,17316039.0,19465771.0,17520.0,,,6461.0,1103.0,442.0,39176.55882352941
2017,667694,150160,,01/01/2017,12/31/2017,5,165674223.0,104120523.0,13870.0,,1362032.0,2140.0,62.0,3031.0,54659.92180798417
2017,667696,160122,,10/01/2016,09/30/2017,2,54286510.0,59098281.0,18250.0,,503664.0,2166.0,1181.0,1208.0,44939.16390728477
2017,667697,161359,,07/01/2017,06/30/2018,2,28529530.0,28927554.0,9125.0,42982.0,,1690.0,313.0,511.0,55830.782778864974
2017,667698,161360,,07/01/2017,06/30/2018,12,48741534.0,48664922.0,9125.0,60144.0,,2464.0,287.0,786.0,62012.12977099237
2017,667701,210032,,07/01/2017,06/30/2018,2,156696888.0,173431888.0,35040.0,,,9652.0,2167.0,5140.0,30485.775875486383
2017,667702,210058,,07/01/2017,06/30/2018,2,110469816.0,109449502.0,50005.0,,309052.0,14902.0,2660.0,2527.0,43715.79580530273
2017,667707,241315,,07/01/2017,06/30/2018,2,12410546.0,10054712.0,5110.0,9894.0,,558.0,113.0,148.0,83855.04054054055
2017,667710,241375,,07/01/2017,12/31/2017,2,6621580.0,6389650.0,1656.0,844.0,,170.0,2.0,13.0,509352.3076923077
2017,667718,351320,,07/01/2017,06/30/2018,2,11089463.0,12014662.0,5110.0,11114.28,,1199.0,8.0,159.0,69745.0503144654
2017,667719,351329,,07/01/2017,06/30/2018,2,10857523.0,12529501.0,5840.0,3505.0,,959.0,292.0,53.0,204858.9245283019
2017,667724,431318,,07/01/2017,06/30/2018,12,8151181.0,7540974.0,4380.0,11812.0,,771.0,8.0,221.0,36883.17194570136
2017,667735,012014,,05/01/2017,04/30/2018,4,7905878.0,8649655.0,11315.0,,,4364.0,,231.0,34224.580086580085
2017,667739,100121,,01/01/2017,12/31/2017,2,56337922.0,55190106.0,26280.0,,734160.0,3146.0,419.0,3141.0,17936.3011779688
2017,667740,102016,,09/01/2017,08/31/2018,4,9849063.0,11764873.0,10585.0,,,6440.0,,236.0,41733.31779661017
2017,667747,210001,,07/01/2017,06/30/2018,2,323835910.0,314735208.0,93805.0,,6364750.0,34171.0,2196.0,17185.0,18844.102996799535
2017,667748,210006,,07/01/2017,06/30/2018,2,88453271.0,87719411.0,31390.0,,1878806.0,9927.0,935.0,4399.0,20107.586042282335
2017,667749,210033,,07/01/2017,06/30/2018,2,263461631.0,260936617.0,52925.0,,5160396.0,23155.0,1553.0,10112.0,26054.354331487342
2017,667750,210035,,07/01/2017,06/30/2018,2,133242007.0,119859921.0,39785.0,,3003577.0,15008.0,1690.0,6537.0,20382.745448982714
2017,667751,214002,,07/01/2017,06/30/2018,10,,20535090.0,30660.0,,,31.0,530.0,52.0,
2017,667768,050359,,07/01/2017,10/29/2017,11,5470392.0,24464030.0,13068.0,,196084.0,1031.0,271.0,849.0,6443.335689045936
2017,667774,100319,,01/01/2017,12/31/2017,1,192037962.0,149356885.0,52925.0,,1836772.0,6059.0,531.0,7114.0,26994.3719426483
2017,667779,161325,,07/01/2017,06/30/2018,9,21572675.0,26680059.0,9125.0,14962.86,,977.0,6.0,198.0,108952.90404040404
2017,667781,170075,,10/01/2016,09/30/2017,1,2228221.0,3237653.0,7665.0,,152964.0,1305.0,15.0,211.0,10560.289099526066
2017,667784,210011,,07/01/2017,06/30/2018,1,449369150.0,452935555.0,101470.0,,5721236.0,31405.0,6605.0,15311.0,29349.43178107243
2017,667785,210012,,07/01/2017,06/30/2018,2,755055000.0,752444000.0,163520.0,,5876104.0,47933.0,8014.0,17816.0,42380.725190839694
2017,667786,210055,,07/01/2017,06/30/2018,2,90096589.0,93420976.0,49275.0,,1305104.0,10827.0,820.0,3763.0,23942.75551421738
2017,667789,231322,,07/01/2017,06/30/2018,2,54253475.0,53817604.0,9125.0,61896.0,,1087.0,139.0,1141.0,47549.057843996496
2017,667801,351308,,07/01/2017,06/30/2018,2,5248207.0,6382526.0,6935.0,3468.0,,534.0,10.0,51.0,102906.01960784313
2017,667809,381307,,07/01/2017,06/30/2018,11,22445396.0,26206946.0,6935.0,20280.0,,1020.0,83.0,342.0,65629.81286549708
2017,667811,393308,,07/01/2017,06/30/2018,2,11892064.0,47296560.0,19406.0,,,,2.0,443.0,26844.388261851014
2017,667822,453052,,01/01/2017,12/31/2017,4,14126785.0,14238988.0,18560.0,,,6585.0,33.0,790.0,17882.006329113923
2017,667825,460042,,10/01/2016,09/30/2017,4,88118023.0,68272804.0,30577.0,,1339996.0,4321.0,326.0,3706.0,23777.124392876416
2017,667830,493300,,06/01/2017,05/31/2018,2,,,,,,,,,
2017,667832,511310,,07/01/2017,06/30/2018,2,14178359.0,16064484.0,9125.0,25538.0,,1932.0,56.0,269.0,52707.65427509294
2017,667834,010022,,04/01/2017,03/31/2018,4,13984191.0,16944322.0,16425.0,,73696.0,561.0,512.0,684.0,20444.723684210527
2017,667852,361991,,01/01/2017,12/31/2017,2,2157367.0,3163972.0,9125.0,,,450.0,365.0,41.0,52618.70731707317
2017,667853,394007,,07/01/2017,06/30/2018,4,24984009.0,22886545.0,95995.0,,,133.0,183.0,895.0,27915.093854748604
2017,667875,271342,,07/01/2017,06/30/2018,2,7089097.0,7547788.0,9125.0,4920.0,,618.0,4388.0,65.0,109063.03076923077
2017,667885,502001,,07/01/2017,06/30/2018,2,15739781.0,16737170.0,9490.0,,,3049.0,,168.0,93689.17261904762
2017,667907,161304,,07/01/2017,06/30/2018,1,16476595.0,17026065.0,8030.0,8748.07,,607.0,5.0,133.0,123884.17293233082
2017,667910,210019,,07/01/2017,06/30/2018,2,431654007.0,427360742.0,105485.0,,8291312.0,39692.0,3809.0,17214.0,25075.752701289646
2017,667911,210022,,07/01/2017,06/30/2018,2,281730371.0,295189642.0,83950.0,,7609682.0,33404.0,4956.0,14556.0,19354.93068150591
2017,667925,330111,,01/01/2017,12/31/2017,2,24759661.0,25728778.0,8395.0,,286748.0,1160.0,24.0,974.0,25420.596509240248
2017,667927,330215,,01/01/2017,12/31/2017,2,76085043.0,83099330.0,28835.0,,1028804.0,5196.0,1791.0,2982.0,25514.76961770624
2017,667928,370233,,01/01/2017,12/31/2017,5,1108912.0,3023165.0,1460.0,,,,,,
2017,667931,400004,,07/01/2017,06/30/2018,2,20396226.0,26604352.0,45990.0,,409447.0,3080.0,,3047.0,6693.871348867739
2017,667951,452042,,09/01/2017,08/31/2018,4,12601532.0,13668662.0,12045.0,,,6198.0,,404.0,31191.91089108911
2017,667955,521339,,07/01/2017,06/30/2018,1,19010269.0,14932149.0,9125.0,28543.0,,584.0,25.0,479.0,39687.40918580376
2017,667958,014007,,07/01/2017,06/30/2018,10,39486824.0,43694780.0,35770.0,,,277.0,,94.0,420072.59574468085
2017,667962,051311,,07/01/2017,06/30/2018,2,24387516.0,25943523.0,8760.0,24192.0,,2320.0,42.0,291.0,83805.89690721649
2017,667966,100321,,07/01/2017,06/30/2018,1,115383823.0,91254682.0,38690.0,,2452900.0,9261.0,533.0,7149.0,16139.854944747518
2017,667968,121302,,07/01/2017,06/30/2018,10,8726571.0,10655689.0,2190.0,1032.0,,380.0,314.0,14.0,623326.5
2017,667970,153043,,01/01/2017,12/31/2017,4,30695223.0,21908308.0,21900.0,,,8372.0,482.0,1409.0,21785.112136266856
2017,667971,161373,,07/01/2017,06/30/2018,9,17889687.0,20196966.0,5840.0,17616.0,,943.0,2.0,216.0,82822.625
2017,667973,210030,,07/01/2017,06/30/2018,2,53242665.0,46988313.0,9490.0,,844128.0,3507.0,152.0,1261.0,42222.57335448057
2017,667974,210039,,07/01/2017,06/30/2018,2,134553728.0,131906978.0,25915.0,,2426224.0,9360.0,1671.0,5496.0,24482.11935953421
2017,667975,210051,,07/01/2017,06/30/2018,2,213160994.0,196191060.0,76650.0,,4346800.0,25365.0,3254.0,9326.0,22856.636714561442
2017,667977,261308,,09/01/2017,08/31/2018,9,20763083.0,23011595.0,9125.0,41638.0,,2035.0,231.0,616.0,33706.30357142857
2017,667982,370158,,07/01/2017,06/30/2018,12,9380713.0,11061503.0,14235.0,,358296.0,1393.0,104.0,519.0,18074.591522157996
2017,667987,430083,,10/01/2016,09/30/2017,7,,47374921.0,2920.0,,41944.0,167.0,134.0,203.0,
2017,667991,503300,,10/01/2016,09/30/2017,2,1183257641.0,1032685997.0,126790.0,,,513.0,23034.0,12007.0,98547.31748146914
2017,667996,150166,,01/01/2017,12/31/2017,5,55907226.0,49695888.0,6570.0,,411796.0,1423.0,4.0,881.0,63458.82633371169
2017,667998,161377,,07/01/2017,06/30/2018,1,29186419.0,27666543.0,9125.0,23243.06,,1177.0,120.0,355.0,82215.2647887324
2017,667999,180020,,07/01/2017,06/30/2018,2,32763562.0,43625024.0,26645.0,,589152.0,3878.0,823.0,1427.0,22959.74912403644
2017,668001,180116,,03/01/2017,02/28/2018,4,81891882.0,77160399.0,34675.0,,1439024.0,9681.0,368.0,3465.0,23634.02077922078
2017,668002,210040,,07/01/2017,06/30/2018,2,250224506.0,244796679.0,73730.0,,4864606.0,27024.0,2294.0,13257.0,18874.89673380101
2017,668003,210063,,07/01/2017,06/30/2018,2,361144058.0,338322854.0,89060.0,,6651972.0,29094.0,3519.0,15204.0,23753.226650881348
2017,668004,230301,,01/01/2017,12/31/2017,4,29957867.0,30490985.0,10950.0,,235564.0,1009.0,2.0,457.0,65553.31947483588
2017,668009,244011,,07/01/2017,06/30/2018,10,,6947552.0,5840.0,,,964.0,2653.0,87.0,
2017,668011,281302,,07/01/2017,06/30/2018,9,7490496.0,7752753.0,6205.0,3950.0,,489.0,,46.0,162836.86956521738
2017,668013,321304,,07/01/2017,06/30/2018,9,7527128.0,11494884.0,9125.0,10056.0,,576.0,5.0,137.0,54942.540145985404
2017,668034,673039,,01/01/2017,12/31/2017,4,13759374.0,13702986.0,11280.0,,,8626.0,,841.0,16360.730083234244
2017,668036,050552,,01/01/2017,12/31/2017,2,21488000.0,61888162.0,,,,,,,
2017,668037,052046,,07/01/2017,06/30/2018,4,69581927.0,79914973.0,69105.0,,,21934.0,5056.0,765.0,90956.76732026144
2017,668040,100307,,07/01/2017,06/30/2018,1,207581533.0,166507351.0,100375.0,,3169108.0,12503.0,1028.0,12109.0,17142.74779089933
2017,668069,272001,,09/01/2017,08/31/2018,4,20837563.0,18698205.0,14600.0,,,6377.0,2264.0,439.0,47465.974943052395
2017,668073,392045,,09/01/2017,08/31/2018,4,11099165.0,9863363.0,10950.0,,,4260.0,,269.0,41260.836431226766
2017,668078,451381,,07/01/2017,06/30/2018,1,19531628.0,17977541.0,8395.0,24185.0,,1042.0,21.0,324.0,60282.8024691358
2017,668092,210003,,07/01/2017,06/30/2018,2,299545068.0,343393160.0,88695.0,,3645448.0,24184.0,6529.0,12084.0,24788.569016881826
2017,668094,210049,,07/01/2017,06/30/2018,2,297869756.0,264969819.0,62415.0,,5106142.0,21871.0,1936.0,10262.0,29026.4817774313
2017,668095,210061,,07/01/2017,06/30/2018,2,121264121.0,127458279.0,17520.0,,2043348.0,7731.0,329.0,3200.0,37895.0378125
2017,668110,444007,,03/01/2017,02/28/2018,4,30162930.0,23378807.0,47450.0,,,4926.0,,4435.0,6801.111612175874
2017,668111,521303,,01/01/2017,12/31/2017,2,7264090.0,9872911.0,9125.0,13272.0,,674.0,9.0,161.0,45118.57142857143
2017,668120,140115,,07/01/2017,06/30/2018,2,47026316.0,60663219.0,56940.0,,691516.0,5503.0,2056.0,4155.0,11318.00625752106
2017,668121,140250,,01/01/2017,12/31/2017,2,231944477.0,218985953.0,85045.0,,2981048.0,15629.0,4536.0,10302.0,22514.509512715977
2017,668124,191325,,07/01/2017,06/30/2018,8,20162112.0,33795101.0,8395.0,90.7,,1308.0,6.0,521.0,38698.871401151635
2017,668126,210037,,07/01/2017,06/30/2018,2,251104393.0,233814096.0,66795.0,,4641464.0,23879.0,2693.0,9255.0,27131.75505132361
2017,668127,210043,,07/01/2017,06/30/2018,2,367990998.0,348179903.0,105120.0,,6973288.0,37328.0,4675.0,17216.0,21374.941798327138
2017,668132,241374,,07/01/2017,06/30/2018,9,29164023.0,30824799.0,6570.0,27716.94,,661.0,18.0,509.0,57296.70530451866
2017,668142,331990,,01/01/2017,12/31/2017,1,1006371.0,2674172.0,7300.0,,,224.0,,15.0,67091.4
2017,668150,452033,,09/01/2017,08/31/2018,10,18944100.0,10289291.0,13870.0,,,71.0,,80.0,236801.25
2017,668151,452082,,09/01/2017,06/01/2018,4,2824720.0,3463376.0,6850.0,,,1944.0,,87.0,32468.045977011494
2017,668152,452083,,09/01/2017,08/31/2018,4,18983922.0,15676037.0,17520.0,,,13417.0,,664.0,28590.243975903613
2017,668153,452100,,06/01/2017,05/31/2018,4,13490544.0,18291907.0,14600.0,,,8292.0,,398.0,33895.8391959799
2017,668155,461305,,01/01/2017,12/31/2017,9,5441379.0,3806727.0,8395.0,2214.28,,360.0,3975.0,35.0,155467.9714285714
2017,668157,501313,,01/01/2017,12/31/2017,11,14024396.0,16878434.0,3285.0,3790.0,,1140.0,,54.0,259711.03703703705
2017,668168,140048,,01/01/2017,12/31/2017,1,143528260.0,155824388.0,74095.0,,1889440.0,8539.0,9053.0,7532.0,19055.79660116835
2017,668174,210009,,07/01/2017,06/30/2018,2,2041319447.0,2381335000.0,367555.0,,9752325.0,93386.0,20925.0,45086.0,45276.126669032514
2017,668175,210013,,09/01/2017,08/31/2018,2,108072098.0,111051195.0,25123.0,,644312.0,5050.0,1872.0,3297.0,32778.91962390052
2017,668177,271309,,07/01/2017,06/30/2018,2,2305212.0,3276456.0,8030.0,1008.0,,155.0,,15.0,153680.8
2017,668185,330061,,01/01/2017,12/31/2017,2,268601521.0,274095949.0,75920.0,,2934764.0,19198.0,1825.0,10154.0,26452.7792987985
2017,668188,351323,,07/01/2017,06/30/2018,2,7916830.0,9381216.0,7300.0,8592.0,,480.0,2.0,128.0,61850.234375
2017,668192,450351,,10/01/2016,09/30/2017,2,50357715.0,44541350.0,19710.0,,766332.0,3103.0,184.0,2024.0,24880.293972332016
2017,668193,450399,,10/01/2016,09/30/2017,11,10792251.0,16026759.0,9490.0,,209174.0,696.0,113.0,565.0,19101.329203539823
2017,668194,454121,,08/01/2017,07/31/2018,4,14759605.0,13436251.0,29200.0,,,1478.0,565.0,2670.0,5527.941947565543
2017,668197,043300,,07/01/2017,06/30/2018,2,548140349.0,605391030.0,122640.0,,,503.0,21417.0,10244.0,53508.42922686451
2017,668201,102027,,09/01/2017,08/31/2018,4,18578905.0,19686856.0,21900.0,,,7532.0,,438.0,42417.59132420091
2017,668208,150181,,07/01/2017,06/30/2018,1,67056666.0,51020827.0,16790.0,,209824.0,593.0,38.0,1233.0,54384.96836982969
2017,668209,171348,,07/01/2017,06/30/2018,9,12231926.0,15091438.0,9125.0,15556.46,,1202.0,49.0,258.0,47410.56589147287
2017,668211,172004,,06/01/2017,05/31/2018,4,17508883.0,17142254.0,20440.0,,,5705.0,1353.0,387.0,45242.59173126615
2017,668216,232035,,06/01/2017,05/31/2018,4,11609127.0,9691773.0,9125.0,,,2808.0,,234.0,49611.653846153844
2017,668218,260210,,01/01/2017,12/31/2017,4,49369787.0,60276976.0,53655.0,,738976.0,11292.0,12465.0,2935.0,16821.051788756387
2017,668222,312023,,09/01/2017,08/31/2018,5,23027649.0,19381360.0,10950.0,,,7191.0,,328.0,70206.24695121951
2017,668236,364007,,07/01/2017,06/30/2018,10,,57251591.0,84680.0,,,2242.0,,1649.0,
2017,668237,391308,,07/01/2017,06/30/2018,2,19792336.0,23271590.0,7300.0,34080.0,,1473.0,10.0,394.0,50234.35532994924
2017,668238,394020,,07/01/2017,06/30/2018,2,59230755.0,88204235.0,37595.0,,,1301.0,,2062.0,28724.905431619787
2017,668243,454065,,08/01/2017,07/31/2018,4,17486492.0,16222785.0,31390.0,,,4200.0,275.0,2788.0,6272.055954088953
2017,668247,034025,,07/01/2017,06/30/2018,2,41238329.0,42733270.0,5840.0,,,795.0,,608.0,67826.1990131579
2017,668248,034026,,01/01/2017,12/31/2017,4,37286877.0,27855527.0,44530.0,,,6885.0,,3517.0,10601.898493033836
